time,"P(B_JM1|XBVM1)","V(B_JM1|XBVM1)","P(B_JM2|XBVM1)","V(B_JM2|XBVM1)","P(B_JS1|XBVM1)","V(B_JS1|XBVM1)","P(B_JS2|XBVM1)","V(B_JS2|XBVM1)","V(N6|XBVM1)","V(SL1)","V(NJSL11)","I(L_PSL|XBVM1)","I(L_SL|XBVM1)","I(B_LD1)","I(B_LD12)","P(B_LD1)","V(B_LD1)","I(B_LD1)","P(B_LD2)","V(B_LD2)","I(B_LD2)","P(B_LD3)","V(B_LD3)","I(B_LD3)","P(B_LD4)","V(B_LD4)","I(B_LD4)","P(B_LD5)","V(B_LD5)","I(B_LD5)","P(B_LD6)","V(B_LD6)","I(B_LD6)","P(B_LD7)","V(B_LD7)","I(B_LD7)","P(B_LD8)","V(B_LD8)","I(B_LD8)","P(B_LD9)","V(B_LD9)","I(B_LD9)","P(B_LD10)","V(B_LD10)","I(B_LD10)","P(B_LD11)","V(B_LD11)","I(B_LD11)","P(B_LD12)","V(B_LD12)","I(B_LD12)","I(I_WL1)","I(I_BL1)","I(I_SE1)"
9.460000e-11,5.911036e+00,-1.274824e-08,3.157957e-01,5.675489e-07,2.672871e-01,-9.766414e-08,-2.673281e-01,7.851451e-07,-7.522778e-07,-6.780735e-07,-5.650613e-08,-7.510949e-09,-7.510949e-09,-7.510949e-09,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,4.190817e-05,-5.650613e-08,-7.510949e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.461250e-11,5.911035e+00,-1.223989e-08,3.158177e-01,5.862105e-07,2.672832e-01,-1.096611e-07,-2.672981e-01,7.950735e-07,-7.618387e-07,-6.910080e-07,-5.758400e-08,-7.285202e-09,-7.285202e-09,-7.285202e-09,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,3.974198e-05,-5.758400e-08,-7.285202e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.462500e-11,5.911035e+00,-1.174662e-08,3.158403e-01,6.044821e-07,2.672788e-01,-1.212780e-07,-2.672678e-01,8.042316e-07,-7.706779e-07,-7.033058e-07,-5.860882e-08,-7.050391e-09,-7.050391e-09,-7.050391e-09,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,3.753588e-05,-5.860882e-08,-7.050391e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.463750e-11,5.911034e+00,-1.126836e-08,3.158636e-01,6.223525e-07,2.672740e-01,-1.325013e-07,-2.672371e-01,8.126103e-07,-7.787867e-07,-7.149535e-07,-5.957946e-08,-6.806852e-09,-6.806852e-09,-6.806852e-09,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,3.529190e-05,-5.957946e-08,-6.806852e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.465000e-11,5.911034e+00,-1.080500e-08,3.158875e-01,6.398106e-07,2.672688e-01,-1.433184e-07,-2.672061e-01,8.202012e-07,-7.861572e-07,-7.259382e-07,-6.049485e-08,-6.554930e-09,-6.554930e-09,-6.554930e-09,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,3.301210e-05,-6.049485e-08,-6.554930e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.466250e-11,5.911033e+00,-1.035638e-08,3.159121e-01,6.568455e-07,2.672631e-01,-1.537174e-07,-2.671748e-01,8.269968e-07,-7.927821e-07,-7.362476e-07,-6.135397e-08,-6.294982e-09,-6.294982e-09,-6.294982e-09,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,3.069862e-05,-6.135397e-08,-6.294982e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.467500e-11,5.911033e+00,-9.922321e-09,3.159374e-01,6.734467e-07,2.672571e-01,-1.636868e-07,-2.671433e-01,8.329906e-07,-7.986551e-07,-7.458703e-07,-6.215586e-08,-6.027372e-09,-6.027372e-09,-6.027372e-09,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,2.835360e-05,-6.215586e-08,-6.027372e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.468750e-11,5.911033e+00,-9.502596e-09,3.159633e-01,6.896039e-07,2.672507e-01,-1.732162e-07,-2.671115e-01,8.381767e-07,-8.037705e-07,-7.547956e-07,-6.289963e-08,-5.752477e-09,-5.752477e-09,-5.752477e-09,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,2.597924e-05,-6.289963e-08,-5.752477e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.470000e-11,5.911032e+00,-9.096946e-09,3.159898e-01,7.053070e-07,2.672440e-01,-1.822957e-07,-2.670796e-01,8.425503e-07,-8.081236e-07,-7.630133e-07,-6.358445e-08,-5.470679e-09,-5.470679e-09,-5.470679e-09,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,2.357776e-05,-6.358445e-08,-5.470679e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.471250e-11,5.911032e+00,-8.705075e-09,3.160168e-01,7.205462e-07,2.672369e-01,-1.909163e-07,-2.670476e-01,8.461073e-07,-8.117103e-07,-7.705144e-07,-6.420953e-08,-5.182371e-09,-5.182371e-09,-5.182371e-09,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,2.115141e-05,-6.420953e-08,-5.182371e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.472500e-11,5.911032e+00,-8.326657e-09,3.160445e-01,7.353121e-07,2.672295e-01,-1.990695e-07,-2.670154e-01,8.488447e-07,-8.145274e-07,-7.772902e-07,-6.477418e-08,-4.887952e-09,-4.887952e-09,-4.887952e-09,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,1.870247e-05,-6.477418e-08,-4.887952e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.473750e-11,5.911031e+00,-7.961332e-09,3.160727e-01,7.495955e-07,2.672218e-01,-2.067478e-07,-2.669831e-01,8.507602e-07,-8.165727e-07,-7.833330e-07,-6.527775e-08,-4.587829e-09,-4.587829e-09,-4.587829e-09,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,1.623325e-05,-6.527775e-08,-4.587829e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.475000e-11,5.911031e+00,-7.608711e-09,3.161014e-01,7.633874e-07,2.672138e-01,-2.139443e-07,-2.669508e-01,8.518525e-07,-8.178445e-07,-7.886359e-07,-6.571966e-08,-4.282414e-09,-4.282414e-09,-4.282414e-09,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,1.374608e-05,-6.571966e-08,-4.282414e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.476250e-11,5.911031e+00,-7.268372e-09,3.161307e-01,7.766793e-07,2.672055e-01,-2.206531e-07,-2.669184e-01,8.521211e-07,-8.183421e-07,-7.931927e-07,-6.609939e-08,-3.972126e-09,-3.972126e-09,-3.972126e-09,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,1.124331e-05,-6.609939e-08,-3.972126e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.477500e-11,5.911030e+00,-6.939867e-09,3.161604e-01,7.894629e-07,2.671970e-01,-2.268688e-07,-2.668861e-01,8.515664e-07,-8.180656e-07,-7.969980e-07,-6.641650e-08,-3.657391e-09,-3.657391e-09,-3.657391e-09,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,8.727316e-06,-6.641650e-08,-3.657391e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.478750e-11,5.911030e+00,-6.622718e-09,3.161906e-01,8.017302e-07,2.671883e-01,-2.325869e-07,-2.668538e-01,8.501897e-07,-8.170160e-07,-8.000473e-07,-6.667061e-08,-3.338636e-09,-3.338636e-09,-3.338636e-09,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,6.200476e-06,-6.667061e-08,-3.338636e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.480000e-11,5.911030e+00,-6.316424e-09,3.162213e-01,8.134735e-07,2.671794e-01,-2.378037e-07,-2.668216e-01,8.479932e-07,-8.151949e-07,-8.023368e-07,-6.686140e-08,-3.016297e-09,-3.016297e-09,-3.016297e-09,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,3.665190e-06,-6.686140e-08,-3.016297e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.481250e-11,5.911030e+00,-6.020457e-09,3.162524e-01,8.246854e-07,2.671703e-01,-2.425164e-07,-2.667894e-01,8.449801e-07,-8.126049e-07,-8.038636e-07,-6.698863e-08,-2.690810e-09,-2.690810e-09,-2.690810e-09,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,1.123867e-06,-6.698863e-08,-2.690810e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.482500e-11,5.911029e+00,-5.734265e-09,3.162839e-01,8.353589e-07,2.671610e-01,-2.467226e-07,-2.667574e-01,8.411541e-07,-8.092493e-07,-8.046254e-07,-6.705212e-08,-2.362615e-09,-2.362615e-09,-2.362615e-09,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,-1.421076e-06,-6.705212e-08,-2.362615e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.483750e-11,5.911029e+00,-5.457277e-09,3.163158e-01,8.454874e-07,2.671516e-01,-2.504211e-07,-2.667255e-01,8.365203e-07,-8.051323e-07,-8.046211e-07,-6.705176e-08,-2.032156e-09,-2.032156e-09,-2.032156e-09,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,-3.967216e-06,-6.705176e-08,-2.032156e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.485000e-11,5.911029e+00,-5.188898e-09,3.163481e-01,8.550644e-07,2.671420e-01,-2.536113e-07,-2.666939e-01,8.310841e-07,-8.002589e-07,-8.038500e-07,-6.698750e-08,-1.699877e-09,-1.699877e-09,-1.699877e-09,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,-6.512128e-06,-6.698750e-08,-1.699877e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.486250e-11,5.911029e+00,-4.928516e-09,3.163808e-01,8.640840e-07,2.671323e-01,-2.562933e-07,-2.666624e-01,8.248522e-07,-7.946346e-07,-8.023124e-07,-6.685937e-08,-1.366224e-09,-1.366224e-09,-1.366224e-09,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,-9.053386e-06,-6.685937e-08,-1.366224e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.487500e-11,5.911029e+00,-4.675501e-09,3.164137e-01,8.725403e-07,2.671225e-01,-2.584681e-07,-2.666313e-01,8.178319e-07,-7.882662e-07,-8.000096e-07,-6.666747e-08,-1.031643e-09,-1.031643e-09,-1.031643e-09,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,-1.158857e-05,-6.666747e-08,-1.031643e-09,0.000000e+00,0.000000e+00,0.000000e+00
9.488750e-11,5.911029e+00,-4.429205e-09,3.164470e-01,8.804282e-07,2.671127e-01,-2.601373e-07,-2.666003e-01,8.100314e-07,-7.811608e-07,-7.969434e-07,-6.641195e-08,-6.965831e-10,-6.965831e-10,-6.965831e-10,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,-1.411525e-05,-6.641195e-08,-6.965831e-10,0.000000e+00,0.000000e+00,0.000000e+00
9.490000e-11,5.911028e+00,-4.188970e-09,3.164806e-01,8.877425e-07,2.671028e-01,-2.613036e-07,-2.665697e-01,8.014598e-07,-7.733266e-07,-7.931167e-07,-6.609305e-08,-3.614892e-10,-3.614892e-10,-3.614892e-10,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,-1.663103e-05,-6.609305e-08,-3.614892e-10,0.000000e+00,0.000000e+00,0.000000e+00
9.491250e-11,5.911028e+00,-3.954120e-09,3.165144e-01,8.944787e-07,2.670929e-01,-2.619701e-07,-2.665395e-01,7.921269e-07,-7.647723e-07,-7.885329e-07,-6.571107e-08,-2.680726e-11,-2.680726e-11,-2.680726e-11,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,-1.913350e-05,-6.571107e-08,-2.680726e-11,0.000000e+00,0.000000e+00,0.000000e+00
9.492500e-11,5.911028e+00,-3.723970e-09,3.165485e-01,9.006324e-07,2.670829e-01,-2.621408e-07,-2.665096e-01,7.820433e-07,-7.555075e-07,-7.831964e-07,-6.526637e-08,3.070189e-10,3.070189e-10,3.070189e-10,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,-2.162028e-05,-6.526637e-08,3.070189e-10,0.000000e+00,0.000000e+00,0.000000e+00
9.493750e-11,5.911028e+00,-3.497825e-09,3.165828e-01,9.061997e-07,2.670730e-01,-2.618203e-07,-2.664801e-01,7.712206e-07,-7.455425e-07,-7.771125e-07,-6.475937e-08,6.395477e-10,6.395477e-10,6.395477e-10,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,-2.408898e-05,-6.475937e-08,6.395477e-10,0.000000e+00,0.000000e+00,0.000000e+00
