time,"V(OUT1)","V(B1|XDCSFQ)","V(B2|XDCSFQ)","V(B3|XDCSFQ)","P(B1|XDCSFQ)","P(B2|XDCSFQ)","P(B3|XDCSFQ)"
1.551000e-10,1.644215e-18,2.911630e-19,-5.737624e-19,1.113270e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.552000e-10,5.480715e-19,4.281809e-20,-3.168539e-19,8.563618e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.553000e-10,0.000000e+00,-2.140904e-19,1.712724e-20,5.994533e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.554000e-10,2.740358e-19,-4.538718e-19,3.853628e-19,3.254175e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.555000e-10,2.740358e-19,-6.080169e-19,7.621620e-19,5.994533e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.556000e-10,2.740358e-19,-7.279075e-19,1.104707e-18,-1.627087e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.557000e-10,2.740358e-19,-8.306709e-19,1.378742e-18,-2.997266e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.558000e-10,2.740358e-19,-9.077435e-19,1.558578e-18,-3.682356e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.559000e-10,2.740358e-19,-9.077435e-19,1.652778e-18,-4.196173e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.560000e-10,2.740358e-19,-8.563618e-19,1.635651e-18,-4.110537e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.561000e-10,2.740358e-19,-7.964165e-19,1.498633e-18,-3.596720e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.562000e-10,2.740358e-19,-7.621620e-19,1.267415e-18,-2.483449e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.563000e-10,2.740358e-19,-7.535984e-19,9.676888e-19,-5.138171e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.564000e-10,-8.221073e-19,-7.450348e-19,6.679622e-19,1.969632e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.565000e-10,-8.221073e-19,-7.364711e-19,3.853628e-19,5.309443e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.566000e-10,-1.096143e-18,-7.193439e-19,1.284543e-19,8.820526e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.567000e-10,5.480715e-19,-6.679622e-19,-9.419980e-20,1.190343e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.568000e-10,0.000000e+00,-6.165805e-19,-3.168539e-19,1.481506e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.569000e-10,0.000000e+00,-5.566352e-19,-5.309443e-19,1.721287e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.570000e-10,0.000000e+00,-4.966898e-19,-7.450348e-19,1.883996e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.571000e-10,0.000000e+00,-4.281809e-19,-9.163071e-19,1.943941e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.572000e-10,1.096143e-18,-2.997266e-19,-9.676888e-19,1.926814e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.573000e-10,1.096143e-18,-1.113270e-19,-9.762524e-19,1.883996e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.574000e-10,1.370179e-18,7.707256e-20,-9.591252e-19,1.798360e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.575000e-10,1.644215e-18,2.569085e-19,-9.077435e-19,1.584269e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.576000e-10,1.096143e-18,4.110537e-19,-7.450348e-19,1.301670e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.577000e-10,-5.480715e-19,4.966898e-19,-5.480715e-19,9.933797e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.578000e-10,0.000000e+00,4.795626e-19,-3.339811e-19,6.850894e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.579000e-10,0.000000e+00,4.196173e-19,-1.455815e-19,3.939264e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.580000e-10,0.000000e+00,3.596720e-19,3.425447e-20,1.113270e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.581000e-10,0.000000e+00,3.082902e-19,2.055268e-19,-1.541451e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.582000e-10,0.000000e+00,2.397813e-19,3.682356e-19,-3.511083e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.583000e-10,0.000000e+00,1.798360e-19,5.309443e-19,-5.138171e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.584000e-10,0.000000e+00,1.541451e-19,6.936531e-19,-6.593986e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.585000e-10,0.000000e+00,1.198907e-19,8.563618e-19,-7.964165e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.586000e-10,0.000000e+00,9.419980e-20,1.010507e-18,-9.505616e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.587000e-10,0.000000e+00,6.850894e-20,1.156088e-18,-1.096143e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.588000e-10,0.000000e+00,5.138171e-20,1.310234e-18,-1.241725e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.589000e-10,0.000000e+00,3.425447e-20,1.421561e-18,-1.370179e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.590000e-10,-1.096143e-18,1.712724e-20,1.421561e-18,-1.387306e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.591000e-10,0.000000e+00,8.563618e-21,1.267415e-18,-1.250288e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.592000e-10,-5.480715e-19,-2.569085e-20,1.010507e-18,-9.334344e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.593000e-10,-8.221073e-19,-8.563618e-20,7.107803e-19,-5.138171e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.594000e-10,-1.096143e-18,-1.712724e-19,3.511083e-19,0.000000e+00,-4.293468e-01,8.937733e-01,8.093716e-01
1.595000e-10,5.480715e-19,-2.654722e-19,-5.138171e-20,4.966898e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.596000e-10,0.000000e+00,-3.596720e-19,-4.453081e-19,9.591252e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.597000e-10,0.000000e+00,-4.538718e-19,-8.135437e-19,1.318797e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.598000e-10,0.000000e+00,-5.395079e-19,-1.104707e-18,1.575706e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.599000e-10,0.000000e+00,-6.080169e-19,-1.275979e-18,1.729851e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.600000e-10,0.000000e+00,-6.422713e-19,-1.267415e-18,1.789796e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.601000e-10,1.096143e-18,-6.422713e-19,-1.147525e-18,1.764105e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.602000e-10,1.096143e-18,-5.823260e-19,-9.334344e-19,1.695596e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.603000e-10,1.370179e-18,-5.052535e-19,-6.251441e-19,1.541451e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.604000e-10,5.480715e-19,-3.682356e-19,-2.569085e-19,1.301670e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.605000e-10,0.000000e+00,-2.740358e-19,1.370179e-19,1.019071e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.606000e-10,2.740358e-19,-2.226541e-19,5.309443e-19,7.535984e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.607000e-10,2.740358e-19,-1.712724e-19,9.248707e-19,4.795626e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.608000e-10,2.740358e-19,-1.455815e-19,1.301670e-18,2.226541e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.609000e-10,2.740358e-19,-1.284543e-19,1.601397e-18,-3.425447e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.610000e-10,2.740358e-19,-1.370179e-19,1.824051e-18,-2.740358e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.611000e-10,2.740358e-19,-1.712724e-19,1.986759e-18,-4.966898e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.612000e-10,2.740358e-19,-1.541451e-19,2.063832e-18,-6.337077e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.613000e-10,2.740358e-19,-1.113270e-19,2.012450e-18,-6.936531e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.614000e-10,2.740358e-19,-1.284543e-19,1.866869e-18,-6.850894e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.615000e-10,2.740358e-19,-1.627087e-19,1.618524e-18,-5.480715e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.616000e-10,-8.221073e-19,-2.397813e-19,1.301670e-18,-2.740358e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.617000e-10,-8.221073e-19,-3.339811e-19,9.334344e-19,8.563618e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.618000e-10,-1.096143e-18,-3.853628e-19,5.566352e-19,4.538718e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.619000e-10,5.480715e-19,-4.024900e-19,2.055268e-19,7.878528e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.620000e-10,0.000000e+00,-4.196173e-19,-1.284543e-19,1.104707e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.621000e-10,0.000000e+00,-3.767992e-19,-4.281809e-19,1.387306e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.622000e-10,0.000000e+00,-2.997266e-19,-6.508350e-19,1.575706e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.623000e-10,0.000000e+00,-1.712724e-19,-8.477982e-19,1.661342e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.624000e-10,1.096143e-18,-5.994533e-20,-9.762524e-19,1.678469e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.625000e-10,1.096143e-18,1.113270e-19,-1.010507e-18,1.635651e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.626000e-10,2.740358e-19,2.654722e-19,-1.019071e-18,1.567142e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.627000e-10,5.480715e-19,3.939264e-19,-1.019071e-18,1.490070e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.628000e-10,5.480715e-19,5.138171e-19,-1.010507e-18,1.404433e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.629000e-10,5.480715e-19,6.251441e-19,-1.010507e-18,1.344488e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.630000e-10,5.480715e-19,7.364711e-19,-1.010507e-18,1.301670e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.631000e-10,5.480715e-19,8.135437e-19,-1.010507e-18,1.258852e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.632000e-10,5.480715e-19,8.392346e-19,-1.036198e-18,1.216034e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.633000e-10,5.480715e-19,8.306709e-19,-1.070452e-18,1.164652e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.634000e-10,5.480715e-19,8.135437e-19,-1.096143e-18,1.113270e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.635000e-10,5.480715e-19,7.964165e-19,-1.130398e-18,1.053325e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.636000e-10,5.480715e-19,7.792892e-19,-1.164652e-18,1.001943e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.637000e-10,5.480715e-19,7.621620e-19,-1.198907e-18,9.505616e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.638000e-10,5.480715e-19,7.450348e-19,-1.233161e-18,9.077435e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.639000e-10,5.480715e-19,7.279075e-19,-1.258852e-18,8.563618e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.640000e-10,5.480715e-19,7.107803e-19,-1.293106e-18,8.221073e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.641000e-10,5.480715e-19,6.936531e-19,-1.318797e-18,7.878528e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.642000e-10,5.480715e-19,6.850894e-19,-1.344488e-18,7.450348e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.643000e-10,5.480715e-19,6.765258e-19,-1.387306e-18,7.022167e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.644000e-10,5.480715e-19,6.679622e-19,-1.395870e-18,6.593986e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.645000e-10,5.480715e-19,5.994533e-19,-1.353052e-18,6.165805e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.646000e-10,5.480715e-19,4.624354e-19,-1.233161e-18,5.651988e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.647000e-10,5.480715e-19,2.911630e-19,-1.036198e-18,4.709990e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.648000e-10,5.480715e-19,1.027634e-19,-8.049801e-19,3.767992e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.649000e-10,5.480715e-19,-8.563618e-20,-5.737624e-19,2.997266e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.650000e-10,5.480715e-19,-2.740358e-19,-3.511083e-19,2.312177e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.651000e-10,5.480715e-19,-4.538718e-19,-1.455815e-19,1.627087e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.652000e-10,5.480715e-19,-6.251441e-19,5.994533e-20,9.419980e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.653000e-10,5.480715e-19,-7.964165e-19,2.654722e-19,2.569085e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.654000e-10,5.480715e-19,-9.591252e-19,4.367445e-19,-3.425447e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.655000e-10,5.480715e-19,-1.096143e-18,5.823260e-19,-8.563618e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.656000e-10,5.480715e-19,-1.224597e-18,7.193439e-19,-1.370179e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.657000e-10,5.480715e-19,-1.344488e-18,8.563618e-19,-1.969632e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.658000e-10,5.480715e-19,-1.455815e-18,9.933797e-19,-2.483449e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.659000e-10,5.480715e-19,-1.567142e-18,1.130398e-18,-2.997266e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.660000e-10,5.480715e-19,-1.678469e-18,1.258852e-18,-3.596720e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.661000e-10,5.480715e-19,-1.772669e-18,1.370179e-18,-4.110537e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.662000e-10,5.480715e-19,-1.746978e-18,1.438688e-18,-4.453081e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.663000e-10,5.480715e-19,-1.627087e-18,1.447251e-18,-4.367445e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.664000e-10,5.480715e-19,-1.395870e-18,1.335924e-18,-4.024900e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.665000e-10,5.480715e-19,-1.070452e-18,1.173216e-18,-2.825994e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.666000e-10,5.480715e-19,-6.850894e-19,9.248707e-19,-6.850894e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.667000e-10,5.480715e-19,-2.911630e-19,6.422713e-19,1.883996e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.668000e-10,5.480715e-19,9.419980e-20,3.254175e-19,4.453081e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.669000e-10,5.480715e-19,4.538718e-19,1.712724e-20,6.679622e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.670000e-10,5.480715e-19,7.279075e-19,-2.397813e-19,8.306709e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.671000e-10,5.480715e-19,9.163071e-19,-4.881262e-19,9.676888e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.672000e-10,5.480715e-19,1.036198e-18,-7.535984e-19,1.096143e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.673000e-10,5.480715e-19,1.061889e-18,-9.591252e-19,1.198907e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.674000e-10,5.480715e-19,1.010507e-18,-1.070452e-18,1.216034e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.675000e-10,5.480715e-19,8.477982e-19,-1.070452e-18,1.173216e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.676000e-10,5.480715e-19,6.165805e-19,-9.505616e-19,1.104707e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.677000e-10,1.644215e-18,4.196173e-19,-7.621620e-19,9.762524e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.678000e-10,5.480715e-19,2.654722e-19,-5.138171e-19,7.707256e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.679000e-10,0.000000e+00,1.198907e-19,-2.055268e-19,5.223807e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.680000e-10,2.740358e-19,-2.569085e-20,1.541451e-19,2.654722e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.681000e-10,2.740358e-19,-1.712724e-19,5.138171e-19,0.000000e+00,-4.293468e-01,8.937733e-01,8.093716e-01
1.682000e-10,2.740358e-19,-2.997266e-19,8.820526e-19,-2.312177e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.683000e-10,2.740358e-19,-4.024900e-19,1.216034e-18,-3.853628e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.684000e-10,2.740358e-19,-4.624354e-19,1.507197e-18,-4.881262e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.685000e-10,2.740358e-19,-4.966898e-19,1.755542e-18,-5.651988e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.686000e-10,2.740358e-19,-4.881262e-19,1.926814e-18,-6.251441e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.687000e-10,2.740358e-19,-4.110537e-19,2.012450e-18,-6.765258e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.688000e-10,2.740358e-19,-3.254175e-19,1.986759e-18,-6.679622e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.689000e-10,2.740358e-19,-2.654722e-19,1.849741e-18,-6.165805e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.690000e-10,2.740358e-19,-2.226541e-19,1.627087e-18,-5.052535e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.691000e-10,2.740358e-19,-2.312177e-19,1.301670e-18,-2.997266e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.692000e-10,2.740358e-19,-2.569085e-19,9.334344e-19,-5.994533e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.693000e-10,2.740358e-19,-2.397813e-19,5.566352e-19,1.969632e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.694000e-10,2.740358e-19,-1.883996e-19,2.055268e-19,4.453081e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.695000e-10,2.740358e-19,-1.370179e-19,-1.284543e-19,6.936531e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.696000e-10,2.740358e-19,-5.138171e-20,-4.281809e-19,9.248707e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.697000e-10,2.740358e-19,-1.712724e-20,-6.679622e-19,1.147525e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.698000e-10,2.740358e-19,-5.994533e-20,-8.991799e-19,1.361615e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.699000e-10,2.740358e-19,-1.798360e-19,-1.087579e-18,1.558578e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.700000e-10,2.740358e-19,-3.082902e-19,-1.164652e-18,1.678469e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.701000e-10,2.740358e-19,-4.453081e-19,-1.121834e-18,1.687033e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.702000e-10,2.740358e-19,-5.223807e-19,-9.077435e-19,1.532888e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.703000e-10,1.370179e-18,-5.566352e-19,-5.566352e-19,1.250288e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.704000e-10,1.370179e-18,-5.480715e-19,-1.113270e-19,9.248707e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.705000e-10,-5.480715e-19,-4.453081e-19,3.767992e-19,5.737624e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.706000e-10,0.000000e+00,-3.082902e-19,8.135437e-19,2.312177e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.707000e-10,0.000000e+00,-2.055268e-19,1.190343e-18,-1.113270e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.708000e-10,0.000000e+00,-1.284543e-19,1.455815e-18,-4.281809e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.709000e-10,0.000000e+00,-1.027634e-19,1.601397e-18,-6.765258e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.710000e-10,0.000000e+00,-8.563618e-20,1.678469e-18,-8.477982e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.711000e-10,-1.096143e-18,-5.138171e-20,1.635651e-18,-8.734890e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.712000e-10,0.000000e+00,-8.563618e-21,1.507197e-18,-7.707256e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.713000e-10,-5.480715e-19,3.425447e-20,1.267415e-18,-5.480715e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.714000e-10,-8.221073e-19,4.281809e-20,9.334344e-19,-2.483449e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.715000e-10,-1.096143e-18,2.569085e-20,5.823260e-19,1.113270e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.716000e-10,5.480715e-19,8.563618e-21,2.740358e-19,4.281809e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.717000e-10,0.000000e+00,-4.281809e-20,8.563618e-21,7.621620e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.718000e-10,0.000000e+00,-1.113270e-19,-2.483449e-19,1.121834e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.719000e-10,0.000000e+00,-2.140904e-19,-4.795626e-19,1.481506e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.720000e-10,0.000000e+00,-3.168539e-19,-7.107803e-19,1.832614e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.721000e-10,0.000000e+00,-4.024900e-19,-9.163071e-19,2.175159e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.722000e-10,0.000000e+00,-4.709990e-19,-1.027634e-18,2.483449e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.723000e-10,0.000000e+00,-5.651988e-19,-1.001943e-18,2.774612e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.724000e-10,0.000000e+00,-6.251441e-19,-8.820526e-19,2.954448e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.725000e-10,1.096143e-18,-6.165805e-19,-6.850894e-19,2.954448e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.726000e-10,1.096143e-18,-5.309443e-19,-3.767992e-19,2.817430e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.727000e-10,1.370179e-18,-4.024900e-19,-2.569085e-20,2.569085e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.728000e-10,1.644215e-18,-2.397813e-19,3.425447e-19,2.217977e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.729000e-10,1.096143e-18,-4.281809e-20,7.450348e-19,1.815487e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.730000e-10,-5.480715e-19,1.627087e-19,1.113270e-18,1.421561e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.731000e-10,0.000000e+00,3.254175e-19,1.335924e-18,1.079016e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.732000e-10,0.000000e+00,4.196173e-19,1.412997e-18,7.878528e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.733000e-10,0.000000e+00,4.281809e-19,1.370179e-18,4.881262e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.734000e-10,0.000000e+00,3.511083e-19,1.284543e-18,1.627087e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.735000e-10,0.000000e+00,2.483449e-19,1.181779e-18,-1.455815e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.736000e-10,0.000000e+00,1.541451e-19,1.070452e-18,-4.453081e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.737000e-10,0.000000e+00,5.994533e-20,9.334344e-19,-7.022167e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.738000e-10,0.000000e+00,-4.281809e-20,7.707256e-19,-8.563618e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.739000e-10,0.000000e+00,-1.712724e-19,6.080169e-19,-9.163071e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.740000e-10,0.000000e+00,-2.226541e-19,4.624354e-19,-9.334344e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.741000e-10,0.000000e+00,-2.569085e-19,3.082902e-19,-9.505616e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.742000e-10,0.000000e+00,-2.911630e-19,1.627087e-19,-9.762524e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.743000e-10,0.000000e+00,-3.254175e-19,8.563618e-21,-9.848161e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.744000e-10,0.000000e+00,-3.511083e-19,-1.541451e-19,-9.848161e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.745000e-10,0.000000e+00,-3.767992e-19,-2.997266e-19,-9.848161e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.746000e-10,0.000000e+00,-4.281809e-19,-4.281809e-19,-9.848161e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.747000e-10,0.000000e+00,-4.196173e-19,-4.881262e-19,-9.933797e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.748000e-10,0.000000e+00,-3.853628e-19,-5.309443e-19,-1.010507e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.749000e-10,0.000000e+00,-3.425447e-19,-5.737624e-19,-1.019071e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.750000e-10,0.000000e+00,-2.997266e-19,-6.165805e-19,-1.036198e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.751000e-10,0.000000e+00,-2.569085e-19,-6.422713e-19,-1.061889e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.752000e-10,0.000000e+00,-2.140904e-19,-6.679622e-19,-1.087579e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.753000e-10,0.000000e+00,-1.627087e-19,-6.936531e-19,-1.104707e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.754000e-10,0.000000e+00,-1.198907e-19,-7.193439e-19,-1.130398e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.755000e-10,0.000000e+00,-8.563618e-20,-7.535984e-19,-1.104707e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.756000e-10,-1.096143e-18,-5.138171e-20,-8.135437e-19,-1.027634e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.757000e-10,0.000000e+00,-8.563618e-21,-8.734890e-19,-9.077435e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.758000e-10,5.480715e-19,3.425447e-20,-9.248707e-19,-6.936531e-19,-4.293468e-01,8.937733e-01,8.093716e-01
