time,"V(OUT1)","V(B1|XDCSFQ)","V(B2|XDCSFQ)","V(B3|XDCSFQ)","P(B1|XDCSFQ)","P(B2|XDCSFQ)","P(B3|XDCSFQ)"
1.542000e-10,8.769145e-18,6.568295e-18,-1.225454e-17,1.574849e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.543000e-10,1.315372e-17,8.769145e-18,-1.180923e-17,1.310234e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.544000e-10,1.315372e-17,1.019071e-17,-1.058463e-17,9.574125e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.545000e-10,8.769145e-18,1.079016e-17,-8.649254e-18,5.874642e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.546000e-10,4.384572e-18,1.043905e-17,-5.994533e-18,2.329304e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.547000e-10,8.769145e-18,9.223017e-18,-2.637594e-18,-9.248707e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.548000e-10,2.192286e-18,7.381839e-18,1.053325e-18,-3.605283e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.549000e-10,0.000000e+00,5.035407e-18,4.513027e-18,-5.369388e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.550000e-10,-4.384572e-18,2.295050e-18,7.878528e-18,-6.217187e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.551000e-10,-4.384572e-18,-7.535984e-19,1.071309e-17,-6.508350e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.552000e-10,-2.192286e-18,-3.673792e-18,1.288824e-17,-6.277132e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.553000e-10,-8.769145e-18,-6.491222e-18,1.418135e-17,-5.283752e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.554000e-10,-6.576859e-18,-8.717763e-18,1.468660e-17,-3.434011e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.555000e-10,-2.192286e-18,-1.039623e-17,1.418991e-17,-7.878528e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.556000e-10,-1.096143e-17,-1.120978e-17,1.323079e-17,2.252232e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.557000e-10,-4.384572e-18,-1.126116e-17,1.186917e-17,5.377952e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.558000e-10,4.384572e-18,-1.074734e-17,1.014789e-17,8.015546e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.559000e-10,0.000000e+00,-9.839597e-18,7.912783e-18,1.024209e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.560000e-10,4.384572e-18,-8.563618e-18,5.583479e-18,1.178354e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.561000e-10,8.769145e-18,-6.833767e-18,3.391193e-18,1.254570e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.562000e-10,8.769145e-18,-4.650045e-18,1.284543e-18,1.269128e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.563000e-10,6.576859e-18,-2.654722e-18,-4.281809e-19,1.240012e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.564000e-10,8.769145e-18,-8.649254e-19,-1.721287e-18,1.155232e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.565000e-10,1.534600e-17,1.061889e-18,-2.269359e-18,1.014789e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.566000e-10,8.769145e-18,2.706103e-18,-2.175159e-18,8.255328e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.567000e-10,4.384572e-18,3.862192e-18,-1.704160e-18,6.063041e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.568000e-10,4.384572e-18,4.752808e-18,-9.591252e-19,3.999210e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.569000e-10,2.192286e-18,5.592043e-18,1.883996e-19,1.978196e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.570000e-10,4.384572e-18,6.114423e-18,1.678469e-18,-4.281809e-20,-6.712532e+00,7.176959e+00,7.092557e+00
1.571000e-10,4.384572e-18,6.182932e-18,3.117157e-18,-2.055268e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.572000e-10,4.384572e-18,5.617733e-18,4.461645e-18,-3.982082e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.573000e-10,4.384572e-18,4.692863e-18,5.669115e-18,-5.694806e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.574000e-10,0.000000e+00,3.271302e-18,6.645368e-18,-6.662495e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.575000e-10,-4.384572e-18,1.601397e-18,7.501729e-18,-6.885149e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.576000e-10,-4.384572e-18,-2.140904e-19,8.323837e-18,-6.859458e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.577000e-10,-2.192286e-18,-2.063832e-18,9.128817e-18,-6.739567e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.578000e-10,-4.384572e-18,-3.759428e-18,9.796779e-18,-6.045914e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.579000e-10,-2.192286e-18,-5.009716e-18,1.046474e-17,-4.795626e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.580000e-10,-4.384572e-18,-5.840387e-18,1.096143e-17,-2.980139e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.581000e-10,-6.576859e-18,-6.097296e-18,1.106419e-17,-6.679622e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.582000e-10,0.000000e+00,-6.054478e-18,1.075590e-17,1.935378e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.583000e-10,0.000000e+00,-5.549224e-18,1.014789e-17,4.333191e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.584000e-10,6.576859e-18,-4.787062e-18,9.437107e-18,6.045914e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.585000e-10,4.384572e-18,-3.870755e-18,8.520800e-18,7.210566e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.586000e-10,4.384572e-18,-2.903066e-18,7.493166e-18,8.238200e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.587000e-10,4.384572e-18,-2.021014e-18,6.499786e-18,9.214453e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.588000e-10,4.384572e-18,-1.541451e-18,5.497843e-18,1.016501e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.589000e-10,4.384572e-18,-1.515760e-18,4.461645e-18,1.105563e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.590000e-10,4.384572e-18,-1.704160e-18,3.502520e-18,1.189487e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.591000e-10,4.384572e-18,-2.098086e-18,2.851685e-18,1.266559e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.592000e-10,4.384572e-18,-2.474886e-18,2.363559e-18,1.308521e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.593000e-10,8.769145e-18,-2.757485e-18,1.943941e-18,1.317084e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.594000e-10,8.769145e-18,-3.005830e-18,1.712724e-18,1.269128e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.595000e-10,1.096143e-17,-3.228484e-18,1.764105e-18,1.167221e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.596000e-10,1.315372e-17,-3.434011e-18,1.978196e-18,1.012220e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.597000e-10,8.769145e-18,-3.630974e-18,2.372122e-18,8.169692e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.598000e-10,4.384572e-18,-3.827937e-18,2.834558e-18,5.951714e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.599000e-10,4.384572e-18,-4.024900e-18,3.305557e-18,3.896446e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.600000e-10,2.192286e-18,-4.230427e-18,3.785119e-18,1.961069e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.601000e-10,4.384572e-18,-4.427390e-18,4.256118e-18,5.994533e-20,-6.712532e+00,7.176959e+00,7.092557e+00
1.602000e-10,4.384572e-18,-4.624354e-18,4.727117e-18,-1.789796e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.603000e-10,4.384572e-18,-4.821317e-18,5.180989e-18,-3.571029e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.604000e-10,4.384572e-18,-5.018280e-18,5.549224e-18,-5.112480e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.605000e-10,0.000000e+00,-5.206680e-18,5.797569e-18,-6.131550e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.606000e-10,0.000000e+00,-5.403643e-18,5.823260e-18,-6.542604e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.607000e-10,-4.384572e-18,-5.609170e-18,5.780442e-18,-6.534040e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.608000e-10,-4.384572e-18,-5.823260e-18,5.694806e-18,-6.105860e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.609000e-10,-6.576859e-18,-6.028787e-18,5.437897e-18,-5.198116e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.610000e-10,-4.384572e-18,-6.277132e-18,4.847008e-18,-3.862192e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.611000e-10,0.000000e+00,-6.542604e-18,4.033464e-18,-2.055268e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.612000e-10,-4.384572e-18,-6.696749e-18,3.228484e-18,-8.563618e-20,-6.712532e+00,7.176959e+00,7.092557e+00
1.613000e-10,2.192286e-18,-6.790949e-18,2.663285e-18,1.943941e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.614000e-10,0.000000e+00,-6.859458e-18,2.226541e-18,3.922137e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.615000e-10,0.000000e+00,-6.919403e-18,1.901123e-18,5.866078e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.616000e-10,4.384572e-18,-6.893712e-18,1.755542e-18,7.544547e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.617000e-10,4.384572e-18,-6.808076e-18,1.678469e-18,8.537927e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.618000e-10,8.769145e-18,-6.568295e-18,1.618524e-18,8.948981e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.619000e-10,4.384572e-18,-6.294259e-18,1.704160e-18,9.051744e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.620000e-10,1.096143e-17,-6.071605e-18,1.841178e-18,8.503673e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.621000e-10,8.769145e-18,-5.866078e-18,2.072396e-18,7.287639e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.622000e-10,4.384572e-18,-5.669115e-18,2.483449e-18,5.660551e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.623000e-10,4.384572e-18,-5.480715e-18,2.945885e-18,3.579592e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.624000e-10,2.192286e-18,-5.292316e-18,3.416884e-18,1.635651e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.625000e-10,4.384572e-18,-5.103916e-18,3.879319e-18,-2.654722e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.626000e-10,4.384572e-18,-4.915517e-18,4.350318e-18,-2.132341e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.627000e-10,4.384572e-18,-4.735681e-18,4.812753e-18,-3.905010e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.628000e-10,4.384572e-18,-4.555845e-18,5.189552e-18,-5.455025e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.629000e-10,0.000000e+00,-4.376009e-18,5.446461e-18,-6.422713e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.630000e-10,0.000000e+00,-4.213300e-18,5.472152e-18,-6.816640e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.631000e-10,-4.384572e-18,-4.059155e-18,5.412207e-18,-6.808076e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.632000e-10,-4.384572e-18,-3.905010e-18,5.335134e-18,-6.311386e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.633000e-10,-6.576859e-18,-3.750865e-18,5.086789e-18,-5.386516e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.634000e-10,-4.384572e-18,-3.639538e-18,4.495899e-18,-4.050591e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.635000e-10,0.000000e+00,-3.545338e-18,3.682356e-18,-2.243668e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.636000e-10,-4.384572e-18,-3.425447e-18,2.877376e-18,-2.911630e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.637000e-10,2.192286e-18,-3.271302e-18,2.346431e-18,1.729851e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.638000e-10,0.000000e+00,-3.108593e-18,1.969632e-18,3.708047e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.639000e-10,0.000000e+00,-2.945885e-18,1.661342e-18,5.660551e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.640000e-10,4.384572e-18,-2.783176e-18,1.524324e-18,7.356148e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.641000e-10,4.384572e-18,-2.620467e-18,1.447251e-18,8.366655e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.642000e-10,8.769145e-18,-2.457758e-18,1.395870e-18,8.786272e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.643000e-10,4.384572e-18,-2.440631e-18,1.464379e-18,8.889035e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.644000e-10,1.096143e-17,-2.320740e-18,1.601397e-18,8.340964e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.645000e-10,8.769145e-18,-2.397813e-18,1.815487e-18,7.107803e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.646000e-10,4.384572e-18,-2.329304e-18,2.046705e-18,5.497843e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.647000e-10,4.384572e-18,-2.380686e-18,2.217977e-18,3.442574e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.648000e-10,2.192286e-18,-2.517704e-18,2.380686e-18,1.532888e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.649000e-10,4.384572e-18,-2.534831e-18,2.543395e-18,-3.254175e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.650000e-10,4.384572e-18,-2.509140e-18,2.706103e-18,-2.158032e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.651000e-10,4.384572e-18,-2.474886e-18,2.860248e-18,-3.905010e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.652000e-10,4.384572e-18,-2.414940e-18,3.031521e-18,-5.437897e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.653000e-10,0.000000e+00,-2.457758e-18,3.399756e-18,-6.431277e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.654000e-10,0.000000e+00,-2.723231e-18,4.136227e-18,-6.799513e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.655000e-10,-4.384572e-18,-2.988703e-18,5.249498e-18,-6.628240e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.656000e-10,-4.384572e-18,-3.245611e-18,6.388459e-18,-5.977405e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.657000e-10,-6.576859e-18,-3.571029e-18,7.236257e-18,-4.752808e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.658000e-10,-8.769145e-18,-3.845064e-18,7.947037e-18,-2.971575e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.659000e-10,-4.384572e-18,-4.101973e-18,8.529363e-18,-7.535984e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.660000e-10,-4.384572e-18,-4.350318e-18,9.060308e-18,1.849741e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.661000e-10,0.000000e+00,-4.675735e-18,9.385725e-18,4.761372e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.662000e-10,0.000000e+00,-5.009716e-18,9.437107e-18,7.493166e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.663000e-10,6.576859e-18,-5.574915e-18,9.043181e-18,9.916670e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.664000e-10,4.384572e-18,-6.337077e-18,8.298146e-18,1.186917e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.665000e-10,8.769145e-18,-6.893712e-18,7.364711e-18,1.333355e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.666000e-10,8.769145e-18,-7.124930e-18,6.311386e-18,1.410428e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.667000e-10,1.096143e-17,-6.739567e-18,5.078225e-18,1.430981e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.668000e-10,8.769145e-18,-5.806133e-18,4.084846e-18,1.365041e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.669000e-10,1.315372e-17,-4.769935e-18,3.425447e-18,1.223741e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.670000e-10,8.769145e-18,-3.716610e-18,3.057212e-18,1.024209e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.671000e-10,8.769145e-18,-2.654722e-18,2.731794e-18,7.861401e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.672000e-10,0.000000e+00,-1.806923e-18,2.406377e-18,5.574915e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.673000e-10,4.384572e-18,-1.036198e-18,2.158032e-18,3.468265e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.674000e-10,4.384572e-18,-2.911630e-19,1.926814e-18,1.438688e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.675000e-10,4.384572e-18,4.281809e-19,1.704160e-18,-5.566352e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.676000e-10,4.384572e-18,1.147525e-18,1.481506e-18,-2.466322e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.677000e-10,4.384572e-18,1.858305e-18,1.173216e-18,-4.127664e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.678000e-10,0.000000e+00,2.389249e-18,7.450348e-19,-5.103916e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.679000e-10,0.000000e+00,2.603340e-18,2.654722e-19,-5.523534e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.680000e-10,-4.384572e-18,2.534831e-18,-7.707256e-20,-5.574915e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.681000e-10,-4.384572e-18,1.798360e-18,5.138171e-20,-5.240934e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.682000e-10,-6.576859e-18,5.737624e-19,4.966898e-19,-4.487336e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.683000e-10,-4.384572e-18,-8.820526e-19,1.301670e-18,-3.408320e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.684000e-10,0.000000e+00,-2.723231e-18,2.055268e-18,-1.926814e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.685000e-10,0.000000e+00,-4.615790e-18,2.791739e-18,-5.480715e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.686000e-10,6.576859e-18,-6.242877e-18,3.528211e-18,7.878528e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.687000e-10,4.384572e-18,-7.227694e-18,4.333191e-18,2.115214e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.688000e-10,4.384572e-18,-7.476038e-18,5.121044e-18,3.408320e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.689000e-10,4.384572e-18,-7.064985e-18,5.951714e-18,4.675735e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.690000e-10,4.384572e-18,-5.960278e-18,6.713876e-18,5.780442e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.691000e-10,4.384572e-18,-4.273245e-18,7.202003e-18,6.808076e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.692000e-10,4.384572e-18,-2.055268e-18,7.236257e-18,7.861401e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.693000e-10,4.384572e-18,2.055268e-19,7.124930e-18,8.914726e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.694000e-10,4.384572e-18,2.140904e-18,6.962221e-18,9.959488e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.695000e-10,4.384572e-18,3.742301e-18,6.748131e-18,1.073878e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.696000e-10,8.769145e-18,4.898389e-18,6.688186e-18,1.084154e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.697000e-10,8.769145e-18,5.583479e-18,6.576859e-18,1.030203e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.698000e-10,1.534600e-17,5.532097e-18,6.508350e-18,8.948981e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.699000e-10,8.769145e-18,4.667172e-18,6.448404e-18,7.090676e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.700000e-10,4.384572e-18,3.382629e-18,6.362768e-18,4.949771e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.701000e-10,4.384572e-18,1.815487e-18,6.260005e-18,2.937321e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.702000e-10,2.192286e-18,-8.563618e-20,6.131550e-18,1.027634e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.703000e-10,4.384572e-18,-2.209413e-18,5.960278e-18,-8.306709e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.704000e-10,4.384572e-18,-4.401700e-18,5.789006e-18,-2.586213e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.705000e-10,4.384572e-18,-6.422713e-18,5.549224e-18,-4.256118e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.706000e-10,4.384572e-18,-7.912783e-18,5.352261e-18,-5.617733e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.707000e-10,4.384572e-18,-8.803399e-18,5.223807e-18,-6.731004e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.708000e-10,4.384572e-18,-9.008926e-18,5.172425e-18,-7.758638e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.709000e-10,0.000000e+00,-8.435164e-18,5.112480e-18,-8.563618e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.710000e-10,-4.384572e-18,-7.527420e-18,5.095353e-18,-8.726327e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.711000e-10,-4.384572e-18,-6.200059e-18,4.975462e-18,-8.024110e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.712000e-10,-6.576859e-18,-4.453081e-18,4.864135e-18,-6.345641e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.713000e-10,-8.769145e-18,-2.611903e-18,4.555845e-18,-4.127664e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.714000e-10,-4.384572e-18,-5.908896e-19,4.016337e-18,-1.661342e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.715000e-10,0.000000e+00,1.207470e-18,3.168539e-18,7.535984e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.716000e-10,0.000000e+00,2.483449e-18,2.534831e-18,2.894503e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.717000e-10,2.192286e-18,3.374065e-18,2.166595e-18,4.769935e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.718000e-10,0.000000e+00,3.742301e-18,1.875432e-18,6.542604e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.719000e-10,0.000000e+00,3.690919e-18,1.592833e-18,8.212510e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.720000e-10,0.000000e+00,2.954448e-18,1.250288e-18,9.839597e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.721000e-10,4.384572e-18,1.601397e-18,9.762524e-19,1.119265e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.722000e-10,4.384572e-18,-3.425447e-20,7.193439e-19,1.185205e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.723000e-10,8.769145e-18,-1.592833e-18,4.966898e-19,1.193768e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.724000e-10,8.769145e-18,-2.894503e-18,4.795626e-19,1.142387e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.725000e-10,1.096143e-17,-3.836501e-18,5.737624e-19,1.045618e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.726000e-10,1.315372e-17,-4.136227e-18,8.135437e-19,8.931854e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.727000e-10,8.769145e-18,-4.247554e-18,1.284543e-18,6.996476e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.728000e-10,4.384572e-18,-4.161918e-18,1.815487e-18,4.795626e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.729000e-10,4.384572e-18,-3.956391e-18,2.303613e-18,2.748921e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.730000e-10,2.192286e-18,-3.767992e-18,2.791739e-18,8.221073e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.731000e-10,4.384572e-18,-3.588156e-18,3.271302e-18,-1.061889e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.732000e-10,4.384572e-18,-3.408320e-18,3.742301e-18,-2.851685e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.733000e-10,4.384572e-18,-3.237048e-18,4.127664e-18,-4.410263e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.734000e-10,0.000000e+00,-3.082902e-18,4.590099e-18,-5.472152e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.735000e-10,0.000000e+00,-3.074339e-18,5.189552e-18,-6.045914e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.736000e-10,-4.384572e-18,-3.040084e-18,5.771878e-18,-6.225750e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.737000e-10,-4.384572e-18,-2.997266e-18,6.354205e-18,-5.926024e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.738000e-10,-6.576859e-18,-2.945885e-18,6.705313e-18,-5.129607e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.739000e-10,-4.384572e-18,-2.903066e-18,6.987912e-18,-3.956391e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.740000e-10,0.000000e+00,-2.860248e-18,7.244821e-18,-2.312177e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.741000e-10,-4.384572e-18,-2.808867e-18,7.330457e-18,-4.795626e-19,-6.712532e+00,7.176959e+00,7.092557e+00
1.742000e-10,2.192286e-18,-2.766049e-18,7.287639e-18,1.635651e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.743000e-10,0.000000e+00,-2.723231e-18,7.193439e-18,3.870755e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.744000e-10,0.000000e+00,-2.680412e-18,7.090676e-18,6.148678e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.745000e-10,0.000000e+00,-2.637594e-18,6.979349e-18,8.366655e-18,-6.712532e+00,7.176959e+00,7.092557e+00
1.746000e-10,0.000000e+00,-2.586213e-18,6.868022e-18,1.055038e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.747000e-10,0.000000e+00,-2.543395e-18,6.825203e-18,1.248575e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.748000e-10,4.384572e-18,-2.500576e-18,6.970785e-18,1.399295e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.749000e-10,4.384572e-18,-2.449195e-18,7.193439e-18,1.477224e-17,-6.712532e+00,7.176959e+00,7.092557e+00
1.750000e-10,8.769145e-18,-2.397813e-18,7.578802e-18,1.476368e-17,-6.712532e+00,7.176959e+00,7.092557e+00
