time,"V(T)","V(N0)","V(2)","V(6)","V(8)","V(9)","V(13)","V(Q1)","V(Q2)"
1.750000e-12,6.748690e-05,7.272059e-05,7.303558e-05,6.231257e-05,1.042509e-04,5.273416e-05,7.819167e-05,7.089273e-05,6.462235e-05
1.760000e-12,6.736110e-05,7.260950e-05,7.289195e-05,6.218631e-05,1.037803e-04,5.249814e-05,7.807360e-05,7.066606e-05,6.432760e-05
1.770000e-12,6.723004e-05,7.249374e-05,7.274272e-05,6.205650e-05,1.032979e-04,5.226023e-05,7.794451e-05,7.043331e-05,6.402768e-05
1.780000e-12,6.709388e-05,7.237348e-05,7.258809e-05,6.192333e-05,1.028039e-04,5.202066e-05,7.780450e-05,7.019469e-05,6.372284e-05
1.790000e-12,6.695278e-05,7.224886e-05,7.242822e-05,6.178695e-05,1.022988e-04,5.177965e-05,7.765367e-05,6.995042e-05,6.341333e-05
1.800000e-12,6.680691e-05,7.212004e-05,7.226329e-05,6.164755e-05,1.017830e-04,5.153741e-05,7.749213e-05,6.970071e-05,6.309940e-05
1.810000e-12,6.665643e-05,7.198716e-05,7.209348e-05,6.150530e-05,1.012566e-04,5.129417e-05,7.731998e-05,6.944579e-05,6.278132e-05
1.820000e-12,6.650151e-05,7.185038e-05,7.191896e-05,6.136037e-05,1.007202e-04,5.105014e-05,7.713733e-05,6.918588e-05,6.245933e-05
1.830000e-12,6.634231e-05,7.170985e-05,7.173993e-05,6.121293e-05,1.001740e-04,5.080554e-05,7.694430e-05,6.892120e-05,6.213368e-05
1.840000e-12,6.617901e-05,7.156572e-05,7.155654e-05,6.106315e-05,9.961844e-05,5.056058e-05,7.674102e-05,6.865197e-05,6.180464e-05
1.850000e-12,6.601176e-05,7.141814e-05,7.136899e-05,6.091120e-05,9.905386e-05,5.031548e-05,7.652761e-05,6.837842e-05,6.147246e-05
1.860000e-12,6.584074e-05,7.126724e-05,7.117744e-05,6.075725e-05,9.848062e-05,5.007045e-05,7.630419e-05,6.810076e-05,6.113740e-05
1.870000e-12,6.566612e-05,7.111319e-05,7.098209e-05,6.060147e-05,9.789909e-05,4.982568e-05,7.607091e-05,6.781923e-05,6.079972e-05
1.880000e-12,6.548806e-05,7.095612e-05,7.078311e-05,6.044402e-05,9.730964e-05,4.958140e-05,7.582790e-05,6.753404e-05,6.045966e-05
1.890000e-12,6.530674e-05,7.079619e-05,7.058067e-05,6.028507e-05,9.671264e-05,4.933780e-05,7.557530e-05,6.724543e-05,6.011750e-05
1.900000e-12,6.512232e-05,7.063352e-05,7.037495e-05,6.012478e-05,9.610845e-05,4.909508e-05,7.531326e-05,6.695362e-05,5.977348e-05
1.910000e-12,6.493497e-05,7.046828e-05,7.016613e-05,5.996332e-05,9.549746e-05,4.885345e-05,7.504193e-05,6.665883e-05,5.942786e-05
1.920000e-12,6.474487e-05,7.030059e-05,6.995440e-05,5.980084e-05,9.488003e-05,4.861309e-05,7.476147e-05,6.636128e-05,5.908090e-05
1.930000e-12,6.455218e-05,7.013060e-05,6.973991e-05,5.963751e-05,9.425654e-05,4.837420e-05,7.447202e-05,6.606121e-05,5.873285e-05
1.940000e-12,6.435707e-05,6.995844e-05,6.952285e-05,5.947348e-05,9.362737e-05,4.813698e-05,7.417376e-05,6.575883e-05,5.838396e-05
1.950000e-12,6.415971e-05,6.978426e-05,6.930340e-05,5.930891e-05,9.299287e-05,4.790160e-05,7.386684e-05,6.545438e-05,5.803449e-05
1.960000e-12,6.396027e-05,6.960819e-05,6.908171e-05,5.914395e-05,9.235344e-05,4.766825e-05,7.355144e-05,6.514806e-05,5.768469e-05
1.970000e-12,6.375892e-05,6.943036e-05,6.885798e-05,5.897874e-05,9.170944e-05,4.743712e-05,7.322772e-05,6.484010e-05,5.733480e-05
1.980000e-12,6.355582e-05,6.925091e-05,6.863236e-05,5.881345e-05,9.106125e-05,4.720837e-05,7.289587e-05,6.453073e-05,5.698507e-05
1.990000e-12,6.335114e-05,6.906997e-05,6.840504e-05,5.864822e-05,9.040924e-05,4.698217e-05,7.255605e-05,6.422016e-05,5.663576e-05
2.000000e-12,6.314504e-05,6.888766e-05,6.817616e-05,5.848319e-05,8.975378e-05,4.675871e-05,7.220846e-05,6.390861e-05,5.628710e-05
2.010000e-12,6.293770e-05,6.870413e-05,6.794591e-05,5.831851e-05,8.909525e-05,4.653814e-05,7.185328e-05,6.359629e-05,5.593933e-05
2.020000e-12,6.272927e-05,6.851948e-05,6.771445e-05,5.815430e-05,8.843401e-05,4.632062e-05,7.149069e-05,6.328343e-05,5.559270e-05
2.030000e-12,6.251992e-05,6.833385e-05,6.748194e-05,5.799072e-05,8.777043e-05,4.610632e-05,7.112089e-05,6.297023e-05,5.524745e-05
2.040000e-12,6.230981e-05,6.814737e-05,6.724854e-05,5.782789e-05,8.710489e-05,4.589538e-05,7.074406e-05,6.265691e-05,5.490380e-05
2.050000e-12,6.209910e-05,6.796014e-05,6.701442e-05,5.766595e-05,8.643774e-05,4.568795e-05,7.036041e-05,6.234367e-05,5.456199e-05
2.060000e-12,6.188795e-05,6.777230e-05,6.677973e-05,5.750503e-05,8.576935e-05,4.548419e-05,6.997013e-05,6.203073e-05,5.422226e-05
2.070000e-12,6.167652e-05,6.758396e-05,6.654463e-05,5.734524e-05,8.510009e-05,4.528422e-05,6.957343e-05,6.171829e-05,5.388483e-05
2.080000e-12,6.146497e-05,6.739524e-05,6.630927e-05,5.718672e-05,8.443030e-05,4.508818e-05,6.917052e-05,6.140656e-05,5.354991e-05
2.090000e-12,6.125345e-05,6.720625e-05,6.607381e-05,5.702959e-05,8.376036e-05,4.489621e-05,6.876158e-05,6.109573e-05,5.321774e-05
2.100000e-12,6.104211e-05,6.701710e-05,6.583840e-05,5.687395e-05,8.309060e-05,4.470844e-05,6.834685e-05,6.078600e-05,5.288854e-05
2.110000e-12,6.083112e-05,6.682790e-05,6.560318e-05,5.671993e-05,8.242140e-05,4.452497e-05,6.792652e-05,6.047758e-05,5.256251e-05
2.120000e-12,6.062061e-05,6.663877e-05,6.536830e-05,5.656764e-05,8.175308e-05,4.434594e-05,6.750081e-05,6.017065e-05,5.223987e-05
2.130000e-12,6.041074e-05,6.644981e-05,6.513392e-05,5.641717e-05,8.108601e-05,4.417145e-05,6.706993e-05,5.986541e-05,5.192082e-05
2.140000e-12,6.020165e-05,6.626112e-05,6.490016e-05,5.626865e-05,8.042052e-05,4.400162e-05,6.663411e-05,5.956205e-05,5.160557e-05
2.150000e-12,5.999350e-05,6.607281e-05,6.466716e-05,5.612216e-05,7.975695e-05,4.383654e-05,6.619356e-05,5.926074e-05,5.129432e-05
2.160000e-12,5.978643e-05,6.588499e-05,6.443507e-05,5.597782e-05,7.909564e-05,4.367632e-05,6.574850e-05,5.896168e-05,5.098727e-05
2.170000e-12,5.958057e-05,6.569774e-05,6.420402e-05,5.583570e-05,7.843692e-05,4.352104e-05,6.529916e-05,5.866504e-05,5.068460e-05
2.180000e-12,5.937606e-05,6.551117e-05,6.397415e-05,5.569590e-05,7.778112e-05,4.337079e-05,6.484575e-05,5.837101e-05,5.038651e-05
2.190000e-12,5.917305e-05,6.532537e-05,6.374557e-05,5.555851e-05,7.712856e-05,4.322567e-05,6.438851e-05,5.807974e-05,5.009319e-05
2.200000e-12,5.897167e-05,6.514043e-05,6.351842e-05,5.542362e-05,7.647956e-05,4.308574e-05,6.392766e-05,5.779142e-05,4.980480e-05
2.210000e-12,5.877206e-05,6.495646e-05,6.329282e-05,5.529130e-05,7.583444e-05,4.295108e-05,6.346343e-05,5.750621e-05,4.952153e-05
2.220000e-12,5.857433e-05,6.477353e-05,6.306890e-05,5.516164e-05,7.519351e-05,4.282176e-05,6.299604e-05,5.722428e-05,4.924355e-05
2.230000e-12,5.837864e-05,6.459174e-05,6.284677e-05,5.503470e-05,7.455708e-05,4.269784e-05,6.252574e-05,5.694578e-05,4.897102e-05
2.240000e-12,5.818509e-05,6.441117e-05,6.262655e-05,5.491055e-05,7.392545e-05,4.257939e-05,6.205274e-05,5.667087e-05,4.870411e-05
2.250000e-12,5.799381e-05,6.423191e-05,6.240835e-05,5.478927e-05,7.329891e-05,4.246644e-05,6.157728e-05,5.639971e-05,4.844298e-05
2.260000e-12,5.780493e-05,6.405403e-05,6.219228e-05,5.467091e-05,7.267777e-05,4.235906e-05,6.109959e-05,5.613243e-05,4.818778e-05
2.270000e-12,5.761857e-05,6.387762e-05,6.197846e-05,5.455555e-05,7.206231e-05,4.225728e-05,6.061991e-05,5.586920e-05,4.793865e-05
2.280000e-12,5.743484e-05,6.370276e-05,6.176698e-05,5.444322e-05,7.145281e-05,4.216114e-05,6.013846e-05,5.561015e-05,4.769574e-05
2.290000e-12,5.725385e-05,6.352952e-05,6.155795e-05,5.433399e-05,7.084955e-05,4.207068e-05,5.965549e-05,5.535541e-05,4.745919e-05
2.300000e-12,5.707572e-05,6.335798e-05,6.135147e-05,5.422790e-05,7.025281e-05,4.198592e-05,5.917123e-05,5.510513e-05,4.722914e-05
2.310000e-12,5.690056e-05,6.318821e-05,6.114764e-05,5.412501e-05,6.966285e-05,4.190688e-05,5.868590e-05,5.485943e-05,4.700570e-05
2.320000e-12,5.672847e-05,6.302028e-05,6.094654e-05,5.402534e-05,6.907993e-05,4.183359e-05,5.819975e-05,5.461843e-05,4.678901e-05
2.330000e-12,5.655955e-05,6.285427e-05,6.074828e-05,5.392895e-05,6.850431e-05,4.176606e-05,5.771302e-05,5.438227e-05,4.657919e-05
2.340000e-12,5.639392e-05,6.269022e-05,6.055293e-05,5.383587e-05,6.793624e-05,4.170430e-05,5.722592e-05,5.415106e-05,4.637634e-05
2.350000e-12,5.623166e-05,6.252823e-05,6.036058e-05,5.374612e-05,6.737597e-05,4.164830e-05,5.673870e-05,5.392491e-05,4.618058e-05
2.360000e-12,5.607287e-05,6.236834e-05,6.017131e-05,5.365974e-05,6.682373e-05,4.159807e-05,5.625159e-05,5.370393e-05,4.599200e-05
2.370000e-12,5.591764e-05,6.221061e-05,5.998521e-05,5.357675e-05,6.627976e-05,4.155360e-05,5.576483e-05,5.348823e-05,4.581072e-05
2.380000e-12,5.576607e-05,6.205512e-05,5.980235e-05,5.349718e-05,6.574429e-05,4.151488e-05,5.527864e-05,5.327791e-05,4.563681e-05
2.390000e-12,5.561824e-05,6.190191e-05,5.962279e-05,5.342104e-05,6.521754e-05,4.148189e-05,5.479326e-05,5.307306e-05,4.547037e-05
2.400000e-12,5.547423e-05,6.175104e-05,5.944662e-05,5.334834e-05,6.469972e-05,4.145462e-05,5.430892e-05,5.287379e-05,4.531148e-05
2.410000e-12,5.533413e-05,6.160257e-05,5.927390e-05,5.327910e-05,6.419104e-05,4.143304e-05,5.382585e-05,5.268018e-05,4.516021e-05
2.420000e-12,5.519801e-05,6.145655e-05,5.910469e-05,5.321333e-05,6.369172e-05,4.141712e-05,5.334427e-05,5.249231e-05,4.501664e-05
2.430000e-12,5.506595e-05,6.131303e-05,5.893905e-05,5.315103e-05,6.320194e-05,4.140683e-05,5.286443e-05,5.231027e-05,4.488084e-05
2.440000e-12,5.493801e-05,6.117206e-05,5.877705e-05,5.309220e-05,6.272189e-05,4.140212e-05,5.238653e-05,5.213412e-05,4.475286e-05
2.450000e-12,5.481428e-05,6.103369e-05,5.861873e-05,5.303684e-05,6.225177e-05,4.140295e-05,5.191082e-05,5.196395e-05,4.463276e-05
2.460000e-12,5.469482e-05,6.089796e-05,5.846415e-05,5.298495e-05,6.179175e-05,4.140929e-05,5.143750e-05,5.179982e-05,4.452059e-05
2.470000e-12,5.457968e-05,6.076492e-05,5.831337e-05,5.293652e-05,6.134200e-05,4.142107e-05,5.096681e-05,5.164179e-05,4.441639e-05
2.480000e-12,5.446893e-05,6.063461e-05,5.816641e-05,5.289154e-05,6.090268e-05,4.143825e-05,5.049897e-05,5.148993e-05,4.432021e-05
2.490000e-12,5.436263e-05,6.050707e-05,5.802334e-05,5.285000e-05,6.047397e-05,4.146075e-05,5.003419e-05,5.134429e-05,4.423208e-05
2.500000e-12,5.426083e-05,6.038235e-05,5.788419e-05,5.281187e-05,6.005600e-05,4.148853e-05,4.957269e-05,5.120491e-05,4.415202e-05
2.510000e-12,5.416357e-05,6.026047e-05,5.774899e-05,5.277715e-05,5.964894e-05,4.152151e-05,4.911469e-05,5.107185e-05,4.408006e-05
2.520000e-12,5.407092e-05,6.014148e-05,5.761779e-05,5.274580e-05,5.925291e-05,4.155963e-05,4.866040e-05,5.094514e-05,4.401623e-05
2.530000e-12,5.398291e-05,6.002541e-05,5.749062e-05,5.271781e-05,5.886805e-05,4.160280e-05,4.821004e-05,5.082483e-05,4.396052e-05
2.540000e-12,5.389959e-05,5.991229e-05,5.736749e-05,5.269314e-05,5.849448e-05,4.165095e-05,4.776380e-05,5.071094e-05,4.391295e-05
2.550000e-12,5.382099e-05,5.980216e-05,5.724845e-05,5.267176e-05,5.813234e-05,4.170401e-05,4.732191e-05,5.060352e-05,4.387353e-05
2.560000e-12,5.374715e-05,5.969504e-05,5.713352e-05,5.265365e-05,5.778173e-05,4.176188e-05,4.688455e-05,5.050257e-05,4.384224e-05
2.570000e-12,5.367811e-05,5.959097e-05,5.702271e-05,5.263876e-05,5.744276e-05,4.182447e-05,4.645194e-05,5.040813e-05,4.381909e-05
2.580000e-12,5.361388e-05,5.948997e-05,5.691605e-05,5.262706e-05,5.711553e-05,4.189171e-05,4.602428e-05,5.032021e-05,4.380405e-05
2.590000e-12,5.355451e-05,5.939206e-05,5.681355e-05,5.261851e-05,5.680013e-05,4.196348e-05,4.560176e-05,5.023882e-05,4.379711e-05
2.600000e-12,5.350000e-05,5.929728e-05,5.671523e-05,5.261307e-05,5.649666e-05,4.203970e-05,4.518457e-05,5.016397e-05,4.379825e-05
2.610000e-12,5.345039e-05,5.920563e-05,5.662109e-05,5.261069e-05,5.620519e-05,4.212026e-05,4.477291e-05,5.009567e-05,4.380744e-05
2.620000e-12,5.340569e-05,5.911716e-05,5.653114e-05,5.261132e-05,5.592580e-05,4.220507e-05,4.436696e-05,5.003392e-05,4.382464e-05
2.630000e-12,5.336592e-05,5.903186e-05,5.644539e-05,5.261491e-05,5.565857e-05,4.229402e-05,4.396692e-05,4.997871e-05,4.384983e-05
2.640000e-12,5.333108e-05,5.894977e-05,5.636385e-05,5.262142e-05,5.540354e-05,4.238699e-05,4.357295e-05,4.993003e-05,4.388294e-05
2.650000e-12,5.330118e-05,5.887090e-05,5.628650e-05,5.263078e-05,5.516078e-05,4.248388e-05,4.318525e-05,4.988789e-05,4.392395e-05
2.660000e-12,5.327624e-05,5.879527e-05,5.621336e-05,5.264296e-05,5.493033e-05,4.258458e-05,4.280398e-05,4.985225e-05,4.397279e-05
2.670000e-12,5.325624e-05,5.872289e-05,5.614442e-05,5.265787e-05,5.471225e-05,4.268897e-05,4.242933e-05,4.982310e-05,4.402941e-05
2.680000e-12,5.324120e-05,5.865377e-05,5.607966e-05,5.267548e-05,5.450656e-05,4.279694e-05,4.206145e-05,4.980042e-05,4.409375e-05
2.690000e-12,5.323111e-05,5.858793e-05,5.601909e-05,5.269572e-05,5.431330e-05,4.290837e-05,4.170051e-05,4.978418e-05,4.416574e-05
2.700000e-12,5.322596e-05,5.852537e-05,5.596269e-05,5.271852e-05,5.413248e-05,4.302312e-05,4.134668e-05,4.977436e-05,4.424531e-05
2.710000e-12,5.322575e-05,5.846611e-05,5.591044e-05,5.274382e-05,5.396414e-05,4.314110e-05,4.100012e-05,4.977091e-05,4.433239e-05
2.720000e-12,5.323046e-05,5.841015e-05,5.586234e-05,5.277156e-05,5.380828e-05,4.326216e-05,4.066097e-05,4.977380e-05,4.442690e-05
2.730000e-12,5.324007e-05,5.835750e-05,5.581835e-05,5.280167e-05,5.366490e-05,4.338619e-05,4.032940e-05,4.978300e-05,4.452875e-05
2.740000e-12,5.325458e-05,5.830817e-05,5.577848e-05,5.283408e-05,5.353401e-05,4.351305e-05,4.000554e-05,4.979845e-05,4.463786e-05
2.750000e-12,5.327395e-05,5.826216e-05,5.574268e-05,5.286872e-05,5.341560e-05,4.364263e-05,3.968955e-05,4.982011e-05,4.475413e-05
2.760000e-12,5.329817e-05,5.821947e-05,5.571094e-05,5.290552e-05,5.330966e-05,4.377479e-05,3.938155e-05,4.984793e-05,4.487748e-05
2.770000e-12,5.332722e-05,5.818010e-05,5.568324e-05,5.294442e-05,5.321617e-05,4.390939e-05,3.908169e-05,4.988185e-05,4.500779e-05
2.780000e-12,5.336105e-05,5.814407e-05,5.565954e-05,5.298534e-05,5.313511e-05,4.404632e-05,3.879009e-05,4.992182e-05,4.514498e-05
2.790000e-12,5.339965e-05,5.811135e-05,5.563981e-05,5.302820e-05,5.306644e-05,4.418544e-05,3.850689e-05,4.996778e-05,4.528893e-05
2.800000e-12,5.344298e-05,5.808197e-05,5.562403e-05,5.307293e-05,5.301013e-05,4.432661e-05,3.823221e-05,5.001966e-05,4.543953e-05
2.810000e-12,5.349100e-05,5.805590e-05,5.561215e-05,5.311945e-05,5.296614e-05,4.446970e-05,3.796616e-05,5.007740e-05,4.559666e-05
2.820000e-12,5.354367e-05,5.803315e-05,5.560415e-05,5.316770e-05,5.293442e-05,4.461459e-05,3.770886e-05,5.014092e-05,4.576022e-05
2.830000e-12,5.360096e-05,5.801371e-05,5.559999e-05,5.321759e-05,5.291493e-05,4.476112e-05,3.746042e-05,5.021016e-05,4.593008e-05
2.840000e-12,5.366282e-05,5.799758e-05,5.559963e-05,5.326904e-05,5.290760e-05,4.490919e-05,3.722095e-05,5.028504e-05,4.610611e-05
2.850000e-12,5.372920e-05,5.798474e-05,5.560303e-05,5.332199e-05,5.291237e-05,4.505863e-05,3.699054e-05,5.036548e-05,4.628820e-05
2.860000e-12,5.380006e-05,5.797520e-05,5.561014e-05,5.337634e-05,5.292918e-05,4.520934e-05,3.676930e-05,5.045140e-05,4.647620e-05
2.870000e-12,5.387534e-05,5.796894e-05,5.562093e-05,5.343203e-05,5.295794e-05,4.536116e-05,3.655732e-05,5.054272e-05,4.666999e-05
2.880000e-12,5.395500e-05,5.796595e-05,5.563535e-05,5.348898e-05,5.299858e-05,4.551397e-05,3.635468e-05,5.063935e-05,4.686943e-05
2.890000e-12,5.403897e-05,5.796621e-05,5.565336e-05,5.354710e-05,5.305103e-05,4.566764e-05,3.616147e-05,5.074121e-05,4.707438e-05
2.900000e-12,5.412720e-05,5.796973e-05,5.567490e-05,5.360631e-05,5.311518e-05,4.582203e-05,3.597776e-05,5.084821e-05,4.728470e-05
2.910000e-12,5.421964e-05,5.797648e-05,5.569993e-05,5.366655e-05,5.319095e-05,4.597700e-05,3.580364e-05,5.096025e-05,4.750025e-05
2.920000e-12,5.431621e-05,5.798644e-05,5.572840e-05,5.372772e-05,5.327823e-05,4.613244e-05,3.563916e-05,5.107724e-05,4.772088e-05
2.930000e-12,5.441686e-05,5.799961e-05,5.576025e-05,5.378976e-05,5.337694e-05,4.628820e-05,3.548441e-05,5.119908e-05,4.794645e-05
2.940000e-12,5.452152e-05,5.801597e-05,5.579544e-05,5.385257e-05,5.348695e-05,4.644416e-05,3.533943e-05,5.132567e-05,4.817680e-05
2.950000e-12,5.463013e-05,5.803550e-05,5.583391e-05,5.391610e-05,5.360815e-05,4.660019e-05,3.520427e-05,5.145691e-05,4.841177e-05
2.960000e-12,5.474261e-05,5.805817e-05,5.587561e-05,5.398025e-05,5.374044e-05,4.675616e-05,3.507900e-05,5.159271e-05,4.865123e-05
2.970000e-12,5.485889e-05,5.808398e-05,5.592048e-05,5.404495e-05,5.388369e-05,4.691195e-05,3.496366e-05,5.173294e-05,4.889500e-05
2.980000e-12,5.497890e-05,5.811290e-05,5.596847e-05,5.411012e-05,5.403777e-05,4.706743e-05,3.485829e-05,5.187752e-05,4.914293e-05
2.990000e-12,5.510256e-05,5.814491e-05,5.601951e-05,5.417569e-05,5.420255e-05,4.722248e-05,3.476292e-05,5.202633e-05,4.939487e-05
3.000000e-12,5.522981e-05,5.817998e-05,5.607355e-05,5.424157e-05,5.437792e-05,4.737698e-05,3.467759e-05,5.217927e-05,4.965064e-05
3.010000e-12,5.536056e-05,5.821810e-05,5.613054e-05,5.430771e-05,5.456371e-05,4.753080e-05,3.460233e-05,5.233621e-05,4.991010e-05
3.020000e-12,5.549473e-05,5.825924e-05,5.619040e-05,5.437401e-05,5.475981e-05,4.768382e-05,3.453714e-05,5.249706e-05,5.017307e-05
3.030000e-12,5.563224e-05,5.830338e-05,5.625308e-05,5.444041e-05,5.496605e-05,4.783594e-05,3.448207e-05,5.266169e-05,5.043938e-05
3.040000e-12,5.577300e-05,5.835048e-05,5.631853e-05,5.450684e-05,5.518230e-05,4.798703e-05,3.443710e-05,5.283000e-05,5.070888e-05
3.050000e-12,5.591695e-05,5.840053e-05,5.638667e-05,5.457321e-05,5.540840e-05,4.813698e-05,3.440226e-05,5.300186e-05,5.098139e-05
3.060000e-12,5.606398e-05,5.845349e-05,5.645744e-05,5.463947e-05,5.564420e-05,4.828569e-05,3.437755e-05,5.317716e-05,5.125675e-05
3.070000e-12,5.621401e-05,5.850933e-05,5.653078e-05,5.470554e-05,5.588954e-05,4.843303e-05,3.436296e-05,5.335579e-05,5.153479e-05
3.080000e-12,5.636696e-05,5.856804e-05,5.660664e-05,5.477135e-05,5.614425e-05,4.857891e-05,3.435849e-05,5.353762e-05,5.181534e-05
3.090000e-12,5.652274e-05,5.862957e-05,5.668493e-05,5.483684e-05,5.640818e-05,4.872322e-05,3.436412e-05,5.372253e-05,5.209823e-05
3.100000e-12,5.668125e-05,5.869389e-05,5.676561e-05,5.490194e-05,5.668115e-05,4.886586e-05,3.437985e-05,5.391042e-05,5.238329e-05
3.110000e-12,5.684241e-05,5.876098e-05,5.684860e-05,5.496657e-05,5.696300e-05,4.900672e-05,3.440564e-05,5.410114e-05,5.267035e-05
3.120000e-12,5.700612e-05,5.883080e-05,5.693384e-05,5.503069e-05,5.725355e-05,4.914572e-05,3.444148e-05,5.429459e-05,5.295923e-05
3.130000e-12,5.717229e-05,5.890332e-05,5.702127e-05,5.509422e-05,5.755263e-05,4.928275e-05,3.448733e-05,5.449065e-05,5.324978e-05
3.140000e-12,5.734083e-05,5.897850e-05,5.711081e-05,5.515711e-05,5.786006e-05,4.941772e-05,3.454316e-05,5.468918e-05,5.354181e-05
3.150000e-12,5.751164e-05,5.905631e-05,5.720241e-05,5.521930e-05,5.817565e-05,4.955055e-05,3.460893e-05,5.489007e-05,5.383515e-05
3.160000e-12,5.768462e-05,5.913671e-05,5.729600e-05,5.528071e-05,5.849922e-05,4.968114e-05,3.468459e-05,5.509320e-05,5.412965e-05
3.170000e-12,5.785969e-05,5.921967e-05,5.739150e-05,5.534131e-05,5.883059e-05,4.980941e-05,3.477010e-05,5.529844e-05,5.442512e-05
3.180000e-12,5.803674e-05,5.930515e-05,5.748887e-05,5.540103e-05,5.916958e-05,4.993528e-05,3.486541e-05,5.550568e-05,5.472139e-05
3.190000e-12,5.821568e-05,5.939311e-05,5.758802e-05,5.545983e-05,5.951598e-05,5.005868e-05,3.497045e-05,5.571478e-05,5.501831e-05
3.200000e-12,5.839640e-05,5.948351e-05,5.768889e-05,5.551764e-05,5.986961e-05,5.017951e-05,3.508516e-05,5.592562e-05,5.531570e-05
3.210000e-12,5.857882e-05,5.957632e-05,5.779143e-05,5.557441e-05,6.023028e-05,5.029772e-05,3.520948e-05,5.613810e-05,5.561339e-05
3.220000e-12,5.876283e-05,5.967149e-05,5.789555e-05,5.563011e-05,6.059779e-05,5.041323e-05,3.534334e-05,5.635207e-05,5.591121e-05
3.230000e-12,5.894833e-05,5.976898e-05,5.800120e-05,5.568468e-05,6.097194e-05,5.052597e-05,3.548665e-05,5.656742e-05,5.620901e-05
3.240000e-12,5.913523e-05,5.986876e-05,5.810832e-05,5.573807e-05,6.135254e-05,5.063589e-05,3.563935e-05,5.678404e-05,5.650662e-05
3.250000e-12,5.932342e-05,5.997077e-05,5.821682e-05,5.579024e-05,6.173938e-05,5.074291e-05,3.580134e-05,5.700179e-05,5.680387e-05
3.260000e-12,5.951281e-05,6.007498e-05,5.832666e-05,5.584116e-05,6.213227e-05,5.084699e-05,3.597255e-05,5.722056e-05,5.710060e-05
3.270000e-12,5.970329e-05,6.018134e-05,5.843776e-05,5.589077e-05,6.253100e-05,5.094806e-05,3.615287e-05,5.744022e-05,5.739666e-05
3.280000e-12,5.989477e-05,6.028981e-05,5.855007e-05,5.593905e-05,6.293538e-05,5.104607e-05,3.634222e-05,5.766067e-05,5.769188e-05
3.290000e-12,6.008715e-05,6.040035e-05,5.866351e-05,5.598595e-05,6.334518e-05,5.114098e-05,3.654048e-05,5.788177e-05,5.798611e-05
3.300000e-12,6.028033e-05,6.051290e-05,5.877802e-05,5.603144e-05,6.376022e-05,5.123273e-05,3.674757e-05,5.810342e-05,5.827919e-05
3.310000e-12,6.047421e-05,6.062743e-05,5.889355e-05,5.607549e-05,6.418028e-05,5.132130e-05,3.696336e-05,5.832550e-05,5.857096e-05
3.320000e-12,6.066868e-05,6.074389e-05,5.901002e-05,5.611807e-05,6.460516e-05,5.140663e-05,3.718775e-05,5.854789e-05,5.886128e-05
3.330000e-12,6.086366e-05,6.086223e-05,5.912738e-05,5.615915e-05,6.503465e-05,5.148870e-05,3.742062e-05,5.877047e-05,5.915000e-05
3.340000e-12,6.105904e-05,6.098241e-05,5.924556e-05,5.619870e-05,6.546855e-05,5.156746e-05,3.766186e-05,5.899314e-05,5.943696e-05
3.350000e-12,6.125473e-05,6.110437e-05,5.936450e-05,5.623670e-05,6.590664e-05,5.164289e-05,3.791134e-05,5.921577e-05,5.972202e-05
3.360000e-12,6.145062e-05,6.122807e-05,5.948415e-05,5.627312e-05,6.634872e-05,5.171496e-05,3.816893e-05,5.943827e-05,6.000504e-05
3.370000e-12,6.164663e-05,6.135346e-05,5.960443e-05,5.630794e-05,6.679459e-05,5.178365e-05,3.843450e-05,5.966052e-05,6.028588e-05
3.380000e-12,6.184265e-05,6.148049e-05,5.972530e-05,5.634115e-05,6.724402e-05,5.184894e-05,3.870793e-05,5.988240e-05,6.056439e-05
3.390000e-12,6.203858e-05,6.160912e-05,5.984669e-05,5.637273e-05,6.769682e-05,5.191081e-05,3.898906e-05,6.010383e-05,6.084045e-05
3.400000e-12,6.223435e-05,6.173928e-05,5.996855e-05,5.640266e-05,6.815277e-05,5.196925e-05,3.927778e-05,6.032467e-05,6.111391e-05
3.410000e-12,6.242984e-05,6.187094e-05,6.009081e-05,5.643093e-05,6.861167e-05,5.202424e-05,3.957392e-05,6.054485e-05,6.138464e-05
3.420000e-12,6.262497e-05,6.200403e-05,6.021343e-05,5.645753e-05,6.907332e-05,5.207578e-05,3.987735e-05,6.076424e-05,6.165252e-05
3.430000e-12,6.281964e-05,6.213852e-05,6.033634e-05,5.648245e-05,6.953749e-05,5.212386e-05,4.018791e-05,6.098275e-05,6.191742e-05
3.440000e-12,6.301377e-05,6.227434e-05,6.045949e-05,5.650568e-05,7.000400e-05,5.216849e-05,4.050546e-05,6.120028e-05,6.217921e-05
3.450000e-12,6.320726e-05,6.241146e-05,6.058282e-05,5.652722e-05,7.047263e-05,5.220965e-05,4.082983e-05,6.141674e-05,6.243778e-05
3.460000e-12,6.340001e-05,6.254980e-05,6.070629e-05,5.654706e-05,7.094317e-05,5.224737e-05,4.116088e-05,6.163202e-05,6.269301e-05
