time,"I(LT0)","I(LT1)","I(LT2)","I(LT3)","I(LT4)","I(LT5)","I(LT6)","I(LT7)"
1.850000e-12,-2.601689e-06,-1.517965e-06,1.763221e-06,-2.860465e-06,3.670027e-08,1.057330e-06,4.623686e-06,1.291471e-05
1.860000e-12,-2.626310e-06,-1.526143e-06,1.780135e-06,-2.888936e-06,3.561133e-08,1.080097e-06,4.669071e-06,1.299120e-05
1.870000e-12,-2.651023e-06,-1.534205e-06,1.797143e-06,-2.917145e-06,3.455352e-08,1.102936e-06,4.714288e-06,1.306662e-05
1.880000e-12,-2.675831e-06,-1.542149e-06,1.814250e-06,-2.945078e-06,3.352908e-08,1.125840e-06,4.759328e-06,1.314096e-05
1.890000e-12,-2.700734e-06,-1.549976e-06,1.831460e-06,-2.972725e-06,3.254024e-08,1.148798e-06,4.804184e-06,1.321422e-05
1.900000e-12,-2.725736e-06,-1.557686e-06,1.848776e-06,-3.000071e-06,3.158927e-08,1.171803e-06,4.848847e-06,1.328640e-05
1.910000e-12,-2.750838e-06,-1.565277e-06,1.866203e-06,-3.027105e-06,3.067843e-08,1.194844e-06,4.893308e-06,1.335750e-05
1.920000e-12,-2.776041e-06,-1.572751e-06,1.883744e-06,-3.053815e-06,2.981001e-08,1.217912e-06,4.937558e-06,1.342753e-05
1.930000e-12,-2.801346e-06,-1.580106e-06,1.901403e-06,-3.080188e-06,2.898629e-08,1.240998e-06,4.981591e-06,1.349647e-05
1.940000e-12,-2.826755e-06,-1.587344e-06,1.919184e-06,-3.106213e-06,2.820955e-08,1.264092e-06,5.025397e-06,1.356435e-05
1.950000e-12,-2.852268e-06,-1.594464e-06,1.937091e-06,-3.131878e-06,2.748209e-08,1.287186e-06,5.068969e-06,1.363115e-05
1.960000e-12,-2.877888e-06,-1.601466e-06,1.955126e-06,-3.157172e-06,2.680619e-08,1.310268e-06,5.112298e-06,1.369689e-05
1.970000e-12,-2.903614e-06,-1.608351e-06,1.973293e-06,-3.182084e-06,2.618415e-08,1.333330e-06,5.155376e-06,1.376156e-05
1.980000e-12,-2.929447e-06,-1.615120e-06,1.991595e-06,-3.206602e-06,2.561826e-08,1.356362e-06,5.198196e-06,1.382517e-05
1.990000e-12,-2.955388e-06,-1.621773e-06,2.010035e-06,-3.230715e-06,2.511080e-08,1.379354e-06,5.240750e-06,1.388774e-05
2.000000e-12,-2.981437e-06,-1.628311e-06,2.028616e-06,-3.254414e-06,2.466405e-08,1.402296e-06,5.283031e-06,1.394926e-05
2.010000e-12,-3.007594e-06,-1.634734e-06,2.047342e-06,-3.277688e-06,2.428027e-08,1.425179e-06,5.325030e-06,1.400974e-05
2.020000e-12,-3.033859e-06,-1.641043e-06,2.066213e-06,-3.300526e-06,2.396173e-08,1.447993e-06,5.366740e-06,1.406918e-05
2.030000e-12,-3.060232e-06,-1.647240e-06,2.085234e-06,-3.322920e-06,2.371067e-08,1.470727e-06,5.408154e-06,1.412761e-05
2.040000e-12,-3.086712e-06,-1.653324e-06,2.104406e-06,-3.344859e-06,2.352932e-08,1.493373e-06,5.449265e-06,1.418502e-05
2.050000e-12,-3.113300e-06,-1.659298e-06,2.123732e-06,-3.366334e-06,2.341991e-08,1.515920e-06,5.490066e-06,1.424143e-05
2.060000e-12,-3.139994e-06,-1.665162e-06,2.143213e-06,-3.387336e-06,2.338462e-08,1.538358e-06,5.530549e-06,1.429684e-05
2.070000e-12,-3.166793e-06,-1.670917e-06,2.162852e-06,-3.407857e-06,2.342565e-08,1.560678e-06,5.570708e-06,1.435126e-05
2.080000e-12,-3.193697e-06,-1.676566e-06,2.182650e-06,-3.427887e-06,2.354513e-08,1.582870e-06,5.610537e-06,1.440472e-05
2.090000e-12,-3.220703e-06,-1.682109e-06,2.202608e-06,-3.447420e-06,2.374522e-08,1.604923e-06,5.650028e-06,1.445721e-05
2.100000e-12,-3.247812e-06,-1.687547e-06,2.222729e-06,-3.466447e-06,2.402801e-08,1.626830e-06,5.689176e-06,1.450875e-05
2.110000e-12,-3.275020e-06,-1.692883e-06,2.243014e-06,-3.484960e-06,2.439558e-08,1.648578e-06,5.727974e-06,1.455936e-05
2.120000e-12,-3.302326e-06,-1.698117e-06,2.263463e-06,-3.502953e-06,2.484998e-08,1.670160e-06,5.766415e-06,1.460905e-05
2.130000e-12,-3.329728e-06,-1.703252e-06,2.284077e-06,-3.520418e-06,2.539324e-08,1.691565e-06,5.804495e-06,1.465782e-05
2.140000e-12,-3.357224e-06,-1.708289e-06,2.304858e-06,-3.537350e-06,2.602733e-08,1.712785e-06,5.842207e-06,1.470570e-05
2.150000e-12,-3.384812e-06,-1.713230e-06,2.325805e-06,-3.553741e-06,2.675420e-08,1.733808e-06,5.879546e-06,1.475270e-05
2.160000e-12,-3.412488e-06,-1.718076e-06,2.346920e-06,-3.569587e-06,2.757576e-08,1.754626e-06,5.916506e-06,1.479884e-05
2.170000e-12,-3.440251e-06,-1.722830e-06,2.368202e-06,-3.584881e-06,2.849389e-08,1.775230e-06,5.953082e-06,1.484412e-05
2.180000e-12,-3.468096e-06,-1.727494e-06,2.389651e-06,-3.599619e-06,2.951041e-08,1.795611e-06,5.989269e-06,1.488858e-05
2.190000e-12,-3.496021e-06,-1.732069e-06,2.411267e-06,-3.613795e-06,3.062710e-08,1.815759e-06,6.025062e-06,1.493222e-05
2.200000e-12,-3.524023e-06,-1.736558e-06,2.433051e-06,-3.627406e-06,3.184572e-08,1.835664e-06,6.060456e-06,1.497506e-05
2.210000e-12,-3.552097e-06,-1.740962e-06,2.455001e-06,-3.640447e-06,3.316795e-08,1.855319e-06,6.095447e-06,1.501711e-05
2.220000e-12,-3.580241e-06,-1.745284e-06,2.477116e-06,-3.652914e-06,3.459543e-08,1.874715e-06,6.130030e-06,1.505841e-05
2.230000e-12,-3.608450e-06,-1.749525e-06,2.499397e-06,-3.664805e-06,3.612977e-08,1.893842e-06,6.164202e-06,1.509896e-05
2.240000e-12,-3.636719e-06,-1.753689e-06,2.521841e-06,-3.676116e-06,3.777249e-08,1.912692e-06,6.197958e-06,1.513879e-05
2.250000e-12,-3.665046e-06,-1.757777e-06,2.544448e-06,-3.686845e-06,3.952510e-08,1.931256e-06,6.231294e-06,1.517791e-05
2.260000e-12,-3.693425e-06,-1.761792e-06,2.567217e-06,-3.696990e-06,4.138900e-08,1.949527e-06,6.264207e-06,1.521634e-05
2.270000e-12,-3.721851e-06,-1.765735e-06,2.590146e-06,-3.706548e-06,4.336559e-08,1.967496e-06,6.296694e-06,1.525411e-05
2.280000e-12,-3.750320e-06,-1.769609e-06,2.613232e-06,-3.715519e-06,4.545617e-08,1.985154e-06,6.328751e-06,1.529123e-05
2.290000e-12,-3.778827e-06,-1.773417e-06,2.636475e-06,-3.723900e-06,4.766198e-08,2.002494e-06,6.360376e-06,1.532772e-05
2.300000e-12,-3.807367e-06,-1.777160e-06,2.659872e-06,-3.731693e-06,4.998422e-08,2.019509e-06,6.391565e-06,1.536361e-05
2.310000e-12,-3.835934e-06,-1.780841e-06,2.683422e-06,-3.738896e-06,5.242401e-08,2.036190e-06,6.422317e-06,1.539892e-05
2.320000e-12,-3.864522e-06,-1.784463e-06,2.707121e-06,-3.745509e-06,5.498241e-08,2.052530e-06,6.452629e-06,1.543366e-05
2.330000e-12,-3.893126e-06,-1.788027e-06,2.730967e-06,-3.751533e-06,5.766040e-08,2.068521e-06,6.482500e-06,1.546786e-05
2.340000e-12,-3.921741e-06,-1.791537e-06,2.754957e-06,-3.756969e-06,6.045890e-08,2.084158e-06,6.511926e-06,1.550154e-05
2.350000e-12,-3.950359e-06,-1.794994e-06,2.779090e-06,-3.761817e-06,6.337875e-08,2.099432e-06,6.540907e-06,1.553473e-05
2.360000e-12,-3.978976e-06,-1.798401e-06,2.803361e-06,-3.766081e-06,6.642074e-08,2.114337e-06,6.569442e-06,1.556745e-05
2.370000e-12,-4.007585e-06,-1.801761e-06,2.827767e-06,-3.769761e-06,6.958557e-08,2.128866e-06,6.597528e-06,1.559971e-05
2.380000e-12,-4.036178e-06,-1.805075e-06,2.852306e-06,-3.772861e-06,7.287385e-08,2.143014e-06,6.625166e-06,1.563154e-05
2.390000e-12,-4.064751e-06,-1.808346e-06,2.876974e-06,-3.775382e-06,7.628614e-08,2.156773e-06,6.652355e-06,1.566297e-05
2.400000e-12,-4.093296e-06,-1.811576e-06,2.901767e-06,-3.777328e-06,7.982292e-08,2.170139e-06,6.679094e-06,1.569402e-05
2.410000e-12,-4.121806e-06,-1.814769e-06,2.926681e-06,-3.778703e-06,8.348456e-08,2.183104e-06,6.705384e-06,1.572471e-05
2.420000e-12,-4.150275e-06,-1.817925e-06,2.951714e-06,-3.779510e-06,8.727140e-08,2.195664e-06,6.731223e-06,1.575506e-05
2.430000e-12,-4.178695e-06,-1.821047e-06,2.976860e-06,-3.779753e-06,9.118364e-08,2.207813e-06,6.756613e-06,1.578510e-05
2.440000e-12,-4.207059e-06,-1.824139e-06,3.002116e-06,-3.779438e-06,9.522146e-08,2.219547e-06,6.781554e-06,1.581486e-05
2.450000e-12,-4.235361e-06,-1.827201e-06,3.027478e-06,-3.778570e-06,9.938490e-08,2.230860e-06,6.806048e-06,1.584435e-05
2.460000e-12,-4.263592e-06,-1.830236e-06,3.052941e-06,-3.777153e-06,1.036740e-07,2.241747e-06,6.830094e-06,1.587360e-05
2.470000e-12,-4.291746e-06,-1.833246e-06,3.078501e-06,-3.775193e-06,1.080885e-07,2.252205e-06,6.853694e-06,1.590264e-05
2.480000e-12,-4.319814e-06,-1.836234e-06,3.104153e-06,-3.772697e-06,1.126284e-07,2.262229e-06,6.876850e-06,1.593148e-05
2.490000e-12,-4.347790e-06,-1.839201e-06,3.129894e-06,-3.769671e-06,1.172933e-07,2.271815e-06,6.899564e-06,1.596016e-05
2.500000e-12,-4.375665e-06,-1.842150e-06,3.155717e-06,-3.766121e-06,1.220829e-07,2.280959e-06,6.921838e-06,1.598869e-05
2.510000e-12,-4.403432e-06,-1.845083e-06,3.181619e-06,-3.762055e-06,1.269967e-07,2.289658e-06,6.943674e-06,1.601710e-05
2.520000e-12,-4.431084e-06,-1.848002e-06,3.207595e-06,-3.757479e-06,1.320342e-07,2.297908e-06,6.965074e-06,1.604542e-05
2.530000e-12,-4.458611e-06,-1.850908e-06,3.233639e-06,-3.752403e-06,1.371948e-07,2.305708e-06,6.986042e-06,1.607367e-05
2.540000e-12,-4.486008e-06,-1.853804e-06,3.259746e-06,-3.746833e-06,1.424777e-07,2.313053e-06,7.006580e-06,1.610187e-05
2.550000e-12,-4.513264e-06,-1.856691e-06,3.285912e-06,-3.740779e-06,1.478821e-07,2.319941e-06,7.026691e-06,1.613005e-05
2.560000e-12,-4.540374e-06,-1.859571e-06,3.312132e-06,-3.734249e-06,1.534071e-07,2.326371e-06,7.046381e-06,1.615822e-05
2.570000e-12,-4.567328e-06,-1.862447e-06,3.338400e-06,-3.727251e-06,1.590517e-07,2.332340e-06,7.065651e-06,1.618643e-05
2.580000e-12,-4.594119e-06,-1.865319e-06,3.364710e-06,-3.719795e-06,1.648149e-07,2.337847e-06,7.084506e-06,1.621468e-05
2.590000e-12,-4.620739e-06,-1.868189e-06,3.391059e-06,-3.711892e-06,1.706955e-07,2.342889e-06,7.102951e-06,1.624300e-05
2.600000e-12,-4.647180e-06,-1.871059e-06,3.417440e-06,-3.703549e-06,1.766921e-07,2.347466e-06,7.120989e-06,1.627142e-05
2.610000e-12,-4.673434e-06,-1.873931e-06,3.443847e-06,-3.694779e-06,1.828035e-07,2.351578e-06,7.138626e-06,1.629995e-05
2.620000e-12,-4.699492e-06,-1.876806e-06,3.470277e-06,-3.685590e-06,1.890282e-07,2.355222e-06,7.155867e-06,1.632863e-05
2.630000e-12,-4.725348e-06,-1.879685e-06,3.496723e-06,-3.675994e-06,1.953646e-07,2.358399e-06,7.172717e-06,1.635748e-05
2.640000e-12,-4.750993e-06,-1.882569e-06,3.523179e-06,-3.666002e-06,2.018112e-07,2.361109e-06,7.189181e-06,1.638651e-05
2.650000e-12,-4.776419e-06,-1.885461e-06,3.549641e-06,-3.655624e-06,2.083662e-07,2.363351e-06,7.205265e-06,1.641576e-05
2.660000e-12,-4.801619e-06,-1.888360e-06,3.576103e-06,-3.644873e-06,2.150278e-07,2.365126e-06,7.220976e-06,1.644523e-05
2.670000e-12,-4.826585e-06,-1.891269e-06,3.602560e-06,-3.633759e-06,2.217940e-07,2.366436e-06,7.236319e-06,1.647497e-05
2.680000e-12,-4.851308e-06,-1.894187e-06,3.629006e-06,-3.622294e-06,2.286630e-07,2.367279e-06,7.251300e-06,1.650498e-05
2.690000e-12,-4.875782e-06,-1.897117e-06,3.655436e-06,-3.610491e-06,2.356326e-07,2.367659e-06,7.265927e-06,1.653529e-05
2.700000e-12,-4.899999e-06,-1.900059e-06,3.681844e-06,-3.598362e-06,2.427007e-07,2.367575e-06,7.280206e-06,1.656592e-05
2.710000e-12,-4.923951e-06,-1.903014e-06,3.708225e-06,-3.585919e-06,2.498649e-07,2.367030e-06,7.294144e-06,1.659690e-05
2.720000e-12,-4.947631e-06,-1.905982e-06,3.734574e-06,-3.573175e-06,2.571231e-07,2.366026e-06,7.307749e-06,1.662824e-05
2.730000e-12,-4.971032e-06,-1.908965e-06,3.760885e-06,-3.560143e-06,2.644727e-07,2.364565e-06,7.321028e-06,1.665996e-05
2.740000e-12,-4.994146e-06,-1.911962e-06,3.787154e-06,-3.546835e-06,2.719112e-07,2.362649e-06,7.333989e-06,1.669209e-05
2.750000e-12,-5.016967e-06,-1.914975e-06,3.813375e-06,-3.533264e-06,2.794360e-07,2.360281e-06,7.346639e-06,1.672464e-05
2.760000e-12,-5.039486e-06,-1.918004e-06,3.839543e-06,-3.519445e-06,2.870445e-07,2.357465e-06,7.358988e-06,1.675764e-05
2.770000e-12,-5.061699e-06,-1.921049e-06,3.865653e-06,-3.505389e-06,2.947339e-07,2.354202e-06,7.371043e-06,1.679111e-05
2.780000e-12,-5.083597e-06,-1.924110e-06,3.891700e-06,-3.491112e-06,3.025014e-07,2.350497e-06,7.382812e-06,1.682505e-05
2.790000e-12,-5.105174e-06,-1.927188e-06,3.917679e-06,-3.476626e-06,3.103440e-07,2.346354e-06,7.394305e-06,1.685951e-05
2.800000e-12,-5.126424e-06,-1.930283e-06,3.943585e-06,-3.461945e-06,3.182588e-07,2.341775e-06,7.405531e-06,1.689448e-05
2.810000e-12,-5.147340e-06,-1.933395e-06,3.969414e-06,-3.447084e-06,3.262427e-07,2.336766e-06,7.416498e-06,1.692999e-05
2.820000e-12,-5.167917e-06,-1.936523e-06,3.995161e-06,-3.432055e-06,3.342925e-07,2.331331e-06,7.427216e-06,1.696606e-05
2.830000e-12,-5.188148e-06,-1.939668e-06,4.020820e-06,-3.416874e-06,3.424050e-07,2.325475e-06,7.437694e-06,1.700270e-05
2.840000e-12,-5.208027e-06,-1.942830e-06,4.046389e-06,-3.401553e-06,3.505770e-07,2.319202e-06,7.447942e-06,1.703994e-05
2.850000e-12,-5.227549e-06,-1.946007e-06,4.071862e-06,-3.386108e-06,3.588050e-07,2.312518e-06,7.457970e-06,1.707778e-05
2.860000e-12,-5.246708e-06,-1.949201e-06,4.097235e-06,-3.370552e-06,3.670857e-07,2.305427e-06,7.467787e-06,1.711625e-05
2.870000e-12,-5.265500e-06,-1.952409e-06,4.122504e-06,-3.354900e-06,3.754156e-07,2.297936e-06,7.477404e-06,1.715535e-05
2.880000e-12,-5.283918e-06,-1.955633e-06,4.147665e-06,-3.339166e-06,3.837910e-07,2.290051e-06,7.486831e-06,1.719511e-05
2.890000e-12,-5.301958e-06,-1.958871e-06,4.172714e-06,-3.323365e-06,3.922084e-07,2.281777e-06,7.496079e-06,1.723555e-05
2.900000e-12,-5.319615e-06,-1.962123e-06,4.197647e-06,-3.307510e-06,4.006642e-07,2.273120e-06,7.505157e-06,1.727666e-05
2.910000e-12,-5.336885e-06,-1.965387e-06,4.222461e-06,-3.291616e-06,4.091545e-07,2.264087e-06,7.514077e-06,1.731848e-05
2.920000e-12,-5.353764e-06,-1.968664e-06,4.247152e-06,-3.275697e-06,4.176756e-07,2.254685e-06,7.522849e-06,1.736101e-05
2.930000e-12,-5.370247e-06,-1.971952e-06,4.271717e-06,-3.259768e-06,4.262236e-07,2.244920e-06,7.531485e-06,1.740426e-05
2.940000e-12,-5.386331e-06,-1.975250e-06,4.296153e-06,-3.243843e-06,4.347946e-07,2.234800e-06,7.539995e-06,1.744825e-05
2.950000e-12,-5.402011e-06,-1.978557e-06,4.320455e-06,-3.227935e-06,4.433848e-07,2.224332e-06,7.548391e-06,1.749299e-05
2.960000e-12,-5.417285e-06,-1.981872e-06,4.344623e-06,-3.212060e-06,4.519900e-07,2.213522e-06,7.556683e-06,1.753849e-05
2.970000e-12,-5.432149e-06,-1.985195e-06,4.368652e-06,-3.196232e-06,4.606063e-07,2.202380e-06,7.564884e-06,1.758476e-05
2.980000e-12,-5.446601e-06,-1.988523e-06,4.392540e-06,-3.180464e-06,4.692296e-07,2.190911e-06,7.573004e-06,1.763182e-05
2.990000e-12,-5.460638e-06,-1.991856e-06,4.416285e-06,-3.164770e-06,4.778558e-07,2.179126e-06,7.581055e-06,1.767967e-05
3.000000e-12,-5.474256e-06,-1.995192e-06,4.439884e-06,-3.149165e-06,4.864807e-07,2.167030e-06,7.589049e-06,1.772832e-05
3.010000e-12,-5.487455e-06,-1.998529e-06,4.463335e-06,-3.133662e-06,4.951001e-07,2.154633e-06,7.596997e-06,1.777779e-05
3.020000e-12,-5.500232e-06,-2.001867e-06,4.486636e-06,-3.118275e-06,5.037099e-07,2.141944e-06,7.604911e-06,1.782808e-05
3.030000e-12,-5.512586e-06,-2.005203e-06,4.509786e-06,-3.103017e-06,5.123056e-07,2.128970e-06,7.612803e-06,1.787919e-05
3.040000e-12,-5.524514e-06,-2.008537e-06,4.532783e-06,-3.087902e-06,5.208832e-07,2.115720e-06,7.620685e-06,1.793114e-05
3.050000e-12,-5.536016e-06,-2.011866e-06,4.555625e-06,-3.072944e-06,5.294383e-07,2.102204e-06,7.628569e-06,1.798394e-05
3.060000e-12,-5.547091e-06,-2.015189e-06,4.578311e-06,-3.058155e-06,5.379666e-07,2.088430e-06,7.636466e-06,1.803758e-05
3.070000e-12,-5.557738e-06,-2.018504e-06,4.600840e-06,-3.043549e-06,5.464637e-07,2.074407e-06,7.644389e-06,1.809209e-05
3.080000e-12,-5.567957e-06,-2.021809e-06,4.623211e-06,-3.029139e-06,5.549254e-07,2.060144e-06,7.652350e-06,1.814745e-05
3.090000e-12,-5.577748e-06,-2.025103e-06,4.645423e-06,-3.014937e-06,5.633472e-07,2.045651e-06,7.660360e-06,1.820368e-05
3.100000e-12,-5.587110e-06,-2.028383e-06,4.667476e-06,-3.000956e-06,5.717247e-07,2.030938e-06,7.668432e-06,1.826078e-05
3.110000e-12,-5.596045e-06,-2.031648e-06,4.689370e-06,-2.987209e-06,5.800537e-07,2.016013e-06,7.676578e-06,1.831876e-05
3.120000e-12,-5.604552e-06,-2.034896e-06,4.711103e-06,-2.973707e-06,5.883297e-07,2.000886e-06,7.684810e-06,1.837762e-05
3.130000e-12,-5.612634e-06,-2.038124e-06,4.732677e-06,-2.960463e-06,5.965484e-07,1.985567e-06,7.693139e-06,1.843736e-05
3.140000e-12,-5.620290e-06,-2.041331e-06,4.754091e-06,-2.947488e-06,6.047054e-07,1.970066e-06,7.701579e-06,1.849798e-05
3.150000e-12,-5.627523e-06,-2.044515e-06,4.775346e-06,-2.934795e-06,6.127963e-07,1.954393e-06,7.710140e-06,1.855949e-05
3.160000e-12,-5.634335e-06,-2.047673e-06,4.796441e-06,-2.922394e-06,6.208167e-07,1.938557e-06,7.718835e-06,1.862189e-05
3.170000e-12,-5.640726e-06,-2.050804e-06,4.817379e-06,-2.910297e-06,6.287624e-07,1.922569e-06,7.727676e-06,1.868517e-05
3.180000e-12,-5.646700e-06,-2.053904e-06,4.838160e-06,-2.898515e-06,6.366290e-07,1.906438e-06,7.736675e-06,1.874935e-05
3.190000e-12,-5.652260e-06,-2.056973e-06,4.858785e-06,-2.887058e-06,6.444122e-07,1.890175e-06,7.745843e-06,1.881441e-05
3.200000e-12,-5.657407e-06,-2.060008e-06,4.879255e-06,-2.875938e-06,6.521078e-07,1.873789e-06,7.755193e-06,1.888036e-05
3.210000e-12,-5.662146e-06,-2.063007e-06,4.899572e-06,-2.865164e-06,6.597113e-07,1.857292e-06,7.764735e-06,1.894720e-05
3.220000e-12,-5.666479e-06,-2.065967e-06,4.919737e-06,-2.854746e-06,6.672187e-07,1.840692e-06,7.774483e-06,1.901492e-05
3.230000e-12,-5.670410e-06,-2.068886e-06,4.939752e-06,-2.844695e-06,6.746258e-07,1.824000e-06,7.784446e-06,1.908353e-05
3.240000e-12,-5.673943e-06,-2.071763e-06,4.959619e-06,-2.835019e-06,6.819282e-07,1.807228e-06,7.794638e-06,1.915301e-05
3.250000e-12,-5.677082e-06,-2.074594e-06,4.979341e-06,-2.825728e-06,6.891220e-07,1.790383e-06,7.805069e-06,1.922337e-05
3.260000e-12,-5.679832e-06,-2.077378e-06,4.998920e-06,-2.816830e-06,6.962031e-07,1.773478e-06,7.815750e-06,1.929461e-05
3.270000e-12,-5.682198e-06,-2.080112e-06,5.018357e-06,-2.808336e-06,7.031673e-07,1.756521e-06,7.826693e-06,1.936671e-05
3.280000e-12,-5.684183e-06,-2.082794e-06,5.037657e-06,-2.800252e-06,7.100107e-07,1.739524e-06,7.837909e-06,1.943968e-05
3.290000e-12,-5.685794e-06,-2.085423e-06,5.056821e-06,-2.792587e-06,7.167294e-07,1.722496e-06,7.849408e-06,1.951351e-05
3.300000e-12,-5.687036e-06,-2.087994e-06,5.075854e-06,-2.785349e-06,7.233194e-07,1.705448e-06,7.861203e-06,1.958819e-05
3.310000e-12,-5.687914e-06,-2.090508e-06,5.094757e-06,-2.778545e-06,7.297769e-07,1.688390e-06,7.873303e-06,1.966372e-05
3.320000e-12,-5.688435e-06,-2.092960e-06,5.113535e-06,-2.772183e-06,7.360982e-07,1.671331e-06,7.885718e-06,1.974008e-05
3.330000e-12,-5.688604e-06,-2.095349e-06,5.132191e-06,-2.766270e-06,7.422794e-07,1.654282e-06,7.898460e-06,1.981729e-05
3.340000e-12,-5.688428e-06,-2.097674e-06,5.150728e-06,-2.760811e-06,7.483170e-07,1.637253e-06,7.911539e-06,1.989531e-05
3.350000e-12,-5.687914e-06,-2.099931e-06,5.169151e-06,-2.755814e-06,7.542074e-07,1.620254e-06,7.924965e-06,1.997416e-05
3.360000e-12,-5.687068e-06,-2.102118e-06,5.187463e-06,-2.751285e-06,7.599470e-07,1.603294e-06,7.938747e-06,2.005381e-05
3.370000e-12,-5.685898e-06,-2.104234e-06,5.205669e-06,-2.747228e-06,7.655324e-07,1.586383e-06,7.952897e-06,2.013427e-05
3.380000e-12,-5.684410e-06,-2.106276e-06,5.223772e-06,-2.743650e-06,7.709601e-07,1.569532e-06,7.967422e-06,2.021552e-05
3.390000e-12,-5.682613e-06,-2.108243e-06,5.241778e-06,-2.740556e-06,7.762270e-07,1.552749e-06,7.982334e-06,2.029755e-05
3.400000e-12,-5.680514e-06,-2.110132e-06,5.259690e-06,-2.737950e-06,7.813298e-07,1.536044e-06,7.997640e-06,2.038035e-05
3.410000e-12,-5.678120e-06,-2.111941e-06,5.277514e-06,-2.735836e-06,7.862654e-07,1.519426e-06,8.013350e-06,2.046391e-05
3.420000e-12,-5.675441e-06,-2.113668e-06,5.295254e-06,-2.734220e-06,7.910307e-07,1.502906e-06,8.029474e-06,2.054822e-05
3.430000e-12,-5.672484e-06,-2.115312e-06,5.312915e-06,-2.733104e-06,7.956227e-07,1.486492e-06,8.046019e-06,2.063328e-05
3.440000e-12,-5.669257e-06,-2.116871e-06,5.330503e-06,-2.732492e-06,8.000387e-07,1.470192e-06,8.062994e-06,2.071906e-05
3.450000e-12,-5.665770e-06,-2.118342e-06,5.348021e-06,-2.732387e-06,8.042758e-07,1.454017e-06,8.080408e-06,2.080555e-05
3.460000e-12,-5.662032e-06,-2.119724e-06,5.365476e-06,-2.732792e-06,8.083313e-07,1.437975e-06,8.098269e-06,2.089275e-05
3.470000e-12,-5.658050e-06,-2.121015e-06,5.382873e-06,-2.733710e-06,8.122027e-07,1.422075e-06,8.116583e-06,2.098064e-05
3.480000e-12,-5.653835e-06,-2.122214e-06,5.400218e-06,-2.735142e-06,8.158874e-07,1.406325e-06,8.135360e-06,2.106921e-05
3.490000e-12,-5.649396e-06,-2.123319e-06,5.417515e-06,-2.737091e-06,8.193832e-07,1.390733e-06,8.154606e-06,2.115844e-05
3.500000e-12,-5.644742e-06,-2.124329e-06,5.434771e-06,-2.739557e-06,8.226876e-07,1.375309e-06,8.174329e-06,2.124832e-05
3.510000e-12,-5.639882e-06,-2.125241e-06,5.451992e-06,-2.742543e-06,8.257987e-07,1.360060e-06,8.194535e-06,2.133884e-05
3.520000e-12,-5.634828e-06,-2.126055e-06,5.469182e-06,-2.746049e-06,8.287142e-07,1.344994e-06,8.215231e-06,2.142998e-05
3.530000e-12,-5.629587e-06,-2.126768e-06,5.486349e-06,-2.750075e-06,8.314322e-07,1.330119e-06,8.236423e-06,2.152172e-05
3.540000e-12,-5.624172e-06,-2.127381e-06,5.503497e-06,-2.754621e-06,8.339509e-07,1.315443e-06,8.258118e-06,2.161406e-05
3.550000e-12,-5.618590e-06,-2.127890e-06,5.520633e-06,-2.759689e-06,8.362686e-07,1.300973e-06,8.280322e-06,2.170698e-05
3.560000e-12,-5.612854e-06,-2.128296e-06,5.537764e-06,-2.765276e-06,8.383836e-07,1.286716e-06,8.303040e-06,2.180045e-05
3.570000e-12,-5.606973e-06,-2.128597e-06,5.554895e-06,-2.771383e-06,8.402945e-07,1.272680e-06,8.326278e-06,2.189448e-05
3.580000e-12,-5.600957e-06,-2.128793e-06,5.572032e-06,-2.778008e-06,8.419998e-07,1.258872e-06,8.350040e-06,2.198903e-05
3.590000e-12,-5.594817e-06,-2.128881e-06,5.589182e-06,-2.785150e-06,8.434983e-07,1.245298e-06,8.374332e-06,2.208410e-05
3.600000e-12,-5.588564e-06,-2.128861e-06,5.606350e-06,-2.792808e-06,8.447888e-07,1.231965e-06,8.399158e-06,2.217967e-05
3.610000e-12,-5.582209e-06,-2.128732e-06,5.623544e-06,-2.800979e-06,8.458704e-07,1.218879e-06,8.424522e-06,2.227571e-05
3.620000e-12,-5.575761e-06,-2.128494e-06,5.640769e-06,-2.809661e-06,8.467421e-07,1.206047e-06,8.450430e-06,2.237222e-05
3.630000e-12,-5.569232e-06,-2.128146e-06,5.658032e-06,-2.818851e-06,8.474032e-07,1.193474e-06,8.476883e-06,2.246918e-05
3.640000e-12,-5.562633e-06,-2.127686e-06,5.675339e-06,-2.828547e-06,8.478529e-07,1.181166e-06,8.503886e-06,2.256657e-05
3.650000e-12,-5.555974e-06,-2.127116e-06,5.692697e-06,-2.838745e-06,8.480909e-07,1.169130e-06,8.531442e-06,2.266437e-05
3.660000e-12,-5.549267e-06,-2.126433e-06,5.710112e-06,-2.849443e-06,8.481166e-07,1.157369e-06,8.559555e-06,2.276257e-05
3.670000e-12,-5.542523e-06,-2.125638e-06,5.727590e-06,-2.860636e-06,8.479298e-07,1.145890e-06,8.588225e-06,2.286114e-05
3.680000e-12,-5.535752e-06,-2.124731e-06,5.745137e-06,-2.872319e-06,8.475303e-07,1.134697e-06,8.617457e-06,2.296008e-05
3.690000e-12,-5.528965e-06,-2.123710e-06,5.762761e-06,-2.884490e-06,8.469182e-07,1.123795e-06,8.647251e-06,2.305935e-05
