time,"I(LT11)","I(LT13)","I(LT14)","I(LTN81)","I(LTN131)"
2.880000e-12,3.243226e-05,3.411539e-05,-9.183497e-07,1.523714e-05,3.319704e-05
2.890000e-12,3.251429e-05,3.424870e-05,-9.295877e-07,1.527874e-05,3.331911e-05
2.900000e-12,3.259791e-05,3.438155e-05,-9.395797e-07,1.532125e-05,3.344197e-05
2.910000e-12,3.268315e-05,3.451393e-05,-9.483207e-07,1.536467e-05,3.356561e-05
2.920000e-12,3.277001e-05,3.464584e-05,-9.558069e-07,1.540901e-05,3.369004e-05
2.930000e-12,3.285852e-05,3.477728e-05,-9.620357e-07,1.545426e-05,3.381524e-05
2.940000e-12,3.294868e-05,3.490823e-05,-9.670059e-07,1.550043e-05,3.394123e-05
2.950000e-12,3.304051e-05,3.503870e-05,-9.707176e-07,1.554753e-05,3.406799e-05
2.960000e-12,3.313403e-05,3.516869e-05,-9.731720e-07,1.559554e-05,3.419551e-05
2.970000e-12,3.322923e-05,3.529818e-05,-9.743717e-07,1.564446e-05,3.432381e-05
2.980000e-12,3.332613e-05,3.542719e-05,-9.743204e-07,1.569431e-05,3.445287e-05
2.990000e-12,3.342474e-05,3.555571e-05,-9.730231e-07,1.574506e-05,3.458269e-05
3.000000e-12,3.352506e-05,3.568374e-05,-9.704860e-07,1.579673e-05,3.471325e-05
3.010000e-12,3.362710e-05,3.581128e-05,-9.667166e-07,1.584931e-05,3.484457e-05
3.020000e-12,3.373086e-05,3.593834e-05,-9.617234e-07,1.590279e-05,3.497662e-05
3.030000e-12,3.383635e-05,3.606492e-05,-9.555163e-07,1.595716e-05,3.510941e-05
3.040000e-12,3.394358e-05,3.619102e-05,-9.481062e-07,1.601244e-05,3.524292e-05
3.050000e-12,3.405253e-05,3.631665e-05,-9.395052e-07,1.606859e-05,3.537715e-05
3.060000e-12,3.416322e-05,3.644181e-05,-9.297265e-07,1.612564e-05,3.551209e-05
3.070000e-12,3.427564e-05,3.656651e-05,-9.187844e-07,1.618355e-05,3.564773e-05
3.080000e-12,3.438979e-05,3.669076e-05,-9.066945e-07,1.624234e-05,3.578406e-05
3.090000e-12,3.450566e-05,3.681455e-05,-8.934730e-07,1.630198e-05,3.592108e-05
3.100000e-12,3.462326e-05,3.693791e-05,-8.791375e-07,1.636248e-05,3.605877e-05
3.110000e-12,3.474258e-05,3.706084e-05,-8.637065e-07,1.642381e-05,3.619713e-05
3.120000e-12,3.486361e-05,3.718335e-05,-8.471995e-07,1.648599e-05,3.633615e-05
3.130000e-12,3.498634e-05,3.730544e-05,-8.296370e-07,1.654898e-05,3.647580e-05
3.140000e-12,3.511077e-05,3.742714e-05,-8.110403e-07,1.661279e-05,3.661610e-05
3.150000e-12,3.523689e-05,3.754844e-05,-7.914317e-07,1.667740e-05,3.675701e-05
3.160000e-12,3.536469e-05,3.766937e-05,-7.708343e-07,1.674280e-05,3.689854e-05
3.170000e-12,3.549416e-05,3.778994e-05,-7.492722e-07,1.680898e-05,3.704066e-05
3.180000e-12,3.562528e-05,3.791015e-05,-7.267701e-07,1.687593e-05,3.718338e-05
3.190000e-12,3.575805e-05,3.803003e-05,-7.033536e-07,1.694364e-05,3.732667e-05
3.200000e-12,3.589245e-05,3.814958e-05,-6.790490e-07,1.701208e-05,3.747053e-05
3.210000e-12,3.602846e-05,3.826882e-05,-6.538833e-07,1.708126e-05,3.761493e-05
3.220000e-12,3.616607e-05,3.838777e-05,-6.278842e-07,1.715115e-05,3.775988e-05
3.230000e-12,3.630527e-05,3.850643e-05,-6.010801e-07,1.722174e-05,3.790535e-05
3.240000e-12,3.644603e-05,3.862484e-05,-5.734999e-07,1.729302e-05,3.805134e-05
3.250000e-12,3.658834e-05,3.874300e-05,-5.451731e-07,1.736497e-05,3.819782e-05
3.260000e-12,3.673219e-05,3.886092e-05,-5.161297e-07,1.743758e-05,3.834479e-05
3.270000e-12,3.687754e-05,3.897864e-05,-4.864003e-07,1.751083e-05,3.849224e-05
3.280000e-12,3.702438e-05,3.909615e-05,-4.560158e-07,1.758470e-05,3.864014e-05
3.290000e-12,3.717270e-05,3.921349e-05,-4.250077e-07,1.765919e-05,3.878848e-05
3.300000e-12,3.732246e-05,3.933067e-05,-3.934078e-07,1.773427e-05,3.893726e-05
3.310000e-12,3.747365e-05,3.944770e-05,-3.612481e-07,1.780993e-05,3.908645e-05
3.320000e-12,3.762623e-05,3.956461e-05,-3.285611e-07,1.788615e-05,3.923605e-05
3.330000e-12,3.778020e-05,3.968141e-05,-2.953795e-07,1.796292e-05,3.938603e-05
3.340000e-12,3.793552e-05,3.979812e-05,-2.617363e-07,1.804021e-05,3.953638e-05
3.350000e-12,3.809217e-05,3.991476e-05,-2.276645e-07,1.811801e-05,3.968709e-05
3.360000e-12,3.825012e-05,4.003135e-05,-1.931974e-07,1.819631e-05,3.983815e-05
3.370000e-12,3.840935e-05,4.014790e-05,-1.583684e-07,1.827508e-05,3.998954e-05
3.380000e-12,3.856983e-05,4.026445e-05,-1.232110e-07,1.835431e-05,4.014124e-05
3.390000e-12,3.873153e-05,4.038099e-05,-8.775854e-08,1.843398e-05,4.029324e-05
3.400000e-12,3.889442e-05,4.049756e-05,-5.204463e-08,1.851407e-05,4.044552e-05
3.410000e-12,3.905848e-05,4.061417e-05,-1.610265e-08,1.859457e-05,4.059807e-05
3.420000e-12,3.922367e-05,4.073084e-05,2.003401e-08,1.867545e-05,4.075088e-05
3.430000e-12,3.938998e-05,4.084759e-05,5.633213e-08,1.875670e-05,4.090393e-05
3.440000e-12,3.955735e-05,4.096444e-05,9.275860e-08,1.883830e-05,4.105720e-05
3.450000e-12,3.972578e-05,4.108140e-05,1.292805e-07,1.892023e-05,4.121068e-05
3.460000e-12,3.989522e-05,4.119849e-05,1.658652e-07,1.900247e-05,4.136436e-05
3.470000e-12,4.006565e-05,4.131574e-05,2.024803e-07,1.908501e-05,4.151822e-05
3.480000e-12,4.023703e-05,4.143315e-05,2.390936e-07,1.916782e-05,4.167224e-05
3.490000e-12,4.040933e-05,4.155074e-05,2.756733e-07,1.925090e-05,4.182642e-05
3.500000e-12,4.058253e-05,4.166854e-05,3.121881e-07,1.933421e-05,4.198073e-05
3.510000e-12,4.075658e-05,4.178655e-05,3.486069e-07,1.941774e-05,4.213516e-05
3.520000e-12,4.093145e-05,4.190480e-05,3.848990e-07,1.950148e-05,4.228970e-05
3.530000e-12,4.110712e-05,4.202330e-05,4.210344e-07,1.958540e-05,4.244433e-05
3.540000e-12,4.128355e-05,4.214206e-05,4.569833e-07,1.966949e-05,4.259905e-05
3.550000e-12,4.146071e-05,4.226111e-05,4.927167e-07,1.975373e-05,4.275382e-05
3.560000e-12,4.163855e-05,4.238044e-05,5.282060e-07,1.983810e-05,4.290865e-05
3.570000e-12,4.181706e-05,4.250009e-05,5.634231e-07,1.992258e-05,4.306351e-05
3.580000e-12,4.199620e-05,4.262006e-05,5.983407e-07,2.000716e-05,4.321840e-05
3.590000e-12,4.217592e-05,4.274036e-05,6.329320e-07,2.009182e-05,4.337329e-05
3.600000e-12,4.235621e-05,4.286101e-05,6.671708e-07,2.017654e-05,4.352818e-05
3.610000e-12,4.253702e-05,4.298202e-05,7.010318e-07,2.026131e-05,4.368306e-05
3.620000e-12,4.271833e-05,4.310341e-05,7.344903e-07,2.034610e-05,4.383790e-05
3.630000e-12,4.290009e-05,4.322517e-05,7.675221e-07,2.043090e-05,4.399269e-05
3.640000e-12,4.308227e-05,4.334733e-05,8.001041e-07,2.051570e-05,4.414743e-05
3.650000e-12,4.326485e-05,4.346989e-05,8.322138e-07,2.060048e-05,4.430210e-05
3.660000e-12,4.344778e-05,4.359286e-05,8.638294e-07,2.068521e-05,4.445669e-05
3.670000e-12,4.363104e-05,4.371625e-05,8.949301e-07,2.076990e-05,4.461118e-05
3.680000e-12,4.381459e-05,4.384007e-05,9.254959e-07,2.085451e-05,4.476557e-05
3.690000e-12,4.399839e-05,4.396433e-05,9.555074e-07,2.093904e-05,4.491983e-05
3.700000e-12,4.418242e-05,4.408902e-05,9.849463e-07,2.102346e-05,4.507397e-05
3.710000e-12,4.436664e-05,4.421417e-05,1.013795e-06,2.110778e-05,4.522796e-05
3.720000e-12,4.455102e-05,4.433977e-05,1.042037e-06,2.119196e-05,4.538180e-05
3.730000e-12,4.473552e-05,4.446582e-05,1.069656e-06,2.127600e-05,4.553548e-05
3.740000e-12,4.492012e-05,4.459234e-05,1.096639e-06,2.135988e-05,4.568898e-05
3.750000e-12,4.510478e-05,4.471933e-05,1.122969e-06,2.144359e-05,4.584229e-05
3.760000e-12,4.528947e-05,4.484678e-05,1.148636e-06,2.152712e-05,4.599541e-05
3.770000e-12,4.547416e-05,4.497470e-05,1.173625e-06,2.161044e-05,4.614832e-05
3.780000e-12,4.565882e-05,4.510309e-05,1.197928e-06,2.169356e-05,4.630102e-05
3.790000e-12,4.584341e-05,4.523196e-05,1.221532e-06,2.177645e-05,4.645349e-05
3.800000e-12,4.602791e-05,4.536129e-05,1.244429e-06,2.185911e-05,4.660572e-05
3.810000e-12,4.621228e-05,4.549110e-05,1.266610e-06,2.194152e-05,4.675771e-05
3.820000e-12,4.639651e-05,4.562138e-05,1.288068e-06,2.202367e-05,4.690945e-05
3.830000e-12,4.658055e-05,4.575213e-05,1.308796e-06,2.210556e-05,4.706092e-05
3.840000e-12,4.676437e-05,4.588334e-05,1.328789e-06,2.218716e-05,4.721213e-05
3.850000e-12,4.694796e-05,4.601501e-05,1.348043e-06,2.226847e-05,4.736305e-05
3.860000e-12,4.713128e-05,4.614714e-05,1.366552e-06,2.234949e-05,4.751369e-05
3.870000e-12,4.731431e-05,4.627973e-05,1.384315e-06,2.243019e-05,4.766404e-05
3.880000e-12,4.749701e-05,4.641276e-05,1.401329e-06,2.251057e-05,4.781409e-05
3.890000e-12,4.767936e-05,4.654623e-05,1.417593e-06,2.259063e-05,4.796383e-05
3.900000e-12,4.786134e-05,4.668014e-05,1.433108e-06,2.267035e-05,4.811325e-05
3.910000e-12,4.804291e-05,4.681448e-05,1.447874e-06,2.274972e-05,4.826236e-05
3.920000e-12,4.822406e-05,4.694924e-05,1.461893e-06,2.282875e-05,4.841113e-05
3.930000e-12,4.840476e-05,4.708441e-05,1.475167e-06,2.290741e-05,4.855958e-05
3.940000e-12,4.858498e-05,4.721999e-05,1.487699e-06,2.298571e-05,4.870769e-05
3.950000e-12,4.876471e-05,4.735596e-05,1.499494e-06,2.306363e-05,4.885546e-05
3.960000e-12,4.894391e-05,4.749232e-05,1.510557e-06,2.314118e-05,4.900288e-05
3.970000e-12,4.912257e-05,4.762906e-05,1.520892e-06,2.321834e-05,4.914995e-05
3.980000e-12,4.930067e-05,4.776615e-05,1.530508e-06,2.329511e-05,4.929666e-05
3.990000e-12,4.947818e-05,4.790360e-05,1.539411e-06,2.337149e-05,4.944302e-05
4.000000e-12,4.965508e-05,4.804140e-05,1.547610e-06,2.344746e-05,4.958901e-05
4.010000e-12,4.983135e-05,4.817952e-05,1.555112e-06,2.352303e-05,4.973463e-05
4.020000e-12,5.000698e-05,4.831796e-05,1.561929e-06,2.359820e-05,4.987989e-05
4.030000e-12,5.018194e-05,4.845670e-05,1.568069e-06,2.367295e-05,5.002477e-05
4.040000e-12,5.035622e-05,4.859574e-05,1.573544e-06,2.374729e-05,5.016928e-05
4.050000e-12,5.052980e-05,4.873505e-05,1.578366e-06,2.382121e-05,5.031341e-05
4.060000e-12,5.070266e-05,4.887463e-05,1.582546e-06,2.389471e-05,5.045717e-05
4.070000e-12,5.087479e-05,4.901445e-05,1.586098e-06,2.396779e-05,5.060055e-05
4.080000e-12,5.104616e-05,4.915451e-05,1.589034e-06,2.404045e-05,5.074355e-05
4.090000e-12,5.121677e-05,4.929480e-05,1.591369e-06,2.411268e-05,5.088617e-05
4.100000e-12,5.138661e-05,4.943529e-05,1.593117e-06,2.418449e-05,5.102840e-05
4.110000e-12,5.155565e-05,4.957597e-05,1.594293e-06,2.425587e-05,5.117026e-05
4.120000e-12,5.172388e-05,4.971682e-05,1.594912e-06,2.432682e-05,5.131174e-05
4.130000e-12,5.189130e-05,4.985784e-05,1.594991e-06,2.439735e-05,5.145283e-05
4.140000e-12,5.205789e-05,4.999900e-05,1.594545e-06,2.446746e-05,5.159355e-05
4.150000e-12,5.222364e-05,5.014030e-05,1.593592e-06,2.453714e-05,5.173389e-05
4.160000e-12,5.238853e-05,5.028170e-05,1.592149e-06,2.460639e-05,5.187385e-05
4.170000e-12,5.255257e-05,5.042321e-05,1.590232e-06,2.467523e-05,5.201344e-05
4.180000e-12,5.271574e-05,5.056480e-05,1.587860e-06,2.474365e-05,5.215266e-05
4.190000e-12,5.287802e-05,5.070646e-05,1.585051e-06,2.481164e-05,5.229151e-05
4.200000e-12,5.303943e-05,5.084817e-05,1.581823e-06,2.487923e-05,5.242999e-05
4.210000e-12,5.319994e-05,5.098991e-05,1.578195e-06,2.494640e-05,5.256811e-05
4.220000e-12,5.335955e-05,5.113168e-05,1.574185e-06,2.501316e-05,5.270587e-05
4.230000e-12,5.351825e-05,5.127345e-05,1.569813e-06,2.507952e-05,5.284327e-05
4.240000e-12,5.367605e-05,5.141522e-05,1.565098e-06,2.514547e-05,5.298032e-05
4.250000e-12,5.383293e-05,5.155696e-05,1.560058e-06,2.521102e-05,5.311702e-05
4.260000e-12,5.398890e-05,5.169866e-05,1.554714e-06,2.527619e-05,5.325338e-05
4.270000e-12,5.414394e-05,5.184031e-05,1.549085e-06,2.534096e-05,5.338940e-05
4.280000e-12,5.429805e-05,5.198189e-05,1.543190e-06,2.540535e-05,5.352508e-05
4.290000e-12,5.445125e-05,5.212339e-05,1.537049e-06,2.546935e-05,5.366044e-05
4.300000e-12,5.460351e-05,5.226480e-05,1.530681e-06,2.553299e-05,5.379548e-05
4.310000e-12,5.475484e-05,5.240609e-05,1.524107e-06,2.559625e-05,5.393020e-05
4.320000e-12,5.490525e-05,5.254726e-05,1.517344e-06,2.565915e-05,5.406461e-05
4.330000e-12,5.505473e-05,5.268830e-05,1.510414e-06,2.572169e-05,5.419872e-05
4.340000e-12,5.520328e-05,5.282919e-05,1.503334e-06,2.578388e-05,5.433253e-05
4.350000e-12,5.535091e-05,5.296992e-05,1.496125e-06,2.584573e-05,5.446605e-05
4.360000e-12,5.549761e-05,5.311049e-05,1.488806e-06,2.590724e-05,5.459929e-05
4.370000e-12,5.564339e-05,5.325086e-05,1.481394e-06,2.596841e-05,5.473226e-05
4.380000e-12,5.578826e-05,5.339105e-05,1.473909e-06,2.602926e-05,5.486496e-05
4.390000e-12,5.593221e-05,5.353103e-05,1.466369e-06,2.608979e-05,5.499740e-05
4.400000e-12,5.607525e-05,5.367080e-05,1.458793e-06,2.615002e-05,5.512960e-05
4.410000e-12,5.621739e-05,5.381035e-05,1.451198e-06,2.620993e-05,5.526155e-05
4.420000e-12,5.635863e-05,5.394967e-05,1.443602e-06,2.626956e-05,5.539327e-05
4.430000e-12,5.649897e-05,5.408875e-05,1.436023e-06,2.632889e-05,5.552477e-05
4.440000e-12,5.663843e-05,5.422758e-05,1.428477e-06,2.638794e-05,5.565605e-05
4.450000e-12,5.677702e-05,5.436615e-05,1.420981e-06,2.644672e-05,5.578713e-05
4.460000e-12,5.691473e-05,5.450447e-05,1.413552e-06,2.650524e-05,5.591802e-05
4.470000e-12,5.705157e-05,5.464252e-05,1.406205e-06,2.656350e-05,5.604872e-05
4.480000e-12,5.718756e-05,5.478029e-05,1.398955e-06,2.662151e-05,5.617925e-05
4.490000e-12,5.732270e-05,5.491779e-05,1.391820e-06,2.667928e-05,5.630961e-05
4.500000e-12,5.745701e-05,5.505501e-05,1.384812e-06,2.673682e-05,5.643982e-05
4.510000e-12,5.759048e-05,5.519194e-05,1.377946e-06,2.679414e-05,5.656989e-05
4.520000e-12,5.772314e-05,5.532859e-05,1.371236e-06,2.685124e-05,5.669982e-05
4.530000e-12,5.785500e-05,5.546494e-05,1.364697e-06,2.690813e-05,5.682964e-05
4.540000e-12,5.798605e-05,5.560100e-05,1.358339e-06,2.696483e-05,5.695934e-05
4.550000e-12,5.811632e-05,5.573677e-05,1.352176e-06,2.702134e-05,5.708895e-05
4.560000e-12,5.824582e-05,5.587225e-05,1.346221e-06,2.707767e-05,5.721847e-05
4.570000e-12,5.837455e-05,5.600743e-05,1.340484e-06,2.713382e-05,5.734791e-05
4.580000e-12,5.850253e-05,5.614231e-05,1.334976e-06,2.718981e-05,5.747729e-05
4.590000e-12,5.862978e-05,5.627691e-05,1.329708e-06,2.724565e-05,5.760662e-05
4.600000e-12,5.875630e-05,5.641121e-05,1.324689e-06,2.730134e-05,5.773590e-05
4.610000e-12,5.888212e-05,5.654523e-05,1.319930e-06,2.735690e-05,5.786516e-05
4.620000e-12,5.900723e-05,5.667897e-05,1.315439e-06,2.741232e-05,5.799441e-05
4.630000e-12,5.913166e-05,5.681242e-05,1.311224e-06,2.746763e-05,5.812365e-05
4.640000e-12,5.925543e-05,5.694560e-05,1.307293e-06,2.752282e-05,5.825289e-05
4.650000e-12,5.937853e-05,5.707851e-05,1.303653e-06,2.757791e-05,5.838216e-05
4.660000e-12,5.950100e-05,5.721115e-05,1.300311e-06,2.763291e-05,5.851146e-05
4.670000e-12,5.962284e-05,5.734354e-05,1.297274e-06,2.768782e-05,5.864081e-05
4.680000e-12,5.974407e-05,5.747567e-05,1.294546e-06,2.774265e-05,5.877022e-05
4.690000e-12,5.986471e-05,5.760756e-05,1.292133e-06,2.779741e-05,5.889970e-05
4.700000e-12,5.998476e-05,5.773922e-05,1.290039e-06,2.785212e-05,5.902926e-05
4.710000e-12,6.010425e-05,5.787064e-05,1.288268e-06,2.790676e-05,5.915891e-05
4.720000e-12,6.022319e-05,5.800185e-05,1.286824e-06,2.796137e-05,5.928868e-05
4.730000e-12,6.034160e-05,5.813285e-05,1.285710e-06,2.801593e-05,5.941856e-05
4.740000e-12,6.045950e-05,5.826365e-05,1.284927e-06,2.807047e-05,5.954858e-05
4.750000e-12,6.057689e-05,5.839427e-05,1.284478e-06,2.812499e-05,5.967875e-05
4.760000e-12,6.069380e-05,5.852471e-05,1.284365e-06,2.817949e-05,5.980907e-05
4.770000e-12,6.081024e-05,5.865498e-05,1.284587e-06,2.823398e-05,5.993957e-05
4.780000e-12,6.092622e-05,5.878510e-05,1.285146e-06,2.828848e-05,6.007025e-05
4.790000e-12,6.104178e-05,5.891508e-05,1.286040e-06,2.834298e-05,6.020112e-05
4.800000e-12,6.115691e-05,5.904493e-05,1.287270e-06,2.839750e-05,6.033220e-05
4.810000e-12,6.127165e-05,5.917467e-05,1.288835e-06,2.845204e-05,6.046351e-05
4.820000e-12,6.138600e-05,5.930431e-05,1.290732e-06,2.850661e-05,6.059504e-05
4.830000e-12,6.149998e-05,5.943386e-05,1.292960e-06,2.856121e-05,6.072682e-05
4.840000e-12,6.161361e-05,5.956335e-05,1.295516e-06,2.861586e-05,6.085886e-05
4.850000e-12,6.172691e-05,5.969277e-05,1.298397e-06,2.867056e-05,6.099117e-05
4.860000e-12,6.183989e-05,5.982215e-05,1.301600e-06,2.872531e-05,6.112375e-05
4.870000e-12,6.195257e-05,5.995151e-05,1.305121e-06,2.878012e-05,6.125663e-05
4.880000e-12,6.206497e-05,6.008086e-05,1.308957e-06,2.883500e-05,6.138981e-05
4.890000e-12,6.217709e-05,6.021021e-05,1.313102e-06,2.888995e-05,6.152331e-05
4.900000e-12,6.228897e-05,6.033958e-05,1.317551e-06,2.894498e-05,6.165713e-05
4.910000e-12,6.240062e-05,6.046899e-05,1.322301e-06,2.900010e-05,6.179129e-05
4.920000e-12,6.251205e-05,6.059845e-05,1.327344e-06,2.905530e-05,6.192580e-05
4.930000e-12,6.262328e-05,6.072798e-05,1.332676e-06,2.911060e-05,6.206066e-05
4.940000e-12,6.273432e-05,6.085760e-05,1.338289e-06,2.916599e-05,6.219589e-05
4.950000e-12,6.284520e-05,6.098733e-05,1.344178e-06,2.922149e-05,6.233150e-05
4.960000e-12,6.295593e-05,6.111717e-05,1.350336e-06,2.927710e-05,6.246750e-05
4.970000e-12,6.306652e-05,6.124715e-05,1.356756e-06,2.933282e-05,6.260390e-05
4.980000e-12,6.317699e-05,6.137728e-05,1.363431e-06,2.938866e-05,6.274071e-05
4.990000e-12,6.328737e-05,6.150758e-05,1.370353e-06,2.944462e-05,6.287793e-05
5.000000e-12,6.339765e-05,6.163807e-05,1.377515e-06,2.950070e-05,6.301559e-05
5.010000e-12,6.351068e-05,6.169901e-05,1.413433e-06,2.955185e-05,6.311245e-05
5.020000e-12,6.362312e-05,6.175991e-05,1.449587e-06,2.960332e-05,6.320949e-05
5.030000e-12,6.373490e-05,6.182072e-05,1.485965e-06,2.965507e-05,6.330669e-05
5.040000e-12,6.384600e-05,6.188145e-05,1.522554e-06,2.970705e-05,6.340400e-05
5.050000e-12,6.395639e-05,6.194208e-05,1.559338e-06,2.975922e-05,6.350142e-05
5.060000e-12,6.406604e-05,6.200260e-05,1.596303e-06,2.981151e-05,6.359891e-05
5.070000e-12,6.417492e-05,6.206301e-05,1.633432e-06,2.986389e-05,6.369644e-05
5.080000e-12,6.428300e-05,6.212329e-05,1.670711e-06,2.991629e-05,6.379400e-05
5.090000e-12,6.439024e-05,6.218344e-05,1.708123e-06,2.996866e-05,6.389156e-05
5.100000e-12,6.449662e-05,6.224344e-05,1.745651e-06,3.002096e-05,6.398909e-05
5.110000e-12,6.460210e-05,6.230328e-05,1.783281e-06,3.007313e-05,6.408656e-05
5.120000e-12,6.470664e-05,6.236296e-05,1.820994e-06,3.012512e-05,6.418395e-05
5.130000e-12,6.481021e-05,6.242246e-05,1.858774e-06,3.017689e-05,6.428123e-05
5.140000e-12,6.491276e-05,6.248176e-05,1.896605e-06,3.022839e-05,6.437836e-05
5.150000e-12,6.501427e-05,6.254086e-05,1.934468e-06,3.027958e-05,6.447533e-05
5.160000e-12,6.511468e-05,6.259974e-05,1.972348e-06,3.033040e-05,6.457209e-05
5.170000e-12,6.521396e-05,6.265839e-05,2.010226e-06,3.038082e-05,6.466861e-05
5.180000e-12,6.531206e-05,6.271679e-05,2.048086e-06,3.043080e-05,6.476488e-05
5.190000e-12,6.540895e-05,6.277493e-05,2.085909e-06,3.048028e-05,6.486084e-05
5.200000e-12,6.550458e-05,6.283281e-05,2.123679e-06,3.052922e-05,6.495648e-05
5.210000e-12,6.559890e-05,6.289039e-05,2.161377e-06,3.057760e-05,6.505177e-05
5.220000e-12,6.569189e-05,6.294767e-05,2.198986e-06,3.062536e-05,6.514666e-05
5.230000e-12,6.578348e-05,6.300464e-05,2.236488e-06,3.067247e-05,6.524113e-05
5.240000e-12,6.587365e-05,6.306127e-05,2.273866e-06,3.071889e-05,6.533514e-05
5.250000e-12,6.596234e-05,6.311756e-05,2.311101e-06,3.076458e-05,6.542866e-05
5.260000e-12,6.604951e-05,6.317349e-05,2.348176e-06,3.080950e-05,6.552166e-05
5.270000e-12,6.613513e-05,6.322904e-05,2.385073e-06,3.085363e-05,6.561411e-05
5.280000e-12,6.621914e-05,6.328420e-05,2.421775e-06,3.089692e-05,6.570598e-05
5.290000e-12,6.630150e-05,6.333896e-05,2.458263e-06,3.093933e-05,6.579722e-05
5.300000e-12,6.638218e-05,6.339329e-05,2.494520e-06,3.098085e-05,6.588781e-05
5.310000e-12,6.646113e-05,6.344719e-05,2.530529e-06,3.102143e-05,6.597772e-05
5.320000e-12,6.653831e-05,6.350063e-05,2.566272e-06,3.106104e-05,6.606691e-05
5.330000e-12,6.661367e-05,6.355361e-05,2.601730e-06,3.109965e-05,6.615534e-05
5.340000e-12,6.668719e-05,6.360611e-05,2.636888e-06,3.113723e-05,6.624300e-05
5.350000e-12,6.675881e-05,6.365812e-05,2.671727e-06,3.117376e-05,6.632984e-05
5.360000e-12,6.682851e-05,6.370961e-05,2.706231e-06,3.120920e-05,6.641584e-05
5.370000e-12,6.689623e-05,6.376058e-05,2.740381e-06,3.124352e-05,6.650096e-05
5.380000e-12,6.696196e-05,6.381101e-05,2.774162e-06,3.127670e-05,6.658517e-05
5.390000e-12,6.702564e-05,6.386089e-05,2.807556e-06,3.130872e-05,6.666844e-05
5.400000e-12,6.708724e-05,6.391020e-05,2.840547e-06,3.133955e-05,6.675074e-05
5.410000e-12,6.714674e-05,6.395893e-05,2.873117e-06,3.136916e-05,6.683204e-05
5.420000e-12,6.720409e-05,6.400706e-05,2.905251e-06,3.139753e-05,6.691231e-05
5.430000e-12,6.725927e-05,6.405458e-05,2.936932e-06,3.142464e-05,6.699152e-05
5.440000e-12,6.731224e-05,6.410149e-05,2.968144e-06,3.145047e-05,6.706963e-05
5.450000e-12,6.736297e-05,6.414776e-05,2.998870e-06,3.147499e-05,6.714663e-05
5.460000e-12,6.741144e-05,6.419338e-05,3.029096e-06,3.149819e-05,6.722248e-05
5.470000e-12,6.745761e-05,6.423835e-05,3.058806e-06,3.152005e-05,6.729715e-05
5.480000e-12,6.750146e-05,6.428264e-05,3.087984e-06,3.154055e-05,6.737062e-05
5.490000e-12,6.754297e-05,6.432625e-05,3.116615e-06,3.155968e-05,6.744286e-05
5.500000e-12,6.758210e-05,6.436916e-05,3.144684e-06,3.157741e-05,6.751384e-05
5.510000e-12,6.761884e-05,6.441137e-05,3.172176e-06,3.159373e-05,6.758354e-05
5.520000e-12,6.765317e-05,6.445286e-05,3.199077e-06,3.160863e-05,6.765194e-05
5.530000e-12,6.768507e-05,6.449362e-05,3.225373e-06,3.162210e-05,6.771899e-05
5.540000e-12,6.771451e-05,6.453364e-05,3.251049e-06,3.163412e-05,6.778469e-05
5.550000e-12,6.774148e-05,6.457292e-05,3.276093e-06,3.164467e-05,6.784901e-05
5.560000e-12,6.776597e-05,6.461144e-05,3.300489e-06,3.165376e-05,6.791193e-05
5.570000e-12,6.778796e-05,6.464919e-05,3.324227e-06,3.166137e-05,6.797341e-05
5.580000e-12,6.780743e-05,6.468616e-05,3.347291e-06,3.166750e-05,6.803345e-05
5.590000e-12,6.782438e-05,6.472235e-05,3.369670e-06,3.167212e-05,6.809202e-05
5.600000e-12,6.783879e-05,6.475775e-05,3.391351e-06,3.167525e-05,6.814910e-05
5.610000e-12,6.785066e-05,6.479234e-05,3.412323e-06,3.167686e-05,6.820467e-05
5.620000e-12,6.785998e-05,6.482613e-05,3.432574e-06,3.167697e-05,6.825870e-05
5.630000e-12,6.786674e-05,6.485910e-05,3.452092e-06,3.167555e-05,6.831119e-05
5.640000e-12,6.787094e-05,6.489125e-05,3.470866e-06,3.167262e-05,6.836212e-05
5.650000e-12,6.787258e-05,6.492257e-05,3.488885e-06,3.166816e-05,6.841146e-05
5.660000e-12,6.787166e-05,6.495306e-05,3.506140e-06,3.166218e-05,6.845920e-05
5.670000e-12,6.786817e-05,6.498270e-05,3.522620e-06,3.165468e-05,6.850532e-05
5.680000e-12,6.786212e-05,6.501150e-05,3.538316e-06,3.164565e-05,6.854982e-05
5.690000e-12,6.785351e-05,6.503945e-05,3.553217e-06,3.163511e-05,6.859267e-05
5.700000e-12,6.784235e-05,6.506655e-05,3.567316e-06,3.162304e-05,6.863386e-05
5.710000e-12,6.782864e-05,6.509278e-05,3.580604e-06,3.160946e-05,6.867339e-05
5.720000e-12,6.781240e-05,6.511816e-05,3.593073e-06,3.159437e-05,6.871123e-05
5.730000e-12,6.779363e-05,6.514267e-05,3.604714e-06,3.157778e-05,6.874738e-05
5.740000e-12,6.777234e-05,6.516631e-05,3.615520e-06,3.155968e-05,6.878183e-05
