time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(I_IN)","I(I_IBIAS)","V(IN)","V(OUT)","I(R_LOAD)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)"
7.600000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.333877e-01,1.288482e-07,1.512080e-05,3.769474e-01,-5.149434e-08,1.988518e-05,0.000000e+00,3.500000e-05,1.288482e-07,-7.542516e-08,-7.542516e-09,0.000000e+00,-7.542516e-09,-1.512470e-05,1.987530e-05,3.500000e-05,3.904492e-09,-2.340652e-09
7.700000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334261e-01,1.315980e-07,1.511859e-05,3.769353e-01,-2.910018e-08,1.988441e-05,0.000000e+00,3.500000e-05,1.315980e-07,-5.660560e-08,-5.660560e-09,0.000000e+00,-5.660560e-09,-1.512258e-05,1.987742e-05,3.500000e-05,3.987818e-09,-1.322735e-09
7.800000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334637e-01,1.223006e-07,1.511705e-05,3.769296e-01,-8.207845e-09,1.988324e-05,0.000000e+00,3.500000e-05,1.223006e-07,-3.621797e-08,-3.621797e-09,0.000000e+00,-3.621797e-09,-1.512075e-05,1.987925e-05,3.500000e-05,3.706078e-09,-3.730839e-10
7.900000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334973e-01,1.039612e-07,1.511619e-05,3.769297e-01,9.618715e-09,1.988186e-05,0.000000e+00,3.500000e-05,1.039612e-07,-1.634090e-08,-1.634090e-09,0.000000e+00,-1.634090e-09,-1.511934e-05,1.988066e-05,3.500000e-05,3.150340e-09,4.372143e-10
8.000000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.335247e-01,7.983282e-08,1.511597e-05,3.769344e-01,2.336952e-08,1.988041e-05,0.000000e+00,3.500000e-05,7.983282e-08,1.370308e-09,1.370308e-10,0.000000e+00,1.370308e-10,-1.511839e-05,1.988161e-05,3.500000e-05,2.419176e-09,1.062251e-09
8.100000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.335445e-01,5.308546e-08,1.511629e-05,3.769426e-01,3.257646e-08,1.987905e-05,0.000000e+00,3.500000e-05,5.308546e-08,1.575199e-08,1.575199e-09,0.000000e+00,1.575199e-09,-1.511790e-05,1.988210e-05,3.500000e-05,1.608650e-09,1.480748e-09
8.200000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.335565e-01,2.654294e-08,1.511702e-05,3.769529e-01,3.725577e-08,1.987787e-05,0.000000e+00,3.500000e-05,2.654294e-08,2.614477e-08,2.614477e-09,0.000000e+00,2.614477e-09,-1.511782e-05,1.988218e-05,3.500000e-05,8.043315e-10,1.693444e-09
8.300000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.335611e-01,2.497833e-09,1.511803e-05,3.769640e-01,3.781856e-08,1.987694e-05,0.000000e+00,3.500000e-05,2.497833e-09,3.235975e-08,3.235975e-09,0.000000e+00,3.235975e-09,-1.511810e-05,1.988190e-05,3.500000e-05,7.569191e-11,1.719026e-09
8.400000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.335590e-01,-1.739323e-08,1.511917e-05,3.769747e-01,3.496283e-08,1.987631e-05,0.000000e+00,3.500000e-05,-1.739323e-08,3.460947e-08,3.460947e-09,0.000000e+00,3.460947e-09,-1.511864e-05,1.988136e-05,3.500000e-05,-5.270676e-10,1.589219e-09
8.500000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.335518e-01,-3.213942e-08,1.512032e-05,3.769843e-01,2.955999e-08,1.987597e-05,0.000000e+00,3.500000e-05,-3.213942e-08,3.341621e-08,3.341621e-09,0.000000e+00,3.341621e-09,-1.511935e-05,1.988065e-05,3.500000e-05,-9.739219e-10,1.343636e-09
8.600000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.335411e-01,-4.138169e-08,1.512138e-05,3.769921e-01,2.254685e-08,1.987590e-05,0.000000e+00,3.500000e-05,-4.138169e-08,2.950979e-08,2.950979e-09,0.000000e+00,2.950979e-09,-1.512013e-05,1.987987e-05,3.500000e-05,-1.253991e-09,1.024857e-09
8.700000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.335283e-01,-4.530941e-08,1.512227e-05,3.769977e-01,1.483136e-08,1.987605e-05,0.000000e+00,3.500000e-05,-4.530941e-08,2.372573e-08,2.372573e-09,0.000000e+00,2.372573e-09,-1.512090e-05,1.987910e-05,3.500000e-05,-1.373012e-09,6.741529e-10
8.800000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.335150e-01,-4.454411e-08,1.512295e-05,3.770010e-01,7.218209e-09,1.987638e-05,0.000000e+00,3.500000e-05,-4.454411e-08,1.691264e-08,1.691264e-09,0.000000e+00,1.691264e-09,-1.512160e-05,1.987840e-05,3.500000e-05,-1.349822e-09,3.281004e-10
8.900000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.335025e-01,-4.000631e-08,1.512339e-05,3.770022e-01,3.568588e-10,1.987682e-05,0.000000e+00,3.500000e-05,-4.000631e-08,9.855295e-09,9.855295e-10,0.000000e+00,9.855295e-10,-1.512217e-05,1.987783e-05,3.500000e-05,-1.212312e-09,1.622085e-11
9.000000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334917e-01,-3.278038e-08,1.512359e-05,3.770015e-01,-5.287227e-09,1.987732e-05,0.000000e+00,3.500000e-05,-3.278038e-08,3.217348e-09,3.217348e-10,0.000000e+00,3.217348e-10,-1.512260e-05,1.987740e-05,3.500000e-05,-9.933448e-10,-2.403285e-10
9.100000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334832e-01,-2.398954e-08,1.512359e-05,3.769994e-01,-9.440029e-09,1.987781e-05,0.000000e+00,3.500000e-05,-2.398954e-08,-2.494959e-09,-2.494959e-10,0.000000e+00,-2.494959e-10,-1.512287e-05,1.987713e-05,3.500000e-05,-7.269557e-10,-4.290922e-10
9.200000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334774e-01,-1.469019e-08,1.512342e-05,3.769962e-01,-1.200823e-08,1.987826e-05,0.000000e+00,3.500000e-05,-1.469019e-08,-6.948625e-09,-6.948625e-10,0.000000e+00,-6.948625e-10,-1.512298e-05,1.987702e-05,3.500000e-05,-4.451574e-10,-5.458288e-10
9.300000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334743e-01,-5.791332e-09,1.512313e-05,3.769925e-01,-1.305458e-08,1.987864e-05,0.000000e+00,3.500000e-05,-5.791332e-09,-9.981648e-09,-9.981648e-10,0.000000e+00,-9.981648e-10,-1.512295e-05,1.987705e-05,3.500000e-05,-1.754949e-10,-5.933901e-10
9.400000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334737e-01,1.998485e-09,1.512276e-05,3.769887e-01,-1.276399e-08,1.987892e-05,0.000000e+00,3.500000e-05,1.998485e-09,-1.158617e-08,-1.158617e-09,0.000000e+00,-1.158617e-09,-1.512282e-05,1.987718e-05,3.500000e-05,6.056014e-11,-5.801815e-10
9.500000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334751e-01,8.196891e-09,1.512236e-05,3.769851e-01,-1.140513e-08,1.987910e-05,0.000000e+00,3.500000e-05,8.196891e-09,-1.188114e-08,-1.188114e-09,0.000000e+00,-1.188114e-09,-1.512261e-05,1.987739e-05,3.500000e-05,2.483906e-10,-5.184151e-10
9.600000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334781e-01,1.254895e-08,1.512197e-05,3.769820e-01,-9.291593e-09,1.987918e-05,0.000000e+00,3.500000e-05,1.254895e-08,-1.107886e-08,-1.107886e-09,0.000000e+00,-1.107886e-09,-1.512235e-05,1.987765e-05,3.500000e-05,3.802711e-10,-4.223451e-10
9.700000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334822e-01,1.500817e-08,1.512163e-05,3.769797e-01,-6.746205e-09,1.987917e-05,0.000000e+00,3.500000e-05,1.500817e-08,-9.449316e-09,-9.449316e-10,0.000000e+00,-9.449316e-10,-1.512208e-05,1.987792e-05,3.500000e-05,4.547931e-10,-3.066457e-10
9.800000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334867e-01,1.570274e-08,1.512135e-05,3.769780e-01,-4.071011e-09,1.987909e-05,0.000000e+00,3.500000e-05,1.570274e-08,-7.286057e-09,-7.286057e-10,0.000000e+00,-7.286057e-10,-1.512182e-05,1.987818e-05,3.500000e-05,4.758406e-10,-1.850460e-10
9.900000e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.334913e-01,1.489245e-08,1.512114e-05,3.769772e-01,-1.524533e-09,1.987896e-05,0.000000e+00,3.500000e-05,1.489245e-08,-4.876099e-09,-4.876099e-10,0.000000e+00,-4.876099e-10,-1.512160e-05,1.987840e-05,3.500000e-05,4.512863e-10,-6.929696e-11
1.000000e-11,5.551115e-17,2.092424e-19,1.105062e-19,4.334954e-01,1.292200e-08,1.512102e-05,3.769770e-01,6.930154e-10,1.987880e-05,1.105062e-19,3.500000e-05,1.292200e-08,-2.475931e-09,-2.475931e-10,1.105062e-19,-2.475931e-10,-1.512142e-05,1.987858e-05,3.500000e-05,3.915759e-10,3.150070e-11
1.010000e-11,2.623568e-03,1.295148e-05,6.840000e-06,4.368059e-01,1.633602e-05,2.132888e-05,3.770203e-01,2.140115e-07,1.999930e-05,6.840000e-06,3.500000e-05,1.113675e-04,7.059329e-08,7.059329e-09,6.840000e-06,7.059329e-09,-1.498391e-05,2.001609e-05,3.500000e-05,4.950308e-07,9.727793e-09
1.020000e-11,1.202975e-02,4.211729e-05,1.368000e-05,4.482172e-01,5.088536e-05,2.665220e-05,3.772703e-01,1.162459e-06,2.038771e-05,1.368000e-05,3.500000e-05,1.477226e-04,4.526341e-07,4.526341e-08,1.368000e-05,4.526341e-08,-1.451418e-05,2.048582e-05,3.500000e-05,1.541980e-06,5.283904e-08
1.030000e-11,3.287556e-02,8.742909e-05,2.052000e-05,4.723973e-01,1.005892e-04,3.100272e-05,3.780857e-01,3.614155e-06,2.114518e-05,2.052000e-05,3.500000e-05,2.427383e-04,1.596625e-06,1.596625e-07,2.052000e-05,1.596625e-07,-1.353088e-05,2.146912e-05,3.500000e-05,3.048158e-06,1.642798e-07
1.040000e-11,6.965578e-02,1.472664e-04,2.736000e-05,5.129731e-01,1.605173e-04,3.440218e-05,3.800602e-01,8.405733e-06,2.229841e-05,2.736000e-05,3.500000e-05,3.625037e-04,4.131675e-06,4.131675e-07,2.736000e-05,4.131675e-07,-1.190634e-05,2.309366e-05,3.500000e-05,4.864160e-06,3.820788e-07
1.050000e-11,1.263078e-01,2.191447e-04,3.420000e-05,5.721461e-01,2.253439e-04,3.695361e-05,3.840087e-01,1.624272e-05,2.380433e-05,3.420000e-05,3.500000e-05,4.992086e-04,8.751539e-06,8.751539e-07,3.420000e-05,8.751539e-07,-9.582208e-06,2.541779e-05,3.500000e-05,6.828602e-06,7.383056e-07
1.060000e-11,2.059763e-01,3.000682e-04,4.104000e-05,6.506532e-01,2.901866e-04,3.881486e-05,3.909035e-01,2.753953e-05,2.557274e-05,4.104000e-05,3.500000e-05,6.449748e-04,1.607070e-05,1.607070e-06,4.104000e-05,1.607070e-06,-6.568392e-06,2.843161e-05,3.500000e-05,8.793533e-06,1.251797e-06
1.070000e-11,3.108922e-01,3.868302e-04,4.788000e-05,7.479545e-01,3.511506e-04,4.017015e-05,4.017773e-01,4.233394e-05,2.749537e-05,4.788000e-05,3.500000e-05,7.927008e-04,2.649283e-05,2.649283e-06,4.788000e-05,2.649283e-06,-2.931078e-06,3.206892e-05,3.500000e-05,1.064093e-05,1.924270e-06
1.080000e-11,4.423625e-01,4.763723e-04,5.472000e-05,8.625633e-01,4.056645e-04,4.120136e-05,4.176138e-01,6.028526e-05,2.947298e-05,5.472000e-05,3.500000e-05,9.367569e-04,4.012549e-05,4.012549e-06,5.472000e-05,4.012549e-06,1.225770e-06,3.622577e-05,3.500000e-05,1.229287e-05,2.740239e-06
1.090000e-11,6.008894e-01,5.662441e-04,6.156000e-05,9.924536e-01,4.526229e-04,4.206246e-05,4.392493e-01,8.074580e-05,3.143568e-05,6.156000e-05,3.500000e-05,1.073587e-03,5.675753e-05,5.675753e-06,6.156000e-05,5.675753e-06,5.781694e-06,4.078169e-05,3.500000e-05,1.371584e-05,3.670264e-06
1.100000e-11,7.864464e-01,6.551580e-04,6.840000e-05,1.135485e+00,4.923467e-04,4.285984e-05,4.673021e-01,1.028837e-04,3.335412e-05,6.840000e-05,3.500000e-05,1.202225e-03,7.589917e-05,7.589917e-06,6.840000e-05,7.589917e-06,1.062057e-05,4.562057e-05,3.500000e-05,1.491960e-05,4.676531e-06
1.110000e-11,9.963053e-01,7.306477e-04,6.840000e-05,1.286485e+00,5.100659e-04,3.743246e-05,5.020994e-01,1.256180e-04,3.512100e-05,6.840000e-05,3.500000e-05,1.213354e-03,9.680084e-05,9.680084e-06,6.840000e-05,9.680084e-06,1.551100e-05,5.051100e-05,3.500000e-05,1.545654e-05,5.709910e-06
1.120000e-11,1.226628e+00,7.916810e-04,6.840000e-05,1.439223e+00,5.055276e-04,3.288888e-05,5.436079e-01,1.476505e-04,3.663356e-05,6.840000e-05,3.500000e-05,1.297209e-03,1.184715e-04,1.184715e-05,6.840000e-05,1.184715e-05,2.019210e-05,5.519210e-05,3.500000e-05,1.531902e-05,6.711385e-06
1.130000e-11,1.474067e+00,8.424978e-04,6.840000e-05,1.588066e+00,4.834430e-04,2.930538e-05,5.914003e-01,1.676283e-04,3.785082e-05,6.840000e-05,3.500000e-05,1.325941e-03,1.397454e-04,1.397454e-05,6.840000e-05,1.397454e-05,2.444483e-05,5.944483e-05,3.500000e-05,1.464979e-05,7.619469e-06
1.140000e-11,1.736931e+00,8.904879e-04,6.840000e-05,1.728805e+00,4.498438e-04,2.664269e-05,6.446772e-01,1.843620e-04,3.880458e-05,6.840000e-05,3.500000e-05,1.340332e-03,1.594101e-04,1.594101e-05,6.840000e-05,1.594101e-05,2.812568e-05,6.312568e-05,3.500000e-05,1.363163e-05,8.380092e-06
1.150000e-11,2.016005e+00,9.451233e-04,6.840000e-05,1.858866e+00,4.104672e-04,2.478924e-05,7.023449e-01,1.970130e-04,3.958041e-05,6.840000e-05,3.500000e-05,1.355591e-03,1.763681e-04,1.763681e-05,6.840000e-05,1.763681e-05,3.117236e-05,6.617236e-05,3.500000e-05,1.243840e-05,8.955138e-06
1.160000e-11,2.315109e+00,1.017327e-03,6.840000e-05,1.977181e+00,3.700580e-04,2.359277e-05,7.631347e-01,2.052006e-04,4.028730e-05,6.840000e-05,3.500000e-05,1.387385e-03,1.897875e-04,1.897875e-05,6.840000e-05,1.897875e-05,3.359335e-05,6.859335e-05,3.500000e-05,1.121388e-05,9.327302e-06
1.170000e-11,2.641485e+00,1.119001e-03,6.840000e-05,2.083903e+00,3.321506e-04,2.288473e-05,8.257379e-01,2.090147e-04,4.102902e-05,6.840000e-05,3.500000e-05,1.451152e-03,1.992042e-04,1.992042e-05,6.840000e-05,1.992042e-05,3.545010e-05,7.045010e-05,3.500000e-05,1.006517e-05,9.500667e-06
1.180000e-11,3.005975e+00,1.262275e-03,6.840000e-05,2.180068e+00,2.991123e-04,2.249831e-05,8.889322e-01,2.089490e-04,4.188434e-05,6.840000e-05,3.500000e-05,1.561387e-03,2.045565e-04,2.045565e-05,6.840000e-05,2.045565e-05,3.683768e-05,7.183768e-05,3.500000e-05,9.064010e-06,9.497682e-06
1.190000e-11,3.422713e+00,1.457488e-03,6.840000e-05,2.267287e+00,2.723178e-04,2.228055e-05,9.516828e-01,2.057859e-04,4.289802e-05,6.840000e-05,3.500000e-05,1.729805e-03,2.061547e-04,2.061547e-05,6.840000e-05,2.061547e-05,3.786740e-05,7.286740e-05,3.500000e-05,8.252054e-06,9.353903e-06
1.200000e-11,3.907673e+00,1.708293e-03,6.840000e-05,2.347481e+00,2.523697e-04,2.209929e-05,1.013207e+00,2.004635e-04,4.408096e-05,6.840000e-05,3.500000e-05,1.960663e-03,2.046021e-04,2.046021e-05,6.840000e-05,2.046021e-05,3.865314e-05,7.365314e-05,3.500000e-05,7.647568e-06,9.111978e-06
1.210000e-11,4.475023e+00,2.002755e-03,6.840000e-05,2.422692e+00,2.393195e-04,2.184609e-05,1.073005e+00,1.939540e-04,4.541670e-05,6.840000e-05,3.500000e-05,2.242074e-03,2.006901e-04,2.006901e-05,6.840000e-05,2.006901e-05,3.930181e-05,7.430181e-05,3.500000e-05,7.252107e-06,8.816091e-06
1.220000e-11,5.130935e+00,2.304379e-03,6.840000e-05,2.494932e+00,2.328608e-04,2.143604e-05,1.130851e+00,1.871680e-04,4.687070e-05,6.840000e-05,3.500000e-05,2.537240e-03,1.952923e-04,1.952923e-05,6.840000e-05,1.952923e-05,3.990757e-05,7.490757e-05,3.500000e-05,7.056389e-06,8.507636e-06
1.230000e-11,5.867644e+00,2.557508e-03,6.840000e-05,2.566107e+00,2.324876e-04,2.080559e-05,1.186777e+00,1.808935e-04,4.839976e-05,6.840000e-05,3.500000e-05,2.789996e-03,1.892714e-04,1.892714e-05,6.840000e-05,1.892714e-05,4.054933e-05,7.554933e-05,3.500000e-05,7.045079e-06,8.222433e-06
1.240000e-11,6.667459e+00,2.736080e-03,6.840000e-05,2.637966e+00,2.376144e-04,1.990906e-05,1.241024e+00,1.757677e-04,4.995984e-05,6.840000e-05,3.500000e-05,2.973694e-03,1.834122e-04,1.834122e-05,6.840000e-05,1.834122e-05,4.129051e-05,7.629051e-05,3.500000e-05,7.200435e-06,7.989440e-06
1.250000e-11,7.476277e+00,2.676683e-03,6.840000e-05,2.712087e+00,2.476620e-04,1.871484e-05,1.294004e+00,1.722751e-04,5.151137e-05,6.840000e-05,3.500000e-05,2.924345e-03,1.783819e-04,1.783819e-05,6.840000e-05,1.783819e-05,4.218025e-05,7.718025e-05,3.500000e-05,7.504909e-06,7.830687e-06
1.260000e-11,8.289457e+00,2.683403e-03,6.840000e-05,2.789890e+00,2.621135e-04,1.720158e-05,1.346256e+00,1.707655e-04,5.302202e-05,6.840000e-05,3.500000e-05,2.945516e-03,1.747150e-04,1.747150e-05,6.840000e-05,1.747150e-05,4.325559e-05,7.825559e-05,3.500000e-05,7.942832e-06,7.762067e-06
1.270000e-11,9.121663e+00,2.770148e-03,6.840000e-05,2.872654e+00,2.805435e-04,1.535488e-05,1.398410e+00,1.714814e-04,5.446732e-05,6.840000e-05,3.500000e-05,3.050691e-03,1.728188e-04,1.728188e-05,6.840000e-05,1.728188e-05,4.454380e-05,7.954380e-05,3.500000e-05,8.501318e-06,7.794609e-06
1.280000e-11,9.968813e+00,2.812610e-03,6.840000e-05,2.961545e+00,3.026264e-04,1.316477e-05,1.451161e+00,1.745912e-04,5.582953e-05,6.840000e-05,3.500000e-05,3.115237e-03,1.729924e-04,1.729924e-05,6.840000e-05,1.729924e-05,4.606473e-05,8.106473e-05,3.500000e-05,9.170498e-06,7.935963e-06
1.290000e-11,1.083431e+01,2.878598e-03,6.840000e-05,3.057643e+00,3.281243e-04,1.062423e-05,1.505252e+00,1.802206e-04,5.709548e-05,6.840000e-05,3.500000e-05,3.206723e-03,1.754528e-04,1.754528e-05,6.840000e-05,1.754528e-05,4.783260e-05,8.283260e-05,3.500000e-05,9.943162e-06,8.191846e-06
1.300000e-11,1.171590e+01,2.927821e-03,6.840000e-05,3.161964e+00,3.568567e-04,7.728843e-06,1.561463e+00,1.884815e-04,5.825362e-05,6.840000e-05,3.500000e-05,3.284678e-03,1.803636e-04,1.803636e-05,6.840000e-05,1.803636e-05,4.985732e-05,8.485732e-05,3.500000e-05,1.081384e-05,8.567343e-06
1.310000e-11,1.259676e+01,2.897768e-03,6.840000e-05,3.275466e+00,3.886511e-04,4.477888e-06,1.620612e+00,1.994953e-04,5.929059e-05,6.840000e-05,3.500000e-05,3.286419e-03,1.878624e-04,1.878624e-05,6.840000e-05,1.878624e-05,5.214481e-05,8.714481e-05,3.500000e-05,1.177731e-05,9.067970e-06
1.320000e-11,1.346367e+01,2.830109e-03,6.840000e-05,3.399042e+00,4.232749e-04,8.770631e-07,1.683558e+00,2.134105e-04,6.018747e-05,6.840000e-05,3.500000e-05,3.253384e-03,1.980847e-04,1.980847e-05,6.840000e-05,1.980847e-05,5.469643e-05,8.969643e-05,3.500000e-05,1.282651e-05,9.700477e-06
1.330000e-11,1.432534e+01,2.827168e-03,6.840000e-05,3.533486e+00,4.603454e-04,-3.057022e-06,1.751215e+00,2.304142e-04,6.091550e-05,6.840000e-05,3.500000e-05,3.287513e-03,2.111829e-04,2.111829e-05,6.840000e-05,2.111829e-05,5.750716e-05,9.250716e-05,3.500000e-05,1.394986e-05,1.047337e-05
1.340000e-11,1.516881e+01,2.745970e-03,6.840000e-05,3.679428e+00,4.992225e-04,-7.290403e-06,1.824559e+00,2.507375e-04,6.143135e-05,6.840000e-05,3.500000e-05,3.245192e-03,2.273394e-04,2.273394e-05,6.840000e-05,2.273394e-05,6.056245e-05,9.556245e-05,3.500000e-05,1.512796e-05,1.139716e-05
1.350000e-11,1.602889e+01,2.857936e-03,6.840000e-05,3.837238e+00,5.388912e-04,-1.176358e-05,1.904643e+00,2.746538e-04,6.167190e-05,6.840000e-05,3.500000e-05,3.396827e-03,2.467738e-04,2.467738e-05,6.840000e-05,2.467738e-05,6.383354e-05,9.883354e-05,3.500000e-05,1.633004e-05,1.248426e-05
1.360000e-11,1.691119e+01,2.940252e-03,6.840000e-05,4.006896e+00,5.778530e-04,-1.638228e-05,1.992609e+00,3.024699e-04,6.154864e-05,6.840000e-05,3.500000e-05,3.518105e-03,2.697431e-04,2.697431e-05,6.840000e-05,2.697431e-05,6.727159e-05,1.022716e-04,3.500000e-05,1.751070e-05,1.374863e-05
1.370000e-11,1.781325e+01,3.001223e-03,6.840000e-05,4.187839e+00,6.140627e-04,-2.100879e-05,2.089692e+00,3.345096e-04,6.094234e-05,6.840000e-05,3.500000e-05,3.615285e-03,2.965351e-04,2.965351e-05,6.840000e-05,2.965351e-05,7.080083e-05,1.058008e-04,3.500000e-05,1.860796e-05,1.520498e-05
1.380000e-11,1.871866e+01,2.985299e-03,6.840000e-05,4.378802e+00,6.449615e-04,-2.545635e-05,2.197224e+00,3.710877e-04,5.969911e-05,6.840000e-05,3.500000e-05,3.630260e-03,3.274533e-04,3.274533e-05,6.840000e-05,3.274533e-05,7.431206e-05,1.093121e-04,3.500000e-05,1.954429e-05,1.686762e-05
1.390000e-11,1.960251e+01,2.873316e-03,6.840000e-05,4.577704e+00,6.676607e-04,-2.949010e-05,2.316623e+00,4.124764e-04,5.762959e-05,6.840000e-05,3.500000e-05,3.540977e-03,3.627944e-04,3.627944e-05,6.840000e-05,3.627944e-05,7.765796e-05,1.126580e-04,3.500000e-05,2.023214e-05,1.874893e-05
1.400000e-11,2.047527e+01,2.854080e-03,6.840000e-05,4.781612e+00,6.793117e-04,-3.283783e-05,2.449374e+00,4.588615e-04,5.451366e-05,6.840000e-05,3.500000e-05,3.533392e-03,4.028163e-04,4.028163e-05,6.840000e-05,4.028163e-05,8.065263e-05,1.156526e-04,3.500000e-05,2.058520e-05,2.085734e-05
1.410000e-11,2.132465e+01,2.756879e-03,6.840000e-05,4.986851e+00,6.776405e-04,-3.521213e-05,2.596992e+00,5.102862e-04,5.011312e-05,6.840000e-05,3.500000e-05,3.434519e-03,4.476963e-04,4.476963e-05,6.840000e-05,4.476963e-05,8.307757e-05,1.180776e-04,3.500000e-05,2.053456e-05,2.319483e-05
1.420000e-11,2.218546e+01,2.851786e-03,6.840000e-05,5.189272e+00,6.615455e-04,-3.634234e-05,2.760969e+00,5.665766e-04,4.419440e-05,6.840000e-05,3.500000e-05,3.513332e-03,4.974763e-04,4.974763e-05,6.840000e-05,4.974763e-05,8.469551e-05,1.196955e-04,3.500000e-05,2.004683e-05,2.575348e-05
1.430000e-11,2.306479e+01,2.924409e-03,6.840000e-05,5.384686e+00,6.315876e-04,-3.601094e-05,2.942687e+00,6.272353e-04,3.656249e-05,6.840000e-05,3.500000e-05,3.555997e-03,5.519874e-04,5.519874e-05,6.840000e-05,5.519874e-05,8.527193e-05,1.202719e-04,3.500000e-05,1.913902e-05,2.851070e-05
1.440000e-11,2.396332e+01,2.988694e-03,6.840000e-05,5.569380e+00,5.901992e-04,-3.408712e-05,3.143292e+00,6.912846e-04,2.710596e-05,6.840000e-05,3.500000e-05,3.578894e-03,6.107431e-04,6.107431e-05,6.840000e-05,6.107431e-05,8.460230e-05,1.196023e-04,3.500000e-05,1.788482e-05,3.142203e-05
1.450000e-11,2.486779e+01,2.986421e-03,6.840000e-05,5.740637e+00,5.415047e-04,-3.055079e-05,3.363515e+00,7.570471e-04,1.585160e-05,6.840000e-05,3.500000e-05,3.527926e-03,6.727873e-04,6.727873e-05,6.840000e-05,6.727873e-05,8.254156e-05,1.175416e-04,3.500000e-05,1.640923e-05,3.441123e-05
1.460000e-11,2.575422e+01,2.887628e-03,6.840000e-05,5.897137e+00,4.907706e-04,-2.550375e-05,3.603409e+00,8.218767e-04,3.024517e-06,6.840000e-05,3.500000e-05,3.378399e-03,7.364936e-04,7.364936e-05,6.840000e-05,7.364936e-05,7.903191e-05,1.140319e-04,3.500000e-05,1.487184e-05,3.735803e-05
1.470000e-11,2.663170e+01,2.873106e-03,6.840000e-05,6.039165e+00,4.436057e-04,-1.916800e-05,3.862022e+00,8.819131e-04,-1.089544e-05,6.840000e-05,3.500000e-05,3.316712e-03,7.993388e-04,7.993388e-05,6.840000e-05,7.993388e-05,7.412540e-05,1.091254e-04,3.500000e-05,1.344260e-05,4.008696e-05
1.490000e-11,2.834636e+01,2.848698e-03,6.840000e-05,6.288467e+00,3.789738e-04,-4.033345e-06,4.424406e+00,9.661561e-04,-3.866671e-05,6.840000e-05,3.500000e-05,3.227672e-03,9.069981e-04,9.069981e-05,6.840000e-05,9.069981e-05,6.094929e-05,9.594929e-05,3.500000e-05,1.148405e-05,4.391619e-05
1.500000e-11,2.922324e+01,2.911231e-03,6.840000e-05,6.402807e+00,3.671502e-04,3.884579e-06,4.718374e+00,9.783034e-04,-5.025978e-05,6.840000e-05,3.500000e-05,3.278381e-03,9.418110e-04,9.418110e-05,6.840000e-05,9.418110e-05,5.338966e-05,8.838966e-05,3.500000e-05,1.112576e-05,4.446834e-05
1.510000e-11,3.011857e+01,2.976926e-03,6.840000e-05,6.515743e+00,3.693665e-04,1.140649e-05,5.011636e+00,9.639825e-04,-5.871239e-05,6.840000e-05,3.500000e-05,3.346293e-03,9.569560e-04,9.569560e-05,6.840000e-05,9.569560e-05,4.580059e-05,8.080059e-05,3.500000e-05,1.119292e-05,4.381738e-05
1.520000e-11,3.102205e+01,2.986847e-03,6.840000e-05,6.631041e+00,3.833367e-04,1.810328e-05,5.296117e+00,9.217950e-04,-6.307247e-05,6.840000e-05,3.500000e-05,3.370184e-03,9.485316e-04,9.485316e-05,6.840000e-05,9.485316e-05,3.868046e-05,7.368046e-05,3.500000e-05,1.161626e-05,4.189977e-05
1.530000e-11,3.191094e+01,2.901356e-03,6.840000e-05,6.751549e+00,4.051737e-04,2.364419e-05,5.564008e+00,8.543461e-04,-6.286671e-05,6.840000e-05,3.500000e-05,3.306530e-03,9.151062e-04,9.151062e-05,6.840000e-05,9.151062e-05,3.247782e-05,6.747782e-05,3.500000e-05,1.227799e-05,3.883392e-05
