case,role,window,kind,signal,unit,n,min,max,median,mean,p2p,signed_integral,dynamic_integral,baseline_median
E8.logical0_read,logical0_read,TRANSITION,branch_current,lin,A,800,-2.847703e-07,4.173635e-07,7.553523e-09,1.6131597527687503e-08,7.021338e-07,1.6014277402687556e-19,1.595270175857505e-19,6.165271e-11
E8.logical0_read,logical0_read,TRANSITION,branch_current,BJs,A,800,-2.847703e-07,4.173635e-07,7.553523e-09,1.6131597527687503e-08,7.021338e-07,1.6014277402687556e-19,1.595270176856255e-19,6.16527e-11
E8.logical0_read,logical0_read,TRANSITION,branch_current,BJL1,A,800,1.477954e-05,1.541516e-05,1.5102135000000001e-05,1.51110174e-05,6.356200000000009e-07,1.509195888750002e-16,-1.0918887499999904e-19,1.512178e-05
E8.logical0_read,logical0_read,TRANSITION,branch_current,BJL2,A,800,1.972334e-05,2.003863e-05,1.9880230000000002e-05,1.9881806374999998e-05,3.152899999999995e-07,1.9856904043750025e-16,3.357037500001063e-20,1.9878395e-05
E8.logical0_read,logical0_read,TRANSITION,branch_current,L0,A,800,-2.777022e-07,3.08144e-07,1.2727405e-08,7.839411919612498e-09,5.858462000000001e-07,7.984919194612387e-20,8.140114357862391e-20,-1.5538939999999998e-10
E8.logical0_read,logical0_read,TRANSITION,branch_current,L1,A,800,-1.542358e-05,-1.469069e-05,-1.5098175e-05,-1.5104836799999998e-05,7.328900000000004e-07,-1.508579112500002e-16,1.7086649999999966e-19,-1.512178e-05
E8.logical0_read,logical0_read,TRANSITION,branch_current,L2,A,800,1.957642e-05,2.030931e-05,1.9901825e-05,1.98951632e-05,7.328900000000004e-07,1.9870458875000026e-16,1.7086649999999685e-19,1.987822e-05
E8.logical0_read,logical0_read,TRANSITION,branch_current,RB,A,800,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,3.4956250000000044e-16,0.0,3.5e-05
E8.logical0_read,logical0_read,TRANSITION,branch_current,RJ1,A,800,-2.394591e-07,3.056722e-07,9.584422499999999e-09,9.951078944374995e-09,5.451313e-07,9.846596531875051e-20,9.802110608875054e-20,4.45416e-11
E8.logical0_read,logical0_read,TRANSITION,branch_current,RJ2,A,800,-1.124611e-07,1.494482e-07,9.029227e-09,5.51750707775e-09,2.619093e-07,5.570002252749954e-20,5.623846258506203e-20,-5.3911395e-11
E8.logical0_read,logical0_read,TRANSITION,kcl_residual,input,A,800,,,,,,,,
E8.logical0_read,logical0_read,TRANSITION,kcl_residual,node2,A,800,,,,,,,,
E8.logical0_read,logical0_read,TRANSITION,kcl_residual,node3,A,800,,,,,,,,
E8.logical0_read,logical0_read,TRANSITION,kcl_residual,node4,A,800,,,,,,,,
E8.logical0_read,logical0_read,POST,branch_current,source,A,2400,-1.366118e-07,1.370255e-07,5.668204e-10,1.8033052932916616e-10,2.736373e-07,5.554664563000501e-21,3.705853921875499e-21,6.165271e-11
E8.logical0_read,logical0_read,POST,branch_current,lin,A,2400,-1.366118e-07,1.370255e-07,5.668204e-10,1.8033052932916616e-10,2.736373e-07,5.554664563000501e-21,3.705853921875499e-21,6.165271e-11
E8.logical0_read,logical0_read,POST,branch_current,BJs,A,2400,-1.366118e-07,1.370255e-07,5.668204e-10,1.8033052890833285e-10,2.736373e-07,5.554664550375495e-21,3.705854209125483e-21,6.16527e-11
E8.logical0_read,logical0_read,POST,branch_current,BJL1,A,2400,1.502922e-05,1.521361e-05,1.5121985000000001e-05,1.5122828629166666e-05,1.8439000000000045e-07,4.534957874999999e-16,3.140974999999785e-20,1.512178e-05
E8.logical0_read,logical0_read,POST,branch_current,BJL2,A,2400,1.983672e-05,1.992166e-05,1.9878390000000002e-05,1.9878577462500003e-05,8.493999999999922e-08,5.961091079999999e-16,5.737937500033552e-21,1.9878395e-05
E8.logical0_read,logical0_read,POST,branch_current,L0,A,2400,-7.74995e-08,8.164229e-08,-1.4678645000000001e-09,-5.162614421137496e-10,1.5914179000000002e-07,-1.5727592157163328e-20,-1.1067852524663347e-20,-1.5538939999999998e-10
E8.logical0_read,logical0_read,POST,branch_current,L1,A,2400,-1.52296e-05,-1.499801e-05,-1.5124085e-05,-1.5122270525e-05,2.315900000000006e-07,-4.534791273125e-16,-1.4749562499998034e-20,-1.512178e-05
E8.logical0_read,logical0_read,POST,branch_current,L2,A,2400,1.97704e-05,2.000199e-05,1.9875914999999998e-05,1.9877729475000004e-05,2.315899999999989e-07,5.960833726874999e-16,-1.4749562500007023e-20,1.987822e-05
E8.logical0_read,logical0_read,POST,branch_current,RB,A,2400,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,1.0495624999999998e-15,0.0,3.5e-05
E8.logical0_read,logical0_read,POST,branch_current,RJ1,A,2400,-7.15839e-08,7.810617e-08,-6.5180525e-10,-3.7775858473666674e-10,1.4969007e-07,-1.1105053242099284e-20,-1.2440744472099294e-20,4.45416e-11
E8.logical0_read,logical0_read,POST,branch_current,RJ2,A,2400,-3.714186e-08,3.931521e-08,-7.7097095e-10,-3.317540765283334e-10,7.645707e-08,-1.0008478552100241e-20,-8.391810594537731e-21,-5.3911395e-11
E8.logical0_read,logical0_read,POST,kcl_residual,input,A,2400,,,,,,,,
E8.logical0_read,logical0_read,POST,kcl_residual,node2,A,2400,,,,,,,,
E8.logical0_read,logical0_read,POST,kcl_residual,node3,A,2400,,,,,,,,
E8.logical0_read,logical0_read,POST,kcl_residual,node4,A,2400,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,source,A,1120,-4.022941e-09,4.132584e-09,-5.2488915000000005e-11,-4.7841019132142904e-11,8.155525000000001e-09,-6.892543997249757e-22,4.493429883752409e-23,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,lin,A,1120,-4.022941e-09,4.132584e-09,-5.2488915000000005e-11,-4.784101912321433e-11,8.155525000000001e-09,-6.892543995999757e-22,4.4934298962524093e-23,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,BJs,A,1120,-4.022941e-09,4.132584e-09,-5.2488915000000005e-11,-4.7841021156250024e-11,8.155525000000001e-09,-6.892544280624758e-22,4.493427050002425e-23,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,BJL1,A,1120,1.511725e-05,1.512555e-05,1.512153e-05,1.512154442857143e-05,8.299999999999565e-09,2.1151261374999998e-16,2.128750000065053e-22,1.512153e-05
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,BJL2,A,1120,1.987629e-05,1.988015e-05,1.987829e-05,1.987830250892857e-05,3.859999999998977e-09,2.7804774675e-16,1.6537500002295177e-22,1.987829e-05
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,L0,A,1120,-2.736052e-09,3.129949e-09,1.5125925e-10,9.652089518794643e-11,5.866001e-09,1.3477195952562506e-21,-7.680191641187486e-22,1.5125925e-10
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,L1,A,1120,-1.512566e-05,-1.511724e-05,-1.512153e-05,-1.5121559321428572e-05,8.420000000001183e-09,-2.11512827125e-16,-4.262500000062748e-22,-1.512153e-05
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,L2,A,1120,1.987434e-05,1.988276e-05,1.987847e-05,1.987844067857143e-05,8.419999999999489e-09,2.7804967287500003e-16,-4.2625000001186505e-22,1.987847e-05
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,RB,A,1120,3.5e-05,3.5e-05,3.5e-05,3.499999999999998e-05,0.0,4.895625e-16,0.0,3.5e-05
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,RJ1,A,1120,-2.872867e-09,2.817631e-09,-4.7656705e-11,-3.297020540625002e-11,5.690498e-09,-4.762352394374811e-22,1.9036292175001856e-22,-4.7656705e-11
E8.logical1_no_read_control,logical1_no_read_control,PRE,branch_current,RJ2,A,1120,-1.341038e-09,1.534301e-09,5.5421205000000005e-11,4.153472007464287e-11,2.875339e-09,5.76808186045004e-22,-1.9839591889249605e-22,5.5421205000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,PRE,kcl_residual,input,A,1120,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,PRE,kcl_residual,node2,A,1120,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,PRE,kcl_residual,node3,A,1120,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,PRE,kcl_residual,node4,A,1120,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,source,A,2880,-8.305265e-10,9.37696e-10,-3.4520000000000002e-12,6.940260559618051e-13,1.7682224999999999e-09,2.716168845212608e-23,1.916106517014627e-21,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,lin,A,2880,-8.305265e-10,9.37696e-10,-3.4520000000000002e-12,6.940260559201379e-13,1.7682224999999999e-09,2.7161688450626056e-23,1.9161065170131273e-21,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,BJs,A,2880,-8.305265e-10,9.37696e-10,-3.4520065e-12,6.940235136180521e-13,1.7682224999999999e-09,2.7161596865251045e-23,1.9161064254277523e-21,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,BJL1,A,2880,1.512095e-05,1.512246e-05,1.512166e-05,1.5121664336805556e-05,1.5100000000006005e-09,5.441908921250003e-16,4.831250000014996e-21,1.512153e-05
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,BJL2,A,2880,1.987801e-05,1.987872e-05,1.987834e-05,1.987834452777778e-05,7.100000000022345e-10,7.153719255625002e-16,1.96418750005139e-21,1.987829e-05
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,L0,A,2880,-5.596926e-10,5.37114e-10,-2.5098544999999996e-12,-6.467010174315972e-12,1.0968065999999998e-09,-2.326266628753737e-22,-5.6760689222503754e-21,1.5125925e-10
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,L1,A,2880,-1.512247e-05,-1.512083e-05,-1.512166e-05,-1.5121664684027777e-05,1.6399999999995303e-09,-5.441909051250002e-16,-4.844250000015703e-21,-1.512153e-05
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,L2,A,2880,1.987753e-05,1.987917e-05,1.987834e-05,1.9878335315972222e-05,1.6399999999995303e-09,7.153715948750003e-16,-4.844250000029246e-21,1.987847e-05
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,RB,A,2880,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,1.2595625000000004e-15,0.0,3.5e-05
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,RJ1,A,2880,-5.405684e-10,5.277625e-10,-1.4103315000000002e-12,1.0187621846284736e-12,1.0683309e-09,3.938771783412631e-23,1.754433389021627e-21,-4.7656705e-11
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,branch_current,RJ2,A,2880,-2.701468e-10,2.600216e-10,-8.061438e-13,-2.8927238422916667e-12,5.301683999999999e-10,-1.0340608179749907e-22,-2.097876696735e-21,5.5421205000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,kcl_residual,input,A,2880,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,kcl_residual,node2,A,2880,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,kcl_residual,node3,A,2880,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,ACTIVE,kcl_residual,node4,A,2880,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,source,A,800,-7.93941e-11,7.786282e-11,9.724768e-12,4.659978693500001e-12,1.5725692000000001e-10,4.6092965372500447e-23,5.7032600393500115e-22,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,lin,A,800,-7.93941e-11,7.786282e-11,9.724768e-12,4.659978704500002e-12,1.5725692000000001e-10,4.609296548250045e-23,5.703260040450012e-22,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,BJs,A,800,-7.939411e-11,7.786282e-11,9.7247665e-12,4.659976393874998e-12,1.5725693e-10,4.6092942376250453e-23,5.703259809387512e-22,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,BJL1,A,800,1.512165e-05,1.512167e-05,1.512166e-05,1.5121658487500002e-05,1.999999999970504e-11,1.510275641875002e-16,1.283312500003506e-21,1.512153e-05
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,BJL2,A,800,1.987834e-05,1.987835e-05,1.987834e-05,1.9878341187499997e-05,1.0000000000699553e-11,1.9853493262500025e-16,5.112500000019261e-22,1.987829e-05
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,L0,A,800,-3.955867e-11,4.181378e-11,4.2573395e-12,1.980977750287501e-12,8.137245e-11,1.9596826365375198e-23,-1.4911049330096268e-21,1.5125925e-10
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,L1,A,800,-1.512172e-05,-1.51216e-05,-1.512165e-05,-1.5121655225000001e-05,1.199999999999243e-10,-1.510275318750002e-16,-1.2510000000047172e-21,-1.512153e-05
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,L2,A,800,1.987828e-05,1.98784e-05,1.987835e-05,1.9878344774999994e-05,1.1999999999823025e-10,1.9853496812500023e-16,-1.2510000000109216e-21,1.987847e-05
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,RB,A,800,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,3.4956250000000044e-16,0.0,3.5e-05
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,RJ1,A,800,-3.385937e-11,3.558485e-11,3.269021e-12,1.4956870016242499e-12,6.944422e-11,1.47240738224927e-23,4.906954150099934e-22,-4.7656705e-11
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,branch_current,RJ2,A,800,-1.871303e-11,1.976336e-11,1.927994e-12,1.0422579021750004e-12,3.847639e-11,1.0293870465500113e-23,-5.432254144720007e-22,5.5421205000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,kcl_residual,input,A,800,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,kcl_residual,node2,A,800,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,kcl_residual,node3,A,800,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,TRANSITION,kcl_residual,node4,A,800,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,source,A,2400,-5.302281e-11,4.761064e-11,-8.221653500000001e-13,-6.130802571241666e-13,1.0063345000000001e-10,-1.8757655901225417e-23,1.5552536826612745e-21,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,lin,A,2400,-5.302281e-11,4.761064e-11,-8.221653500000001e-13,-6.130802570791666e-13,1.0063345000000001e-10,-1.8757655899875415e-23,1.5552536826626246e-21,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,BJs,A,2400,-5.302281e-11,4.761063e-11,-8.221702500000001e-13,-6.130825194199998e-13,1.0063344e-10,-1.8757723707600413e-23,1.5552536148548995e-21,-5.2488915000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,BJL1,A,2400,1.512165e-05,1.512166e-05,1.512166e-05,1.51216596125e-05,1.0000000000699553e-11,4.534607676874999e-16,3.886812500017899e-21,1.512153e-05
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,BJL2,A,2400,1.987834e-05,1.987834e-05,1.987834e-05,1.9878339999999995e-05,0.0,5.961017207499999e-16,1.4993750000032874e-21,1.987829e-05
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,L0,A,2400,-2.90823e-11,2.868064e-11,-4.159185e-13,-9.481956175416667e-14,5.776294e-11,-3.0377169213752753e-24,-4.538924476296374e-21,1.5125925e-10
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,L1,A,2400,-1.51217e-05,-1.512161e-05,-1.512166e-05,-1.5121658329166668e-05,8.999999999951972e-11,-4.534607295e-16,-3.8486250000087706e-21,-1.512153e-05
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,L2,A,2400,1.98783e-05,1.987839e-05,1.987834e-05,1.9878341670833334e-05,8.999999999951972e-11,5.961017704999998e-16,-3.848625000026113e-21,1.987847e-05
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,RB,A,2400,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,1.0495624999999998e-15,0.0,3.5e-05
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,RJ1,A,2400,-2.461475e-11,2.240735e-11,-2.9517735e-13,-3.6824364769083337e-13,4.70221e-11,-1.1134540305725012e-23,1.4179709008817747e-21,-4.7656705e-11
E8.logical1_no_read_control,logical1_no_read_control,POST,branch_current,RJ2,A,2400,-1.373415e-11,1.324421e-11,-1.8141475e-13,-9.566192741458337e-14,2.697836e-11,-2.9648500224376234e-24,-1.6649082349599375e-21,5.5421205000000005e-11
E8.logical1_no_read_control,logical1_no_read_control,POST,kcl_residual,input,A,2400,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,POST,kcl_residual,node2,A,2400,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,POST,kcl_residual,node3,A,2400,,,,,,,,
E8.logical1_no_read_control,logical1_no_read_control,POST,kcl_residual,node4,A,2400,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,source,A,1120,-4.152051e-09,4.020682e-09,6.165271e-11,4.861808500624997e-11,8.172733e-09,6.999485175874757e-22,-1.624187635375246e-22,6.165271e-11
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,lin,A,1120,-4.152051e-09,4.020682e-09,6.165271e-11,4.861808500624997e-11,8.172733e-09,6.999485175874757e-22,-1.624187635375246e-22,6.165271e-11
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,BJs,A,1120,-4.152051e-09,4.020682e-09,6.16527e-11,4.861808308660718e-11,8.172733e-09,6.999484907124756e-22,-1.6241865053752518e-22,6.16527e-11
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,BJL1,A,1120,1.511777e-05,1.512607e-05,1.512178e-05,1.5121770982142857e-05,8.299999999999565e-09,2.115157603125e-16,-1.3743750000121744e-22,1.512178e-05
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,BJL2,A,1120,1.987653e-05,1.98804e-05,1.9878395e-05,1.9878381749999998e-05,3.869999999999677e-09,2.7804887425e-16,-1.7581249998376615e-22,1.9878395e-05
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,L0,A,1120,-3.119791e-09,2.727843e-09,-1.5538939999999998e-10,-9.620089572883926e-11,5.847634e-09,-1.3430958220162507e-21,8.304134104837491e-22,-1.5538939999999998e-10
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,L1,A,1120,-1.512606e-05,-1.511766e-05,-1.512178e-05,-1.5121755598214285e-05,8.399999999999784e-09,-2.11515540125e-16,3.5762500000109337e-22,-1.512178e-05
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,L2,A,1120,1.987394e-05,1.988234e-05,1.987822e-05,1.9878244401785714e-05,8.400000000001478e-09,2.7804695987499997e-16,3.576249999964766e-22,1.987822e-05
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,RB,A,1120,3.5e-05,3.5e-05,3.5e-05,3.499999999999998e-05,0.0,4.895625e-16,0.0,3.5e-05
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,RJ1,A,1120,-2.795294e-09,2.8666e-09,4.45416e-11,3.331499932714288e-11,5.661894e-09,4.809502199549817e-22,-1.4207541004501903e-22,4.45416e-11
E8.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,RJ2,A,1120,-1.529865e-09,1.337088e-09,-5.3911395e-11,-4.1301889284464285e-11,2.866953e-09,-5.734948074825042e-22,1.805908300799952e-22,-5.3911395e-11
E8.logical0_no_read_control,logical0_no_read_control,PRE,kcl_residual,input,A,1120,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,PRE,kcl_residual,node2,A,1120,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,PRE,kcl_residual,node3,A,1120,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,PRE,kcl_residual,node4,A,1120,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,source,A,2880,-9.504016e-10,8.418766e-10,4.6158605e-12,-6.156617889236151e-13,1.7922782000000002e-09,-2.423188965125114e-23,-2.242958790776252e-21,6.165271e-11
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,lin,A,2880,-9.504016e-10,8.418766e-10,4.6158605e-12,-6.156617782291691e-13,1.7922782000000002e-09,-2.4231889266251114e-23,-2.242958790391252e-21,6.165271e-11
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,BJs,A,2880,-9.504016e-10,8.418766e-10,4.615861e-12,-6.156642353124987e-13,1.7922782000000002e-09,-2.4231977658751026e-23,-2.2429585189087518e-21,6.16527e-11
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,BJL1,A,2880,1.512085e-05,1.512237e-05,1.512166e-05,1.5121651826388891e-05,1.5200000000013e-09,5.441904483750002e-16,-4.609375000005025e-21,1.512178e-05
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,BJL2,A,2880,1.987797e-05,1.987867e-05,1.987834e-05,1.987833915625e-05,7.000000000015349e-10,7.153717285625003e-16,-2.0114999999700813e-21,1.9878395e-05
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,L0,A,2880,-5.418067e-10,5.663586e-10,2.479921e-12,6.480918081934027e-12,1.1081653e-09,2.331376190808736e-22,5.8252136515808745e-21,-1.5538939999999998e-10
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,L1,A,2880,-1.512249e-05,-1.512084e-05,-1.512166e-05,-1.5121651364583334e-05,1.6500000000002298e-09,-5.441904310625002e-16,4.626687500003156e-21,-1.512178e-05
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,L2,A,2880,1.987751e-05,1.987916e-05,1.987834e-05,1.9878348635416667e-05,1.6500000000002298e-09,7.153720689375003e-16,4.6266874999903546e-21,1.987822e-05
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,RB,A,2880,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,1.2595625000000004e-15,0.0,3.5e-05
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,RJ1,A,2880,-5.315176e-10,5.462289e-10,1.04569355e-12,-9.822696683819469e-13,1.0777465e-09,-3.803884074925114e-23,-1.6409796707492517e-21,4.45416e-11
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,RJ2,A,2880,-2.622105e-10,2.733427e-10,6.905368e-13,2.9011917591006955e-12,5.355532000000001e-10,1.0371845967762404e-22,2.043854787240125e-21,-5.3911395e-11
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,kcl_residual,input,A,2880,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,kcl_residual,node2,A,2880,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,kcl_residual,node3,A,2880,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,ACTIVE,kcl_residual,node4,A,2880,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,source,A,800,-8.03095e-11,8.198915e-11,-1.0112225e-11,-4.8366554435e-12,1.6229865e-10,-4.784026106000047e-23,-6.635967021850013e-22,6.165271e-11
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,lin,A,800,-8.03095e-11,8.198915e-11,-1.0112225e-11,-4.83665544475e-12,1.6229865e-10,-4.784026107250047e-23,-6.635967021975013e-22,6.165271e-11
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,BJs,A,800,-8.03095e-11,8.198915e-11,-1.0112225e-11,-4.8366580483499994e-12,1.6229865e-10,-4.784028704600048e-23,-6.635966282960012e-22,6.16527e-11
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,BJL1,A,800,1.512165e-05,1.512167e-05,1.512166e-05,1.5121658012500002e-05,1.999999999970504e-11,1.510275593750002e-16,-1.2183750000022458e-21,1.512178e-05
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,BJL2,A,800,1.987834e-05,1.987835e-05,1.987834e-05,1.9878341474999995e-05,1.0000000000699553e-11,1.9853493550000025e-16,-5.345625000035573e-22,1.9878395e-05
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,L0,A,800,-4.311993e-11,4.078146e-11,-4.2385795000000004e-12,-2.0642718006624992e-12,8.390139e-11,-2.0422237712875188e-23,1.5315293947871266e-21,-1.5538939999999998e-10
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,L1,A,800,-1.512172e-05,-1.51216e-05,-1.512166e-05,-1.51216610875e-05,1.199999999999243e-10,-1.5102758981250021e-16,1.1879375000014606e-21,-1.512178e-05
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,L2,A,800,1.987828e-05,1.98784e-05,1.987834e-05,1.98783389125e-05,1.1999999999823025e-10,1.985349101875003e-16,1.1879374999950975e-21,1.987822e-05
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,RB,A,800,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,3.4956250000000044e-16,0.0,3.5e-05
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,RJ1,A,800,-3.667107e-11,3.487738e-11,-3.3452925e-12,-1.5474245863875e-12,7.154845e-11,-1.52336480701252e-23,-4.600928780701258e-22,4.45416e-11
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,RJ2,A,800,-2.037717e-11,1.928868e-11,-1.9944850000000003e-12,-1.0851460107125003e-12,3.966585e-11,-1.0718387175875113e-23,5.277216703866256e-22,-5.3911395e-11
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,kcl_residual,input,A,800,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,kcl_residual,node2,A,800,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,kcl_residual,node3,A,800,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,TRANSITION,kcl_residual,node4,A,800,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,source,A,2400,-4.892316e-11,5.475399e-11,8.393117e-13,6.381557114299997e-13,1.0367715e-10,1.9520725717900415e-23,-1.8292899154070994e-21,6.165271e-11
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,lin,A,2400,-4.892316e-11,5.475399e-11,8.393117e-13,6.381557115275e-13,1.0367715e-10,1.9520725720825424e-23,-1.8292899154041744e-21,6.165271e-11
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,BJs,A,2400,-4.892317e-11,5.475399e-11,8.3930955e-13,6.381531563320834e-13,1.0367716e-10,1.9520649189962915e-23,-1.8292896920600367e-21,6.16527e-11
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,BJL1,A,2400,1.512165e-05,1.512166e-05,1.512166e-05,1.5121659754166666e-05,1.0000000000699553e-11,4.534607718749999e-16,-3.605874999998246e-21,1.512178e-05
